

"Host:","peer41",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-delete-1th-cache_on-1000-lsfs-peer41.dstat.csv",,,,"Date:","29 Nov 2022 20:03:46 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
29-11 20:07:40,26.768,5.219,67.508,0.505,0,0,23756800,857747456,12856487936,1018130432,1400848384,0,0,
29-11 20:07:41,21.298,4.659,71.714,2.329,0,0,69246976,858914816,12857470976,1018175488,1398427648,0,0,
29-11 20:07:42,27.119,6.610,66.102,0.169,0,0,65536,858275840,12855922688,1018175488,1400598528,0,0,
29-11 20:07:43,29.617,6.656,63.727,0,0,0,49152,857387008,12854632448,1018175488,1402765312,0,0,
29-11 20:07:44,27.303,5.863,66.667,0.168,0,0,12713984,856465408,12853600256,1018175488,1404710912,0,0,
29-11 20:07:45,20.496,4.463,74.876,0.165,0,0,8634368,857714688,12850917376,1018183680,1406013440,0,0,
29-11 20:07:46,29.302,6.644,63.884,0.170,0,0,23412736,857591808,12851060736,1018200064,1405923328,0,0,
29-11 20:07:47,29.005,6.071,64.924,0,0,0,0,856305664,12848390144,1018200064,1409875968,0,0,
29-11 20:07:48,28.571,5.612,65.306,0.510,0,0,8601600,857137152,12847099904,1018204160,1410277376,0,0,
29-11 20:07:49,20.388,5.987,73.625,0,0,0,106496,857919488,12845035520,1018204160,1411543040,0,0,
29-11 20:07:50,24.247,4.515,71.237,0,0,0,114688,857260032,12843745280,1018204160,1413480448,0,0,
29-11 20:07:51,19.403,3.980,76.617,0,0,0,0,856788992,12842971136,1018204160,1414713344,0,0,
29-11 20:07:52,23.873,4.841,70.451,0.835,0,0,24887296,858370048,12841406464,1018220544,1414627328,0,0,
29-11 20:07:53,29.364,6.852,62.643,1.142,0,0,33243136,858288128,12841115648,1018232832,1415098368,0,0,
29-11 20:07:54,21.061,4.809,73.466,0.663,0,0,17448960,860020736,12837658624,1018236928,1416523776,0,0,
29-11 20:07:55,18.506,3.735,77.589,0.170,0,0,106496,859836416,12836712448,1018236928,1417531392,0,0,
29-11 20:07:56,21.358,4.305,74.007,0.331,0,0,8650752,859639808,12835577856,1018236928,1418813440,0,0,
29-11 20:07:57,2.685,1.342,95.973,0,0,0,0,859004928,12835680256,1018236928,1419345920,0,0,
29-11 20:07:58,15.798,3.866,80.336,0,0,0,0,859353088,12834390016,1018236928,1420288000,0,0,
29-11 20:07:59,22.962,4.992,71.880,0.166,0,0,6193152,859291648,12833357824,1018236928,1421365248,0,0,
29-11 20:08:00,27.815,5.298,66.722,0.166,0,0,65536,858963968,12831293440,1018236928,1423728640,0,0,
29-11 20:08:01,25.839,7.718,66.443,0,0,0,180224,858177536,12830003200,1018241024,1425780736,0,0,
29-11 20:08:02,33.171,8.130,55.610,3.089,0,0,113090560,860725248,12821520384,1018298368,1431531520,0,0,
29-11 20:08:03,23.762,5.281,70.462,0.495,0,0,8953856,861417472,12830937088,1018306560,1421766656,0,0,
29-11 20:08:04,22.521,5.882,71.597,0,0,0,368640,860520448,12829646848,1018306560,1423941632,0,0,
29-11 20:08:05,28.289,6.250,65.461,0,0,0,0,859217920,12828598272,1018306560,1426276352,0,0,
29-11 20:08:06,29.492,7.797,62.542,0.169,0,0,73728,858550272,12827049984,1018306560,1428475904,0,0,
29-11 20:08:07,24.422,4.620,70.957,0,0,0,0,858791936,12821630976,1018306560,1433645056,0,0,
29-11 20:08:08,21.582,4.283,73.970,0.165,0,0,8634368,859484160,12823179264,1018310656,1431293952,0,0,
29-11 20:08:09,0.842,1.852,97.306,0,0,0,0,859324416,12823162880,1018310656,1431453696,0,0,
29-11 20:08:10,1.008,0.672,98.151,0.168,0,0,30474240,859324416,12823162880,1018310656,1431453696,0,0,
29-11 20:08:11,1.008,0.336,98.655,0,0,0,49152,859324416,12823162880,1018310656,1431453696,0,0,
29-11 20:08:12,19.167,5.167,74.500,1.167,0,0,53698560,859852800,12825919488,1018343424,1428205568,0,0,
29-11 20:08:13,27.592,6.020,66.221,0.167,0,0,8593408,859885568,12823339008,1018347520,1430487040,0,0,
29-11 20:08:14,20.033,3.172,76.461,0.334,0,0,17195008,861241344,12820598784,1018359808,1431732224,0,0,
29-11 20:08:15,18,3.167,78.667,0.167,0,0,8658944,860958720,12819709952,1018368000,1432829952,0,0,
29-11 20:08:16,19.521,3.767,76.712,0,0,0,81920,859217920,12820201472,1018368000,1434075136,0,0,
29-11 20:08:17,23.077,4.849,71.572,0.502,0,0,21848064,859926528,12811292672,1018368000,1442238464,0,0,
29-11 20:08:18,18.983,3.051,77.627,0.339,0,0,14966784,860413952,12817629184,1018380288,1435451392,0,0,
29-11 20:08:19,22.368,4.770,72.862,0,0,0,0,858640384,12818145280,1018380288,1436708864,0,0,
29-11 20:08:20,9.291,2.872,86.993,0.845,0,0,40697856,858238976,12818644992,1018392576,1436508160,0,0,
29-11 20:08:21,1.338,0.502,98.161,0,0,0,0,858238976,12818644992,1018392576,1436508160,0,0,
29-11 20:08:22,10.084,2.185,87.395,0.336,0,0,122880,858173440,12818128896,1018392576,1437085696,0,0,
29-11 20:08:23,20.295,4.583,75.123,0,0,0,49152,857980928,12817096704,1018392576,1438306304,0,0,
29-11 20:08:24,20.896,5.638,71.310,2.156,0,0,84508672,858226688,12820934656,1018441728,1434316800,0,0,
29-11 20:08:25,19.667,4.167,76.167,0,0,0,16605184,857833472,12819918848,1018441728,1435672576,0,0,
29-11 20:08:26,22.405,5.437,71.829,0.329,0,0,22020096,856543232,12809814016,1018445824,1447063552,0,0,
29-11 20:08:27,18.740,4.809,76.119,0.332,0,0,6193152,857034752,12820127744,1018449920,1436258304,0,0,
29-11 20:08:28,21.441,4.188,74.372,0,0,0,8192,856686592,12819095552,1018449920,1437634560,0,0,
29-11 20:08:29,4.722,1.686,93.592,0,0,0,0,857088000,12818313216,1018449920,1438015488,0,0,
29-11 20:08:30,30.049,7.225,62.726,0,0,0,16465920,857604096,12815732736,1018454016,1440051200,0,0,
29-11 20:08:31,19.833,3,76.667,0.500,0,0,8790016,857780224,12813926400,1018458112,1441619968,0,0,
29-11 20:08:32,1.008,0.336,98.487,0.168,0,0,65536,857767936,12813926400,1018458112,1441632256,0,0,
29-11 20:08:33,25.920,5.518,68.227,0.334,0,0,114688,857309184,12812836864,1018458112,1443176448,0,0,
29-11 20:08:34,30.017,6.408,63.238,0.337,0,0,8650752,858423296,12810313728,1018462208,1444524032,0,0,
29-11 20:08:35,20.992,4.298,74.380,0.331,0,0,21577728,858550272,12808232960,1018466304,1446408192,0,0,
29-11 20:08:36,33.775,6.954,59.272,0,0,0,65536,857960448,12806610944,1018466304,1448620032,0,0,
29-11 20:08:37,33.389,7.641,58.140,0.831,0,0,29679616,858460160,12805816320,1018474496,1448927232,0,0,
29-11 20:08:38,27.243,6.811,65.947,0,0,0,0,858685440,12804296704,1018474496,1450242048,0,0,
29-11 20:08:39,25.205,5.892,68.412,0.491,0,0,29999104,857473024,12805828608,1018486784,1449881600,0,0,
29-11 20:08:40,33.110,7.525,58.361,1.003,0,0,67076096,857526272,12807335936,1018515456,1448271872,0,0,
29-11 20:08:41,32.831,7.035,60.134,0,0,0,0,857194496,12805738496,1018515456,1450196992,0,0,
29-11 20:08:42,26.898,5.941,66.337,0.825,0,0,17276928,859639808,12801867776,1018523648,1451487232,0,0,
29-11 20:08:43,26.780,4.237,68.983,0,0,0,0,859136000,12800118784,1018523648,1453629440,0,0,
29-11 20:08:44,16.915,3.648,78.939,0.498,0,0,17145856,859734016,12798054400,1018523648,1454981120,0,0,
29-11 20:08:45,1.010,1.010,97.980,0,0,0,22773760,859713536,12798070784,1018523648,1454985216,0,0,
29-11 20:08:46,1.684,0.842,97.475,0,0,0,49152,856936448,12800827392,1018523648,1455001600,0,0,
29-11 20:08:47,1,1,98,0,0,0,0,856911872,12800860160,1018523648,1454997504,0,0,
29-11 20:08:48,26.968,6.533,66.499,0,0,0,0,857714688,12798279680,1018523648,1456758784,0,0,
29-11 20:08:49,33.667,7.833,58.333,0.167,0,0,221184,858013696,12795957248,1018523648,1458782208,0,0,
29-11 20:08:50,22.623,5.410,70.820,1.148,0,0,65273856,857235456,12765974528,1018556416,1489231872,0,0,
29-11 20:08:51,29.293,5.387,65.320,0,0,0,10551296,858288128,12796940288,1018560512,1457418240,0,0,
29-11 20:08:52,21.833,3.167,74.833,0.167,0,0,65536,858779648,12795392000,1018560512,1458470912,0,0,
29-11 20:08:53,5.093,1.188,93.718,0,0,0,0,858144768,12795392000,1018560512,1459105792,0,0,
29-11 20:08:54,0.843,0.337,98.820,0,0,0,0,858394624,12795133952,1018560512,1459113984,0,0,
29-11 20:08:55,1.515,0.505,97.643,0.337,0,0,65536,858685440,12794843136,1018560512,1459113984,0,0,
29-11 20:08:56,17.172,3.030,79.798,0,0,0,286720,858869760,12794167296,1018564608,1459601408,0,0,
29-11 20:08:57,4.195,0.671,95.134,0,0,0,0,858636288,12793810944,1018564608,1460191232,0,0,
29-11 20:08:58,0.504,0.672,98.824,0,0,0,0,858636288,12793810944,1018564608,1460191232,0,0,
29-11 20:08:59,0.672,0.672,98.655,0,0,0,0,858636288,12793810944,1018564608,1460191232,0,0,
29-11 20:09:00,13.022,3.840,82.137,1.002,0,0,62308352,860315648,12794535936,1018580992,1457770496,0,0,
29-11 20:09:01,18.960,4.362,76.678,0,0,0,4857856,860033024,12793503744,1018580992,1458941952,0,0,
29-11 20:09:02,22.167,4.105,73.727,0,0,0,65536,859926528,12792471552,1018580992,1460080640,0,0,
29-11 20:09:03,18.425,3.685,77.889,0,0,0,49152,859738112,12791181312,1018580992,1461526528,0,0,
29-11 20:09:04,2.020,0.337,97.643,0,0,0,0,859840512,12790923264,1018580992,1461673984,0,0,
29-11 20:09:05,0.842,0.505,98.653,0,0,0,0,859820032,12790923264,1018580992,1461694464,0,0,
29-11 20:09:06,12.606,2.555,84.327,0.511,0,0,17121280,861896704,12788723712,1018580992,1461817344,0,0,
29-11 20:09:07,18.968,4.160,76.872,0,0,0,0,860729344,12788084736,1018580992,1463611392,0,0,
29-11 20:09:08,18.937,3.156,77.243,0.664,0,0,32407552,860749824,12788842496,1018597376,1462714368,0,0,
29-11 20:09:09,20.786,4.910,73.486,0.818,0,0,25944064,862584832,12785455104,1018601472,1464111104,0,0,
29-11 20:09:10,20.603,4.020,75.209,0.168,0,0,8634368,861839360,12784680960,1018609664,1465585664,0,0,
29-11 20:09:11,13.787,2.326,83.721,0.166,0,0,147456,861741056,12783648768,1018609664,1466703872,0,0,
29-11 20:09:12,26.058,5.076,68.866,0,0,0,139264,859799552,12784107520,1018609664,1468186624,0,0,
29-11 20:09:13,18.792,3.020,78.188,0,0,0,0,859447296,12783382528,1018609664,1469255680,0,0,
29-11 20:09:14,19.237,3.317,77.114,0.332,0,0,8699904,860016640,12781359104,1018613760,1470697472,0,0,
29-11 20:09:15,1.843,0.670,97.487,0,0,0,0,859672576,12781527040,1018613760,1470795776,0,0,
29-11 20:09:16,2.007,1.003,96.823,0.167,0,0,16924672,860221440,12780953600,1018617856,1470803968,0,0,
29-11 20:09:17,6.788,1.987,91.225,0,0,0,409600,860319744,12780695552,1018617856,1470967808,0,0,
29-11 20:09:18,20.230,3.125,76.645,0,0,0,0,859627520,12779978752,1018617856,1472364544,0,0,
29-11 20:09:19,12.224,3.396,84.380,0,0,0,221184,860221440,12779196416,1018621952,1472548864,0,0,
29-11 20:09:20,25.539,5.141,68.988,0.332,0,0,8634368,860446720,12775075840,1018621952,1476431872,0,0,
29-11 20:09:21,33.051,8.644,56.949,1.356,0,0,105988096,862052352,12777807872,1018650624,1471967232,0,0,
29-11 20:09:22,34.768,7.119,57.781,0.331,0,0,32538624,861749248,12778278912,1018658816,1471782912,0,0,
29-11 20:09:23,21.870,4.341,73.456,0.334,0,0,8626176,862031872,12776759296,1018658816,1472933888,0,0,
29-11 20:09:24,31.126,6.457,62.417,0,0,0,0,861429760,12775211008,1018658816,1475076096,0,0,
29-11 20:09:25,35.225,7.513,56.594,0.668,0,0,33341440,862121984,12774662144,1018671104,1474916352,0,0,
29-11 20:09:26,30.616,6.822,62.063,0.499,0,0,42786816,861429760,12775903232,1018699776,1474281472,0,0,
29-11 20:09:27,20.264,3.789,75.783,0.165,0,0,8773632,862109696,12773330944,1018707968,1475981312,0,0,
29-11 20:09:28,20.200,2.838,76.962,0,0,0,0,861577216,12772298752,1018707968,1477533696,0,0,
29-11 20:09:29,21.035,4.841,73.456,0.668,0,0,30466048,862568448,12761718784,1018712064,1486929920,0,0,
29-11 20:09:30,31.864,7.797,59.831,0.508,0,0,19963904,862351360,12769185792,1018720256,1479688192,0,0,
29-11 20:09:31,23.372,4.007,72.621,0,0,0,0,861761536,12768411648,1018720256,1481048064,0,0,
29-11 20:09:32,8.361,1.171,90.301,0.167,0,0,90112,861040640,12768411648,1018720256,1481768960,0,0,
29-11 20:09:33,19.056,5.059,75.717,0.169,0,0,65536,860372992,12767379456,1018720256,1483468800,0,0,
29-11 20:09:34,24.959,4.926,69.458,0.657,0,0,34275328,861716480,12766978048,1018728448,1482592256,0,0,
29-11 20:09:35,28.162,6.239,65.261,0.337,0,0,33882112,861921280,12766347264,1018748928,1482858496,0,0,
29-11 20:09:36,36.303,9.244,53.782,0.672,0,0,68960256,862359552,12768337920,1018761216,1480597504,0,0,
29-11 20:09:37,29.983,6.985,63.032,0,0,0,49152,862318592,12766830592,1018761216,1482014720,0,0,
29-11 20:09:38,21.176,4.370,74.118,0.336,0,0,8732672,862523392,12764508160,1018761216,1484050432,0,0,
29-11 20:09:39,38.240,7.360,54.400,0,0,0,90112,861863936,12763234304,1018761216,1485983744,0,0,
29-11 20:09:40,35.489,7.629,56.882,0,0,0,0,860913664,12761686016,1018761216,1488482304,0,0,
29-11 20:09:41,26.700,3.483,69.818,0,0,0,0,861757440,12759863296,1018761216,1489457152,0,0,
29-11 20:09:42,28.286,6.822,64.060,0.832,0,0,43524096,863612928,12755476480,1018761216,1491881984,0,0,
29-11 20:09:43,34.323,7.261,58.086,0.330,0,0,8749056,863084544,12753412096,1018769408,1494413312,0,0,
29-11 20:09:44,32.450,7.285,59.272,0.993,0,0,36372480,863956992,12753104896,1018789888,1493778432,0,0,
29-11 20:09:45,18.896,3.846,77.258,0,0,0,0,863285248,12752072704,1018789888,1495470080,0,0,
29-11 20:09:46,36.244,8.402,55.354,0,0,0,8708096,861859840,12751175680,1018802176,1497792512,0,0,
29-11 20:09:47,33.997,7.463,58.541,0,0,0,40960,861757440,12748943360,1018802176,1500119040,0,0,
29-11 20:09:48,25.168,6.376,66.443,2.013,0,0,80977920,862576640,12749856768,1018818560,1498316800,0,0,
29-11 20:09:49,28.431,5.392,66.176,0,0,0,0,862945280,12747644928,1018818560,1500258304,0,0,
29-11 20:09:50,34.380,9.421,55.702,0.496,0,0,62464000,863956992,12746805248,1018851328,1499709440,0,0,
29-11 20:09:51,19.496,2.521,77.983,0,0,0,0,863199232,12746530816,1018851328,1500901376,0,0,
29-11 20:09:52,1.336,0.835,97.663,0.167,0,0,458752,863236096,12746289152,1018855424,1501102080,0,0,
29-11 20:09:53,0.842,0.168,98.990,0,0,0,352256,863232000,12746289152,1018855424,1501106176,0,0,
29-11 20:09:54,1.003,0.836,98.161,0,0,0,0,863248384,12746272768,1018855424,1501106176,0,0,
29-11 20:09:55,18.425,5.193,76.214,0.168,0,0,352256,863227904,12746289152,1018855424,1501110272,0,0,
29-11 20:09:56,21.044,4.545,73.737,0.673,0,0,36093952,862347264,12746989568,1018863616,1501024256,0,0,
29-11 20:09:57,35.364,6.768,57.868,0,0,0,19783680,861822976,12745199616,1018863616,1503514624,0,0,
29-11 20:09:58,34.797,6.926,57.939,0.338,0,0,37765120,863322112,12743778304,1018875904,1503424512,0,0,
29-11 20:09:59,25.743,4.290,69.802,0.165,0,0,17350656,863543296,12742086656,1018884096,1504878592,0,0,
29-11 20:10:00,29.146,6.868,62.479,1.508,0,0,111779840,863297536,12746375168,1018933248,1500753920,0,0,
29-11 20:10:01,13.136,2.299,84.565,0,0,0,0,863174656,12745617408,1018933248,1501626368,0,0,
29-11 20:10:02,0.839,0.503,98.490,0.168,0,0,98304,863158272,12745601024,1018933248,1501659136,0,0,
29-11 20:10:03,27.454,7.321,65.225,0,0,0,0,862765056,12744052736,1018933248,1503584256,0,0,
29-11 20:10:04,28.966,6.034,65,0,0,0,32768,862703616,12742762496,1018933248,1504935936,0,0,
29-11 20:10:05,22.149,4.463,73.058,0.331,0,0,8699904,862584832,12741083136,1018941440,1506750464,0,0,
29-11 20:10:06,34.687,7.445,57.530,0.338,0,0,8790016,862572544,12738592768,1018941440,1509249024,0,0,
29-11 20:10:07,33.498,8.911,56.601,0.990,0,0,76013568,861278208,12742615040,1018974208,1506619392,0,0,
29-11 20:10:08,18.593,2.848,78.559,0,0,0,0,860893184,12741439488,1018974208,1507844096,0,0,
29-11 20:10:09,15.755,2.653,81.592,0,0,0,32768,860491776,12740673536,1018974208,1509011456,0,0,
29-11 20:10:10,3.879,1.349,94.772,0,0,0,0,860422144,12740665344,1018974208,1509089280,0,0,
29-11 20:10:11,19.110,2.636,77.924,0.329,0,0,8757248,860610560,12739084288,1018982400,1510350848,0,0,
29-11 20:10:12,16.639,2.142,81.219,0,0,0,18677760,860422144,12738052096,1018982400,1511567360,0,0,
29-11 20:10:13,1.849,0.336,97.815,0,0,0,0,861708288,12736761856,1018982400,1511571456,0,0,
29-11 20:10:14,2.685,0.671,96.644,0,0,0,0,861708288,12736761856,1018982400,1511571456,0,0,
29-11 20:10:15,17.479,2.857,79.664,0,0,0,0,861687808,12735463424,1018982400,1512890368,0,0,
29-11 20:10:16,20.792,4.125,74.587,0.495,0,0,8781824,862322688,12733456384,1018986496,1514278912,0,0,
29-11 20:10:17,3.667,1,95.333,0,0,0,81920,862355456,12733132800,1018986496,1514565632,0,0,
29-11 20:10:18,2.508,0.836,96.488,0.167,0,0,20398080,862863360,12732616704,1018986496,1514573824,0,0,
29-11 20:10:19,16.639,3.752,78.630,0.979,0,0,38854656,863158272,12733116416,1018990592,1513717760,0,0,
29-11 20:10:20,1.340,1.005,97.655,0,0,0,0,863174656,12733100032,1018990592,1513717760,0,0,
29-11 20:10:21,33.171,8.130,57.724,0.976,0,0,46768128,862625792,12733399040,1019011072,1513922560,0,0,
29-11 20:10:22,32.609,8.361,58.863,0.167,0,0,65536,861999104,12731793408,1019011072,1516081152,0,0,
29-11 20:10:23,28.716,4.561,66.554,0.169,0,0,36388864,862597120,12719390720,1019019264,1527873536,0,0,
29-11 20:10:24,24.115,5.228,70.489,0.169,0,0,16621568,862015488,12730486784,1019031552,1517506560,0,0,
29-11 20:10:25,32.927,6.794,60.105,0.174,0,0,4456448,861999104,12725542912,1019031552,1522454528,0,0,
29-11 20:10:26,35.225,7.846,55.760,1.169,0,0,44318720,862638080,12727623680,1019056128,1519599616,0,0,
29-11 20:10:27,19.344,3.770,76.557,0.328,0,0,8634368,862904320,12725776384,1019056128,1521139712,0,0,
29-11 20:10:28,20.395,3.618,75.987,0,0,0,327680,862928896,12724486144,1019056128,1522393088,0,0,
29-11 20:10:29,10.518,1.336,88.147,0,0,0,352256,862117888,12724486144,1019056128,1523204096,0,0,
29-11 20:10:30,0.675,0.337,98.988,0,0,0,0,862101504,12724502528,1019056128,1523204096,0,0,
29-11 20:10:31,1.342,0.503,98.154,0,0,0,0,862633984,12723970048,1019056128,1523204096,0,0,
29-11 20:10:32,18.272,3.654,76.910,1.163,0,0,39452672,862179328,12726276096,1019068416,1521328128,0,0,
29-11 20:10:33,14.901,2.980,82.119,0,0,0,14049280,861806592,12725501952,1019068416,1522470912,0,0,
29-11 20:10:34,0.671,0.503,98.826,0,0,0,65536,861749248,12725501952,1019068416,1522528256,0,0,
29-11 20:10:35,1.675,1.843,96.482,0,0,0,0,863084544,12724150272,1019068416,1522528256,0,0,
29-11 20:10:36,22.720,2.653,74.627,0,0,0,0,862482432,12723625984,1019068416,1523650560,0,0,
29-11 20:10:37,19.275,2.636,77.759,0.329,0,0,335872,861892608,12722905088,1019072512,1524961280,0,0,
29-11 20:10:38,19.864,3.735,76.061,0.340,0,0,26853376,863096832,12719980544,1019076608,1526513664,0,0,
29-11 20:10:39,11.443,2.156,86.401,0,0,0,16384,863526912,12718776320,1019076608,1527304192,0,0,
29-11 20:10:40,14.404,3.311,81.291,0.993,0,0,40992768,863092736,12720726016,1019088896,1525714944,0,0,
29-11 20:10:41,1.167,0.833,98,0,0,0,0,863064064,12720857088,1019088896,1525641216,0,0,
29-11 20:10:42,0.675,0.337,98.820,0.169,0,0,65536,863309824,12720599040,1019088896,1525653504,0,0,
29-11 20:10:43,0.840,0.504,98.487,0.168,0,0,3481600,863313920,12720582656,1019088896,1525665792,0,0,
29-11 20:10:44,17.637,2.829,79.534,0,0,0,24576,863232000,12719792128,1019088896,1526538240,0,0,
29-11 20:10:45,20.559,4.276,74.836,0.329,0,0,17301504,864149504,12717326336,1019088896,1528066048,0,0,
29-11 20:10:46,21.287,4.950,73.102,0.660,0,0,40067072,862838784,12719558656,1019113472,1527009280,0,0,
29-11 20:10:47,4.167,1,94.833,0,0,0,0,862760960,12719017984,1019113472,1527627776,0,0,
29-11 20:10:48,0.676,0.169,99.155,0,0,0,4382720,862765056,12719001600,1019117568,1527635968,0,0,
29-11 20:10:49,1.173,0.838,97.990,0,0,0,106496,863010816,12718751744,1019117568,1527635968,0,0,
29-11 20:10:50,21.417,2.142,76.442,0,0,0,16384,862425088,12718501888,1019117568,1528471552,0,0,
29-11 20:10:51,9.619,1.493,88.889,0,0,0,0,861769728,12718227456,1019117568,1529401344,0,0,
29-11 20:10:52,1.176,0.168,98.319,0.336,0,0,311296,862011392,12717969408,1019125760,1529409536,0,0,
29-11 20:10:53,0.673,0.505,98.653,0.168,0,0,14336000,861999104,12717969408,1019129856,1529417728,0,0,
29-11 20:10:54,26.079,6.218,67.530,0.173,0,0,8683520,863309824,12714729472,1019133952,1531334656,0,0,
29-11 20:10:55,34.233,7.420,58.179,0.169,0,0,17129472,863301632,12712398848,1019138048,1533624320,0,0,
29-11 20:10:56,23.306,5.455,69.917,1.322,0,0,82419712,862363648,12715474944,1019174912,1531285504,0,0,
29-11 20:10:57,19.868,2.815,77.318,0,0,0,0,862097408,12714315776,1019174912,1532694528,0,0,
29-11 20:10:58,13.311,2.496,84.193,0,0,0,0,862023680,12713283584,1019174912,1533796352,0,0,
29-11 20:10:59,1.684,0.168,98.148,0,0,0,8241152,862015488,12713283584,1019183104,1533796352,0,0,
29-11 20:11:00,2.521,0.672,96.471,0.336,0,0,458752,861999104,12713283584,1019183104,1533812736,0,0,
29-11 20:11:01,18.802,4.493,75.042,1.664,0,0,81764352,863715328,12715274240,1019215872,1530015744,0,0,
29-11 20:11:02,6.365,1.508,91.960,0.168,0,0,65536,863379456,12715331584,1019215872,1530290176,0,0,
29-11 20:11:03,32.280,6.988,60.732,0,0,0,49152,863031296,12713267200,1019215872,1532698624,0,0,
29-11 20:11:04,32.542,7.458,60,0,0,0,368640,862511104,12711460864,1019215872,1535016960,0,0,
29-11 20:11:05,27.806,7.203,63.317,1.675,0,0,111280128,861458432,12677591040,1019248640,1569640448,0,0,
29-11 20:11:06,28.477,4.636,66.556,0.331,0,0,21913600,861663232,12714450944,1019252736,1532649472,0,0,
29-11 20:11:07,19.899,2.530,77.572,0,0,0,0,861638656,12713168896,1019252736,1533952000,0,0,
29-11 20:11:08,21.157,2.975,75.702,0.165,0,0,8642560,862457856,12711120896,1019256832,1535168512,0,0,
29-11 20:11:09,5.753,0.846,93.401,0,0,0,7495680,862134272,12710596608,1019260928,1536012288,0,0,
29-11 20:11:10,1.333,0.667,97.667,0.333,0,0,147456,862158848,12710572032,1019260928,1536012288,0,0,
29-11 20:11:11,13.500,2.500,83.833,0.167,0,0,8675328,862625792,12709040128,1019269120,1537085440,0,0,
29-11 20:11:12,0.840,0.504,98.487,0.168,0,0,65536,862867456,12708798464,1019269120,1537085440,0,0,
29-11 20:11:13,30.099,6.743,63.158,0,0,0,0,862363648,12707225600,1019269120,1539162112,0,0,
29-11 20:11:14,32.149,7.107,60.745,0,0,0,3776512,861958144,12704903168,1019273216,1541881856,0,0,
29-11 20:11:15,22.607,3.465,73.597,0.330,0,0,8781824,863174656,12702322688,1019273216,1543245824,0,0,
29-11 20:11:16,35.919,7.926,55.987,0.169,0,0,8773632,864886784,12693884928,1019273216,1549934592,0,0,
29-11 20:11:17,32.657,8.799,57.530,1.015,0,0,50667520,865210368,12697329664,1019281408,1546178560,0,0,
29-11 20:11:18,25.817,4.575,68.627,0.980,0,0,42876928,864661504,12698546176,1019314176,1545379840,0,0,
29-11 20:11:19,28.843,5.009,65.458,0.691,0,0,63512576,865234944,12697870336,1019342848,1545285632,0,0,
29-11 20:11:20,18.122,4.448,77.430,0,0,0,8192,864628736,12697370624,1019342848,1546391552,0,0,
29-11 20:11:21,19.767,2.990,77.243,0,0,0,65536,864210944,12696322048,1019342848,1547837440,0,0,
29-11 20:11:22,10.702,3.010,85.117,1.171,0,0,43745280,863096832,12698853376,1019367424,1546268672,0,0,
29-11 20:11:23,0.840,0.336,98.824,0,0,0,0,863096832,12698853376,1019367424,1546268672,0,0,
29-11 20:11:24,12.500,2.167,85.333,0,0,0,0,862699520,12698595328,1019367424,1546924032,0,0,
29-11 20:11:25,16.007,3.630,80.363,0,0,0,8192,861990912,12698079232,1019367424,1548148736,0,0,
29-11 20:11:26,1.681,0.672,97.479,0.168,0,0,106496,860852224,12699095040,1019367424,1548267520,0,0,
29-11 20:11:27,0.842,0.168,98.822,0.168,0,0,221184,860803072,12699127808,1019367424,1548288000,0,0,
29-11 20:11:28,12.542,2.508,84.950,0,0,0,0,861175808,12698578944,1019367424,1548464128,0,0,
29-11 20:11:29,19.672,2.787,77.377,0.164,0,0,17596416,860434432,12697563136,1019367424,1550213120,0,0,
29-11 20:11:30,18.846,4.754,75.382,1.019,0,0,44318720,861011968,12696182784,1019387904,1550909440,0,0,
29-11 20:11:31,20.792,2.640,75.578,0.990,0,0,43335680,861077504,12699078656,1019404288,1547821056,0,0,
29-11 20:11:32,31.606,7.599,60.276,0.518,0,0,43352064,861532160,12698247168,1019416576,1548423168,0,0,
29-11 20:11:33,27.778,4.248,67.974,0,0,0,0,862588928,12695724032,1019416576,1549549568,0,0,
29-11 20:11:34,27.438,5.289,67.107,0.165,0,0,17113088,863809536,12691595264,1019420672,1552367616,0,0,
29-11 20:11:35,34.418,6.336,59.075,0.171,0,0,17137664,864071680,12688773120,1019428864,1554989056,0,0,
29-11 20:11:36,22.130,3.161,74.709,0,0,0,172032,864305152,12687470592,1019428864,1556058112,0,0,
29-11 20:11:37,17.617,2.013,80.201,0.168,0,0,90112,863432704,12686692352,1019428864,1557692416,0,0,
29-11 20:11:38,28.162,5.396,66.442,0,0,0,0,863662080,12685402112,1019428864,1558753280,0,0,
29-11 20:11:39,24.541,4.174,70.952,0.334,0,0,25788416,864862208,12680998912,1019441152,1561731072,0,0,
29-11 20:11:40,31.137,8.237,60.626,0,0,0,13729792,864993280,12679192576,1019441152,1563398144,0,0,
29-11 20:11:41,31.728,6.977,59.136,2.159,0,0,178929664,863789056,12663611392,1019486208,1579737088,0,0,
29-11 20:11:42,2.361,0.506,96.965,0.169,0,0,294912,864468992,12687351808,1019490304,1555693568,0,0,
29-11 20:11:43,24.132,6.250,69.618,0,0,0,163840,865435648,12686311424,1019490304,1555767296,0,0,
29-11 20:11:44,31.561,7.547,60.549,0.343,0,0,8765440,864980992,12685553664,1019494400,1556979712,0,0,
