

"Host:","client1",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-delete-1th-cache_on-1000-lsfs-client1.dstat.csv",,,,"Date:","29 Nov 2022 15:25:47 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
29-11 15:29:37,5.083,1.083,93.750,0.083,0,0,73728,1499246592,13993693184,36102144,791252992,0,0,
29-11 15:29:38,2.441,0.589,96.970,0,0,0,49152,1499504640,13993238528,36102144,791252992,0,0,
29-11 15:29:39,3.763,0.836,95.318,0.084,0,0,221184,1498632192,13993848832,36110336,791257088,0,0,
29-11 15:29:40,4.030,0.924,95.046,0,0,0,0,1499078656,13993037824,36110336,791257088,0,0,
29-11 15:29:41,4.264,1.003,94.649,0.084,0,0,245760,1499287552,13992550400,36126720,791248896,0,0,
29-11 15:29:42,2.282,0.592,97.126,0,0,0,98304,1499521024,13992136704,36126720,791261184,0,0,
29-11 15:29:43,3.183,0.921,95.812,0.084,0,0,221184,1499680768,13991649280,36134912,791265280,0,0,
29-11 15:29:44,3.862,0.924,95.214,0,0,0,0,1499631616,13991419904,36134912,791265280,0,0,
29-11 15:29:45,4.682,1.254,94.064,0,0,0,14278656,1497497600,13993295872,36134912,791273472,0,0,
29-11 15:29:46,2.096,0.335,97.485,0.084,0,0,57344,1497473024,13993156608,36134912,791265280,0,0,
29-11 15:29:47,1.170,0.668,98.079,0.084,0,0,155648,1499508736,13991026688,36143104,791269376,0,0,
29-11 15:29:48,1.086,0.668,98.246,0,0,0,57344,1499766784,13990768640,36143104,791269376,0,0,
29-11 15:29:49,0.838,0.503,98.575,0.084,0,0,262144,1499238400,13991284736,36151296,791273472,0,0,
29-11 15:29:50,0.841,0.252,98.907,0,0,0,65536,1499529216,13990993920,36159488,791265280,0,0,
29-11 15:29:51,1.841,0.669,97.322,0.167,0,0,114688,1499971584,13990346752,36159488,791273472,0,0,
29-11 15:29:52,2.764,0.670,96.566,0,0,0,16384,1499459584,13990723584,36159488,791273472,0,0,
29-11 15:29:53,3.701,0.841,95.458,0,0,0,229376,1498361856,13991460864,36167680,791277568,0,0,
29-11 15:29:54,3.460,0.844,95.696,0,0,0,0,1498316800,13991297024,36167680,791277568,0,0,
29-11 15:29:55,5.075,1.165,93.677,0.083,0,0,155648,1495437312,13993963520,36175872,791281664,0,0,
29-11 15:29:56,1.759,0.754,97.404,0.084,0,0,57344,1495887872,13993324544,36175872,791281664,0,0,
29-11 15:29:57,5.145,1.328,93.444,0.083,0,0,73728,1498935296,13989933056,36175872,791281664,0,0,
29-11 15:29:58,5.653,1.081,93.267,0,0,0,49152,1502752768,13985865728,36175872,791281664,0,0,
29-11 15:29:59,2.656,0.913,96.349,0.083,0,0,221184,1502990336,13985378304,36184064,791285760,0,0,
29-11 15:30:00,1.757,0.669,97.573,0,0,0,13410304,1502982144,13985214464,36192256,791285760,0,0,
29-11 15:30:01,1.003,0.752,98.162,0.084,0,0,180224,1503457280,13984641024,36200448,791298048,0,0,
29-11 15:30:02,1.258,0.252,98.490,0,0,0,49152,1503457280,13984641024,36200448,791298048,0,0,
29-11 15:30:03,1.091,0.419,98.406,0.084,0,0,229376,1503453184,13984641024,36208640,791293952,0,0,
29-11 15:30:04,0.587,0.419,98.994,0,0,0,0,1503444992,13984641024,36208640,791302144,0,0,
29-11 15:30:05,1.832,0.833,97.252,0.083,0,0,114688,1503285248,13984800768,36208640,791302144,0,0,
29-11 15:30:06,1.926,0.586,97.487,0,0,0,81920,1503461376,13984378880,36216832,791302144,0,0,
29-11 15:30:07,3.359,1.092,95.466,0.084,0,0,163840,1504714752,13983023104,36225024,791306240,0,0,
29-11 15:30:08,2.341,0.920,96.739,0,0,0,0,1504960512,13982502912,36225024,791306240,0,0,
29-11 15:30:09,4.671,1.084,94.078,0.167,0,0,237568,1504870400,13982306304,36233216,791302144,0,0,
29-11 15:30:10,4.435,0.921,94.644,0,0,0,65536,1504800768,13982142464,36241408,791310336,0,0,
29-11 15:30:11,2.773,0.588,96.555,0.084,0,0,188416,1505062912,13981646848,36249600,791306240,0,0,
29-11 15:30:12,3.589,1.085,95.326,0,0,0,0,1504927744,13981548544,36249600,791314432,0,0,
29-11 15:30:13,2.496,0.666,96.755,0.083,0,0,163840,1504894976,13981384704,36249600,791314432,0,0,
29-11 15:30:14,1.759,0.586,97.655,0,0,0,49152,1505124352,13980995584,36249600,791314432,0,0,
29-11 15:30:15,1.419,0.751,97.746,0.083,0,0,172032,1503543296,13982445568,36257792,791318528,0,0,
29-11 15:30:16,1.257,0.503,98.240,0,0,0,12632064,1503776768,13982212096,36257792,791318528,0,0,
29-11 15:30:17,1.510,0.671,97.735,0.084,0,0,172032,1505284096,13980573696,36265984,791322624,0,0,
29-11 15:30:18,1.249,0.749,98.002,0,0,0,0,1505026048,13980831744,36265984,791322624,0,0,
29-11 15:30:19,1.169,0.668,98.080,0.083,0,0,155648,1505026048,13980831744,36265984,791322624,0,0,
29-11 15:30:20,1.257,0.503,98.240,0,0,0,114688,1505013760,13980839936,36274176,791318528,0,0,
29-11 15:30:21,1.351,0.253,98.311,0.084,0,0,180224,1504993280,13980839936,36282368,791326720,0,0,
29-11 15:30:22,1.678,0.839,97.483,0,0,0,65536,1504956416,13980635136,36282368,791326720,0,0,
29-11 15:30:23,1.844,0.503,97.569,0.084,0,0,221184,1505177600,13980246016,36290560,791326720,0,0,
29-11 15:30:24,2.080,0.749,97.088,0.083,0,0,49152,1505140736,13980147712,36290560,791330816,0,0,
29-11 15:30:25,2.015,0.924,97.061,0,0,0,188416,1503547392,13981507584,36298752,791334912,0,0,
29-11 15:30:26,1.415,0.749,97.752,0.083,0,0,57344,1503801344,13981175808,36298752,791334912,0,0,
29-11 15:30:27,1.934,0.421,97.561,0.084,0,0,106496,1505062912,13979787264,36298752,791334912,0,0,
29-11 15:30:28,0.833,0.833,98.333,0,0,0,0,1504804864,13980045312,36298752,791334912,0,0,
29-11 15:30:29,3.688,1.174,95.138,0,0,0,221184,1505525760,13979107328,36306944,791339008,0,0,
29-11 15:30:30,2.094,0.670,97.152,0.084,0,0,163840,1505488896,13978976256,36315136,791339008,0,0,
29-11 15:30:31,1.085,0.668,98.247,0,0,0,11182080,1505488896,13978976256,36323328,791330816,0,0,
29-11 15:30:32,0.922,0.335,98.743,0,0,0,16384,1505476608,13978976256,36323328,791343104,0,0,
29-11 15:30:33,1.172,0.669,98.075,0.084,0,0,212992,1506512896,13977935872,36331520,791339008,0,0,
29-11 15:30:34,1.089,0.670,98.157,0.084,0,0,49152,1506496512,13977944064,36331520,791347200,0,0,
29-11 15:30:35,1.917,0.833,97.250,0,0,0,106496,1504157696,13980168192,36331520,791347200,0,0,
29-11 15:30:36,0.751,0.751,98.414,0.083,0,0,57344,1504157696,13980168192,36331520,791347200,0,0,
29-11 15:30:37,1.174,0.587,98.154,0.084,0,0,212992,1504157696,13980160000,36347904,791339008,0,0,
29-11 15:30:38,2.167,0.583,97.250,0,0,0,0,1503887360,13980418048,36347904,791351296,0,0,
29-11 15:30:39,1.679,0.504,97.733,0.084,0,0,212992,1504882688,13979287552,36356096,791343104,0,0,
29-11 15:30:40,1.926,0.419,97.655,0,0,0,106496,1504833536,13979123712,36356096,791355392,0,0,
29-11 15:30:41,1.759,0.670,97.487,0.084,0,0,180224,1504788480,13978992640,36364288,791355392,0,0,
29-11 15:30:42,1.676,0.754,97.569,0,0,0,7077888,1505038336,13978628096,36364288,791355392,0,0,
29-11 15:30:43,1.925,0.586,97.406,0.084,0,0,180224,1504956416,13978578944,36372480,791351296,0,0,
29-11 15:30:44,2.519,0.756,96.641,0.084,0,0,262144,1504894976,13978374144,36388864,791367680,0,0,
29-11 15:30:45,2.762,0.921,96.318,0,0,0,139264,1505128448,13977927680,36388864,791375872,0,0,
29-11 15:30:46,4.037,0.841,95.038,0.084,0,0,57344,1505058816,13977657344,36388864,791367680,0,0,
29-11 15:30:47,4.603,1.172,94.142,0.084,0,0,163840,1507024896,13975429120,36397056,791371776,0,0,
29-11 15:30:48,2.745,0.998,96.256,0,0,0,0,1507221504,13975040000,36397056,791371776,0,0,
29-11 15:30:49,3.370,0.842,95.788,0,0,0,114688,1507160064,13974843392,36397056,791371776,0,0,
29-11 15:30:50,4.191,1.090,94.635,0.084,0,0,262144,1507102720,13974646784,36413440,791375872,0,0,
29-11 15:30:51,4.519,0.921,94.477,0.084,0,0,114688,1507360768,13974224896,36413440,791375872,0,0,
29-11 15:30:52,2.094,0.838,97.069,0,0,0,24576,1507004416,13974253568,36413440,791375872,0,0,
29-11 15:30:53,4.583,1.333,94,0.083,0,0,155648,1507196928,13973766144,36421632,791379968,0,0,
29-11 15:30:54,4.443,0.671,94.887,0,0,0,106496,1507151872,13973610496,36421632,791379968,0,0,
29-11 15:30:55,3.592,1.003,95.322,0.084,0,0,155648,1504796672,13975793664,36429824,791379968,0,0,
29-11 15:30:56,3.020,0.755,96.141,0.084,0,0,57344,1504743424,13975629824,36429824,791384064,0,0,
29-11 15:30:57,4.782,0.923,94.295,0,0,0,13991936,1507749888,13972271104,36429824,791384064,0,0,
29-11 15:30:58,5.668,0.508,93.824,0,0,0,40960,1502289920,13977452544,36429824,791384064,0,0,
29-11 15:30:59,1.843,0.670,97.404,0.084,0,0,155648,1502240768,13977329664,36438016,791388160,0,0,
29-11 15:31:00,5.569,0.665,93.682,0.083,0,0,221184,1502441472,13976875008,36446208,791388160,0,0,
29-11 15:31:01,4.702,0.840,94.458,0,0,0,196608,1502158848,13976887296,36454400,791396352,0,0,
29-11 15:31:02,3.862,0.588,95.550,0,0,0,73728,1502134272,13976788992,36454400,791396352,0,0,
29-11 15:31:03,2.431,0.838,96.647,0.084,0,0,172032,1502093312,13976584192,36462592,791392256,0,0,
29-11 15:31:04,4.754,0.917,94.329,0,0,0,49152,1502285824,13976006656,36462592,791400448,0,0,
29-11 15:31:05,4.530,1.174,94.211,0.084,0,0,212992,1500078080,13978021888,36470784,791396352,0,0,
29-11 15:31:06,2.010,0.670,97.236,0.084,0,0,57344,1500647424,13977317376,36470784,791404544,0,0,
29-11 15:31:07,4.682,1.003,94.231,0.084,0,0,106496,1501097984,13976588288,36470784,791404544,0,0,
29-11 15:31:08,4.037,0.841,95.122,0,0,0,24576,1501319168,13976133632,36470784,791404544,0,0,
29-11 15:31:09,3.840,1.002,95.075,0.083,0,0,163840,1501282304,13975961600,36478976,791396352,0,0,
29-11 15:31:10,2.515,0.754,96.731,0,0,0,163840,1501724672,13975216128,36487168,791408640,0,0,
29-11 15:31:11,4.841,0.751,94.324,0.083,0,0,172032,1501675520,13975011328,36495360,791412736,0,0,
29-11 15:31:12,3.183,1.005,95.812,0,0,0,13893632,1501605888,13974880256,36495360,791412736,0,0,
29-11 15:31:13,1.838,0.668,97.410,0.084,0,0,65536,1501573120,13974749184,36495360,791412736,0,0,
29-11 15:31:14,1.674,0.669,97.657,0,0,0,98304,1501802496,13974319104,36495360,791412736,0,0,
29-11 15:31:15,1.424,0.586,97.906,0.084,0,0,180224,1501007872,13975060480,36503552,791416832,0,0,
29-11 15:31:16,1.425,0.503,98.072,0,0,0,98304,1501007872,13975060480,36503552,791416832,0,0,
29-11 15:31:17,1.759,0.838,97.320,0.084,0,0,131072,1502523392,13973331968,36511744,791420928,0,0,
29-11 15:31:18,2.167,0.500,97.333,0,0,0,40960,1502490624,13973209088,36511744,791420928,0,0,
29-11 15:31:19,1.921,0.585,97.410,0.084,0,0,65536,1502461952,13973110784,36511744,791420928,0,0,
29-11 15:31:20,1.505,0.836,97.575,0.084,0,0,163840,1502429184,13972938752,36519936,791420928,0,0,
29-11 15:31:21,1.763,0.504,97.733,0,0,0,229376,1502724096,13972443136,36528128,791425024,0,0,
29-11 15:31:22,3.099,0.838,96.064,0,0,0,73728,1502863360,13972103168,36528128,791425024,0,0,
29-11 15:31:23,1.921,0.668,97.327,0.084,0,0,163840,1502830592,13971972096,36536320,791416832,0,0,
29-11 15:31:24,4.435,1.172,94.393,0,0,0,0,1502781440,13971759104,36536320,791429120,0,0,
29-11 15:31:25,5.193,1.005,93.719,0.084,0,0,262144,1499058176,13975228416,36544512,791433216,0,0,
29-11 15:31:26,2.782,0.590,96.543,0.084,0,0,73728,1499348992,13974802432,36544512,791441408,0,0,
29-11 15:31:27,3.272,0.839,95.805,0.084,0,0,73728,1500401664,13973467136,36544512,791441408,0,0,
29-11 15:31:28,4.366,0.924,94.710,0,0,0,12853248,1501085696,13972471808,36544512,791441408,0,0,
29-11 15:31:29,1.671,0.334,97.911,0.084,0,0,131072,1500557312,13972914176,36552704,791433216,0,0,
29-11 15:31:30,0.503,0.503,98.995,0,0,0,40960,1500803072,13972656128,36552704,791445504,0,0,
29-11 15:31:31,1.167,0.833,97.917,0.083,0,0,319488,1500512256,13972922368,36577280,791445504,0,0,
29-11 15:31:32,1.341,0.503,98.156,0,0,0,65536,1500528640,13972865024,36577280,791449600,0,0,
29-11 15:31:33,4.750,1.250,93.917,0.083,0,0,172032,1500483584,13972815872,36585472,791441408,0,0,
29-11 15:31:34,1.754,0.585,97.661,0,0,0,40960,1500725248,13972312064,36585472,791453696,0,0,
29-11 15:31:35,4.610,1.174,94.132,0.084,0,0,163840,1501724672,13971025920,36585472,791453696,0,0,
29-11 15:31:36,1.672,0.669,97.575,0.084,0,0,155648,1501683712,13970829312,36593664,791457792,0,0,
29-11 15:31:37,2.667,0.667,96.667,0,0,0,57344,1502498816,13969883136,36593664,791457792,0,0,
29-11 15:31:38,1.921,0.668,97.327,0.084,0,0,49152,1503272960,13968953344,36593664,791457792,0,0,
29-11 15:31:39,1.756,0.585,97.659,0,0,0,65536,1504002048,13968056320,36593664,791457792,0,0,
29-11 15:31:40,1.426,0.587,97.903,0.084,0,0,172032,1503739904,13968297984,36610048,791453696,0,0,
29-11 15:31:41,1.676,0.251,97.988,0.084,0,0,212992,1504182272,13967683584,36610048,791461888,0,0,
29-11 15:31:42,0.838,0.754,98.409,0,0,0,180224,1504186368,13967667200,36618240,791465984,0,0,
29-11 15:31:43,0.672,0.672,98.571,0.084,0,0,11337728,1504137216,13967716352,36618240,791465984,0,0,
29-11 15:31:44,4.722,1.243,94.035,0,0,0,49152,1504129024,13967601664,36618240,791465984,0,0,
29-11 15:31:45,2.259,0.669,97.071,0,0,0,172032,1505361920,13966123008,36626432,791470080,0,0,
29-11 15:31:46,1.505,0.585,97.826,0.084,0,0,155648,1505357824,13966049280,36626432,791470080,0,0,
29-11 15:31:47,0.922,0.587,98.407,0.084,0,0,122880,1505079296,13966315520,36634624,791474176,0,0,
29-11 15:31:48,0.752,0.668,98.580,0,0,0,49152,1505079296,13966315520,36634624,791474176,0,0,
29-11 15:31:49,2.435,0.336,97.229,0,0,0,57344,1505071104,13966323712,36634624,791474176,0,0,
29-11 15:31:50,1.672,0.502,97.742,0.084,0,0,114688,1505046528,13966290944,36642816,791474176,0,0,
29-11 15:31:51,2.165,0.666,97.086,0.083,0,0,188416,1505058816,13966274560,36651008,791470080,0,0,
29-11 15:31:52,3.936,0.921,95.142,0,0,0,106496,1505259520,13965762560,36651008,791478272,0,0,
29-11 15:31:53,4.523,1.005,94.389,0.084,0,0,114688,1505210368,13965557760,36659200,791474176,0,0,
29-11 15:31:54,3.936,0.754,95.310,0,0,0,49152,1505718272,13964918784,36659200,791482368,0,0,
29-11 15:31:55,2.517,1.007,96.393,0.084,0,0,73728,1504358400,13965996032,36659200,791482368,0,0,
29-11 15:31:56,4.282,0.924,94.794,0,0,0,229376,1504808960,13965291520,36667392,791486464,0,0,
29-11 15:31:57,4.702,0.924,94.291,0.084,0,0,57344,1505804288,13964079104,36667392,791486464,0,0,
29-11 15:31:58,2.090,0.669,97.241,0,0,0,57344,1505759232,13963972608,36667392,791486464,0,0,
29-11 15:31:59,4.435,0.921,94.561,0.084,0,0,11304960,1506050048,13963354112,36675584,791482368,0,0,
29-11 15:32:00,5.329,0.916,93.672,0.083,0,0,237568,1505984512,13963116544,36691968,791494656,0,0,
29-11 15:32:01,3.670,1.001,95.329,0,0,0,139264,1506004992,13962969088,36700160,791490560,0,0,
29-11 15:32:02,2.286,0.762,96.867,0.085,0,0,204800,1505964032,13962715136,36708352,791498752,0,0,
29-11 15:32:03,4.297,0.842,94.777,0.084,0,0,114688,1506144256,13962211328,36716544,791502848,0,0,
29-11 15:32:04,3.950,1.008,95.042,0,0,0,49152,1506111488,13962113024,36716544,791502848,0,0,
29-11 15:32:05,2.259,0.753,96.987,0,0,262144,57344,1505931264,13961916416,36716544,791633920,0,0,
29-11 15:32:06,4.837,1.084,93.995,0.083,0,0,262144,1505861632,13961728000,36724736,791638016,0,0,
29-11 15:32:07,4.399,0.761,94.755,0.085,0,0,16384,1507397632,13959917568,36724736,791638016,0,0,
29-11 15:32:08,1.833,0.833,97.333,0,0,0,90112,1507368960,13959786496,36724736,791638016,0,0,
29-11 15:32:09,2.415,0.583,96.919,0.083,0,0,10297344,1507270656,13959712768,36732928,791642112,0,0,
29-11 15:32:10,1.675,0.503,97.822,0,0,0,98304,1507237888,13959581696,36732928,791642112,0,0,
29-11 15:32:11,1.426,0.503,97.987,0.084,0,0,122880,1507196928,13959524352,36741120,791642112,0,0,
29-11 15:32:12,2.090,1.003,96.906,0,0,0,270336,1507135488,13959532544,36749312,791646208,0,0,
29-11 15:32:13,4.330,0.833,94.754,0.083,0,0,57344,1507352576,13959036928,36749312,791646208,0,0,
29-11 15:32:14,1.921,0.418,97.661,0,0,0,57344,1507323904,13958946816,36749312,791646208,0,0,
29-11 15:32:15,2.585,0.751,96.580,0.083,0,0,204800,1505726464,13960364032,36757504,791654400,0,0,
29-11 15:32:16,1.997,0.832,97.088,0.083,0,0,286720,1505685504,13960298496,36765696,791658496,0,0,
29-11 15:32:17,2.174,0.753,97.074,0,0,0,188416,1507713024,13958070272,36773888,791662592,0,0,
29-11 15:32:18,1.511,0.420,98.069,0,0,0,57344,1508462592,13957124096,36773888,791662592,0,0,
29-11 15:32:19,2.159,0.748,97.010,0.083,0,0,8003584,1507835904,13957582848,36782080,791666688,0,0,
29-11 15:32:20,2.080,0.749,97.171,0,0,0,114688,1507819520,13957509120,36790272,791666688,0,0,
29-11 15:32:21,1.590,0.418,97.908,0.084,0,0,16384,1507782656,13957378048,36790272,791666688,0,0,
29-11 15:32:22,1.760,0.671,97.569,0,0,0,319488,1508016128,13957046272,36798464,791670784,0,0,
29-11 15:32:23,2.174,0.585,97.157,0.084,0,0,16384,1507991552,13956915200,36798464,791670784,0,0,
29-11 15:32:24,1.765,0.504,97.731,0,0,0,147456,1507704832,13957033984,36806656,791674880,0,0,
29-11 15:32:25,2.254,0.668,96.995,0.083,0,0,16384,1505910784,13958684672,36806656,791683072,0,0,
29-11 15:32:26,1.676,0.587,97.737,0,0,0,204800,1505902592,13958537216,36806656,791678976,0,0,
29-11 15:32:27,2.090,0.585,97.241,0.084,0,0,122880,1507409920,13956857856,36814848,791683072,0,0,
29-11 15:32:28,1.675,0.335,97.990,0,0,0,90112,1507897344,13956251648,36814848,791683072,0,0,
29-11 15:32:29,2.167,0.750,97,0.083,0,0,65536,1507868672,13956112384,36814848,791687168,0,0,
29-11 15:32:30,3.691,0.755,95.470,0.084,0,0,229376,1507823616,13955973120,36831232,791691264,0,0,
29-11 15:32:31,2.405,0.663,96.849,0.083,0,0,57344,1507774464,13955858432,36831232,791691264,0,0,
29-11 15:32:32,2.504,0.835,96.661,0,0,0,229376,1507762176,13955686400,36839424,791695360,0,0,
29-11 15:32:33,2.612,0.674,96.630,0.084,0,0,90112,1507741696,13955588096,36839424,791695360,0,0,
29-11 15:32:34,2.780,0.674,96.546,0,0,0,6774784,1508241408,13954772992,36839424,791695360,0,0,
29-11 15:32:35,4.870,1.343,93.703,0.084,0,0,122880,1507909632,13954838528,36847616,791695360,0,0,
29-11 15:32:36,1.674,0.502,97.824,0,0,0,163840,1507868672,13954715648,36847616,791699456,0,0,
29-11 15:32:37,1.345,0.588,97.983,0.084,0,0,114688,1507954688,13954715648,36855808,791703552,0,0,
29-11 15:32:38,3.853,0.670,95.477,0,0,0,90112,1508249600,13954416640,36855808,791703552,0,0,
29-11 15:32:39,1.689,0.591,97.635,0.084,0,0,16384,1508167680,13954187264,36855808,791703552,0,0,
29-11 15:32:40,2.159,0.831,97.010,0,0,0,163840,1508372480,13953773568,36864000,791703552,0,0,
29-11 15:32:41,1.835,0.667,97.415,0.083,0,0,73728,1508356096,13953699840,36872192,791695360,0,0,
29-11 15:32:42,1.511,0.672,97.817,0,0,0,221184,1508315136,13953601536,36872192,791707648,0,0,
29-11 15:32:43,1.675,0.503,97.739,0.084,0,0,172032,1508548608,13953171456,36880384,791707648,0,0,
29-11 15:32:44,1.832,0.583,97.585,0,0,0,98304,1508528128,13953064960,36880384,791711744,0,0,
29-11 15:32:45,1.333,0.750,97.833,0.083,0,0,16384,1506455552,13955137536,36880384,791711744,0,0,
29-11 15:32:46,0.673,0.505,98.737,0.084,0,0,253952,1506463744,13955121152,36888576,791711744,0,0,
29-11 15:32:47,1.087,0.836,98.077,0,0,0,73728,1508265984,13953314816,36888576,791715840,0,0,
29-11 15:32:48,4.439,2.345,93.049,0.168,0,4915200,3563520,1498865664,14252490752,2043904,623869952,0,0,
29-11 15:32:49,4.913,1.082,93.922,0.083,0,286720,90112,1498742784,14252474368,2191360,623861760,0,0,
29-11 15:32:50,1.674,0.669,97.657,0,0,0,98304,1498710016,14252490752,2191360,623878144,0,0,
29-11 15:32:51,4.837,1.168,93.745,0.250,0,6881280,8192,1498882048,14248845312,3190784,626331648,0,0,
29-11 15:32:52,4.790,1.261,93.782,0.168,0,4341760,204800,1495310336,14250024960,5120000,626585600,0,0,
29-11 15:32:53,2.427,0.586,96.904,0.084,0,0,114688,1495318528,14250016768,5120000,626585600,0,0,
29-11 15:32:54,3.592,1.170,95.238,0,0,0,98304,1495547904,14249750528,5120000,626585600,0,0,
29-11 15:32:55,6.193,1.404,92.238,0.165,0,19636224,0,1491984384,14243418112,6107136,635404288,0,0,
29-11 15:32:56,2.246,0.832,96.839,0.083,0,8192,245760,1492160512,14243168256,6127616,635420672,0,0,
29-11 15:32:57,2.089,0.668,97.160,0.084,0,4644864,98304,1496215552,14236381184,6332416,637538304,0,0,
29-11 15:32:58,3.707,0.505,95.788,0,0,8192,163840,1474265088,14258307072,6340608,637542400,0,0,
29-11 15:32:59,3.172,0.918,95.910,0,0,0,0,1473945600,14258417664,6340608,637546496,0,0,
29-11 15:33:00,4.606,1.089,94.221,0.084,0,8192,106496,1473880064,14258417664,6344704,637546496,0,0,
29-11 15:33:01,4.344,0.919,94.653,0.084,0,1835008,65536,1473671168,14257512448,7036928,637771776,0,0,
29-11 15:33:02,3.081,0.583,96.253,0.083,0,589824,196608,1473048576,14257762304,7340032,637784064,0,0,
29-11 15:33:03,5.740,0.915,93.261,0.083,0,8192,1187840,1472987136,14257745920,7352320,637788160,0,0,
29-11 15:33:04,1.768,0.337,97.896,0,0,0,155648,1472966656,14257745920,7352320,637788160,0,0,
29-11 15:33:05,2.008,0.418,97.490,0.084,0,598016,0,1471647744,14258704384,7352320,638087168,0,0,
29-11 15:33:06,3.913,0.999,95.087,0,0,8192,212992,1471619072,14258679808,7364608,638091264,0,0,
29-11 15:33:07,2.326,1.080,96.512,0.083,0,483328,57344,1471336448,14258688000,7364608,638332928,0,0,
29-11 15:33:08,1.346,0.336,98.318,0,0,0,212992,1471295488,14258688000,7372800,638337024,0,0,
29-11 15:33:09,1.669,0.584,97.663,0.083,0,8192,0,1471516672,14258438144,7376896,638337024,0,0,
29-11 15:33:10,1.346,0.252,98.402,0,0,24576,180224,1471492096,14258429952,7393280,638332928,0,0,
29-11 15:33:11,2.003,0.835,97.162,0,0,0,0,1471193088,14258679808,7393280,638341120,0,0,
29-11 15:33:12,3.897,0.829,95.191,0.083,0,65536,221184,1471127552,14258663424,7413760,638365696,0,0,
29-11 15:33:13,2.498,0.500,96.919,0.083,0,40960,106496,1471315968,14258413568,7434240,638365696,0,0,
29-11 15:33:14,4.908,1.331,93.760,0,0,0,229376,1471270912,14258413568,7442432,638369792,0,0,
29-11 15:33:15,4.794,1.598,93.524,0.084,0,712704,0,1469587456,14259703808,7446528,638722048,0,0,
29-11 15:33:16,2.411,0.582,96.841,0.166,0,4841472,163840,1468342272,14258655232,7766016,640671744,0,0,
29-11 15:33:17,2.500,0.583,96.917,0,0,0,98304,1470210048,14256607232,7774208,640815104,0,0,
29-11 15:33:18,1.838,0.418,97.661,0.084,0,0,163840,1470431232,14256349184,7774208,640827392,0,0,
29-11 15:33:19,2.161,0.582,97.257,0,0,8192,65536,1470402560,14256349184,7778304,640827392,0,0,
29-11 15:33:20,1.587,0.835,97.577,0,0,0,237568,1470603264,14256091136,7794688,640831488,0,0,
29-11 15:33:21,3.753,0.751,95.413,0.083,0,8192,139264,1470566400,14256091136,7806976,640835584,0,0,
29-11 15:33:22,2.594,0.586,96.736,0.084,0,0,155648,1470541824,14256082944,7806976,640835584,0,0,
29-11 15:33:23,4.384,0.843,94.772,0,0,0,172032,1470480384,14256091136,7815168,640835584,0,0,
29-11 15:33:24,5.013,0.835,94.069,0.084,0,0,163840,1470418944,14256091136,7815168,640839680,0,0,
29-11 15:33:25,3.101,0.671,96.228,0,0,0,0,1469108224,14257381376,7815168,640839680,0,0,
29-11 15:33:26,3.353,0.754,95.809,0.084,0,557056,253952,1470070784,14256082944,8101888,640843776,0,0,
29-11 15:33:27,4.778,1.174,93.965,0.084,0,0,90112,1473368064,14252711936,8110080,640843776,0,0,
29-11 15:33:28,3.370,0.758,95.872,0,0,0,212992,1473597440,14252453888,8118272,640847872,0,0,
29-11 15:33:29,2.179,1.006,96.815,0,0,0,0,1473810432,14252187648,8118272,640847872,0,0,
29-11 15:33:30,5.324,0.915,93.677,0.083,0,32768,114688,1473716224,14252204032,8134656,640847872,0,0,
29-11 15:33:31,5.088,0.751,94.078,0.083,0,0,65536,1473441792,14252453888,8142848,640839680,0,0,
29-11 15:33:32,1.838,1.003,97.160,0,0,0,229376,1473355776,14252462080,8151040,640851968,0,0,
29-11 15:33:33,4.774,1.256,93.886,0.084,0,262144,49152,1473175552,14252453888,8179712,640954368,0,0,
29-11 15:33:34,4.762,1.003,94.152,0.084,0,73728,1499136,1473081344,14252421120,8216576,640962560,0,0,
29-11 15:33:35,2.917,0.750,96.333,0,0,0,0,1470468096,14255001600,8216576,640966656,0,0,
29-11 15:33:36,2.187,0.421,97.393,0,0,0,221184,1470689280,14254735360,8224768,640970752,0,0,
29-11 15:33:37,2.092,0.418,97.406,0.084,0,32768,0,1471414272,14253961216,8241152,640970752,0,0,
29-11 15:33:38,4.409,0.998,94.592,0,0,0,163840,1471389696,14253953024,8241152,640970752,0,0,
29-11 15:33:39,1.992,0.996,96.929,0.083,0,1703936,57344,1472315392,14252146688,8245248,641818624,0,0,
29-11 15:33:40,3.930,0.334,95.652,0.084,0,0,163840,1472290816,14252138496,8253440,641822720,0,0,
29-11 15:33:41,1.998,0.500,97.419,0.083,0,0,65536,1472258048,14252138496,8261632,641822720,0,0,
29-11 15:33:42,2.504,0.584,96.912,0,0,0,196608,1472724992,14251606016,8269824,641826816,0,0,
29-11 15:33:43,1.590,0.753,97.657,0,0,0,0,1472958464,14251347968,8269824,641826816,0,0,
29-11 15:33:44,1.342,0.503,98.070,0.084,0,8192,286720,1472655360,14251614208,8282112,641830912,0,0,
29-11 15:33:45,2.170,0.584,97.162,0.083,0,262144,0,1471459328,14252646400,8282112,641961984,0,0,
29-11 15:33:46,1.590,0.669,97.741,0,0,0,172032,1471172608,14252904448,8282112,641961984,0,0,
