

"Host:","peer35",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-rand-read-1th-128k-smart-128k-lsfs-peer35.dstat.csv",,,,"Date:","17 Nov 2022 13:56:26 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 14:00:13,17.168,4.248,78.407,0.177,0,8192,13246464,788410368,12623204352,585342976,2199556096,0,0,
17-11 14:00:14,1.843,0.838,97.320,0,0,0,0,788926464,12622688256,585342976,2199556096,0,0,
17-11 14:00:15,11.814,3.827,84.359,0,0,0,0,788926464,12622688256,585342976,2199556096,0,0,
17-11 14:00:16,1.180,0.506,98.314,0,0,0,237568,788926464,12622688256,585342976,2199556096,0,0,
17-11 14:00:17,3.030,1.515,95.286,0.168,0,0,114688,788918272,12622688256,585347072,2199560192,0,0,
17-11 14:00:18,1.173,0.503,98.157,0.168,0,0,122880,788901888,12622688256,585355264,2199568384,0,0,
17-11 14:00:19,2.357,0.842,96.801,0,0,0,147456,788905984,12622680064,585355264,2199568384,0,0,
17-11 14:00:20,16.358,3.710,79.427,0.506,0,0,13008896,789331968,12622163968,585379840,2199572480,0,0,
17-11 14:00:21,1.182,0.845,97.973,0,0,0,0,789590016,12621905920,585379840,2199572480,0,0,
17-11 14:00:22,5.236,1.520,92.905,0.338,0,0,180224,789843968,12621647872,585383936,2199572480,0,0,
17-11 14:00:23,1.340,0.335,98.325,0,0,0,0,789839872,12621647872,585383936,2199576576,0,0,
17-11 14:00:24,12.605,3.866,83.529,0,0,0,131072,789839872,12621647872,585383936,2199576576,0,0,
17-11 14:00:25,6.474,1.533,91.823,0.170,0,0,98304,789835776,12621647872,585388032,2199576576,0,0,
17-11 14:00:26,0.685,0.342,98.973,0,0,0,0,789827584,12621647872,585388032,2199584768,0,0,
17-11 14:00:27,8.305,2.373,88.814,0.508,0,0,25362432,789041152,12628582400,585441280,2193420288,0,0,
17-11 14:00:28,1.003,1.003,97.826,0.167,0,0,114688,789028864,12628582400,585445376,2193428480,0,0,
17-11 14:00:29,3.035,1.180,95.784,0,0,0,0,788770816,12628840448,585445376,2193428480,0,0,
17-11 14:00:30,2.333,1.667,96,0,0,0,147456,790319104,12627292160,585445376,2193428480,0,0,
17-11 14:00:31,13.514,3.547,82.939,0,0,0,16384,790044672,12627550208,585445376,2193436672,0,0,
17-11 14:00:32,1.010,0.337,98.485,0.168,0,0,245760,790302720,12627292160,585453568,2193428480,0,0,
17-11 14:00:33,4.907,0.846,94.078,0.169,0,0,106496,790294528,12627292160,585461760,2193428480,0,0,
17-11 14:00:34,1.008,0.672,98.319,0,0,0,0,790286336,12627292160,585461760,2193436672,0,0,
17-11 14:00:35,2.181,1.007,96.812,0,0,0,368640,790286336,12627292160,585461760,2193436672,0,0,
17-11 14:00:36,24.870,6.218,67.012,1.900,0,0,63717376,787099648,12630355968,585523200,2193313792,0,0,
17-11 14:00:37,3.673,1.169,95.159,0,0,0,0,786325504,12631130112,585523200,2193313792,0,0,
17-11 14:00:38,2.852,1.174,95.973,0,0,0,0,786325504,12631130112,585523200,2193313792,0,0,
17-11 14:00:39,1.692,1.015,97.124,0.169,0,0,98304,786325504,12631130112,585523200,2193313792,0,0,
17-11 14:00:40,3.541,0.843,95.616,0,0,0,0,786317312,12631130112,585523200,2193321984,0,0,
17-11 14:00:41,15.425,4.333,79.896,0.347,0,0,13180928,788619264,12628807680,585547776,2193301504,0,0,
17-11 14:00:42,1.843,1.173,96.817,0.168,0,0,65536,788619264,12628807680,585547776,2193301504,0,0,
17-11 14:00:43,8.489,1.528,89.983,0,0,0,0,788619264,12628807680,585547776,2193301504,0,0,
17-11 14:00:44,1.342,0.503,98.154,0,0,0,0,788619264,12628807680,585547776,2193301504,0,0,
17-11 14:00:45,8.048,2.055,89.726,0.171,0,0,98304,788619264,12628807680,585547776,2193301504,0,0,
17-11 14:00:46,2.838,1.336,95.826,0,0,0,212992,788606976,12628807680,585547776,2193313792,0,0,
17-11 14:00:47,2.689,0.840,96.471,0,0,0,73728,786800640,12630614016,585547776,2193313792,0,0,
17-11 14:00:48,25.680,7.653,66.156,0.510,0,0,16826368,787222528,12630052864,585572352,2193383424,0,0,
17-11 14:00:49,3.030,1.010,95.960,0,0,0,0,787230720,12630081536,585572352,2193305600,0,0,
17-11 14:00:50,2.857,0.840,96.134,0.168,0,0,106496,787226624,12630081536,585576448,2193305600,0,0,
17-11 14:00:51,13.937,3.833,82.230,0,0,0,172032,788762624,12628533248,585576448,2193317888,0,0,
17-11 14:00:52,1.345,0.504,97.983,0.168,0,0,434176,788770816,12628525056,585576448,2193317888,0,0,
17-11 14:00:53,15.318,3.270,81.239,0.172,0,0,163840,789020672,12628267008,585584640,2193317888,0,0,
17-11 14:00:54,9.185,2.600,88.215,0,0,0,0,789020672,12628267008,585584640,2193317888,0,0,
17-11 14:00:55,1.174,0.336,98.322,0.168,0,0,122880,789016576,12628267008,585588736,2193317888,0,0,
17-11 14:00:56,9.628,1.689,88.682,0,0,0,0,789540864,12627742720,585588736,2193317888,0,0,
17-11 14:00:57,2.349,1.007,96.644,0,0,0,40960,788758528,12628525056,585588736,2193317888,0,0,
17-11 14:00:58,9.326,2.073,88.428,0.173,0,0,57344,788754432,12628525056,585596928,2193313792,0,0,
17-11 14:00:59,6.271,1.864,91.864,0,0,0,0,788750336,12628525056,585596928,2193317888,0,0,
17-11 14:01:00,1.684,0.842,97.475,0,0,0,0,788750336,12628525056,585596928,2193317888,0,0,
17-11 14:01:01,27.240,6.272,66.308,0.179,0,0,90112,788205568,12629057536,585601024,2193321984,0,0,
17-11 14:01:02,9.881,2.385,87.564,0.170,0,0,114688,788226048,12629041152,585601024,2193321984,0,0,
17-11 14:01:03,1.171,0.836,97.993,0,0,0,0,788221952,12629041152,585601024,2193326080,0,0,
17-11 14:01:04,4.047,1.012,94.941,0,0,0,0,788217856,12629041152,585601024,2193330176,0,0,
17-11 14:01:05,1.669,0.835,97.496,0,0,0,0,788475904,12628783104,585601024,2193330176,0,0,
17-11 14:01:06,9.434,2.401,87.993,0.172,0,0,106496,788475904,12628783104,585601024,2193330176,0,0,
17-11 14:01:07,2.685,1.510,95.638,0.168,0,0,73728,787693568,12629557248,585609216,2193330176,0,0,
17-11 14:01:08,5.245,1.354,93.401,0,0,0,0,787951616,12629299200,585609216,2193330176,0,0,
17-11 14:01:09,1.349,0.337,98.314,0,0,0,0,787951616,12629299200,585609216,2193330176,0,0,
17-11 14:01:10,7.653,1.871,90.476,0,0,0,0,787947520,12629299200,585609216,2193334272,0,0,
17-11 14:01:11,34.798,8.612,56.591,0,0,0,81920,789241856,12628000768,585613312,2193334272,0,0,
17-11 14:01:12,17.869,4.124,77.491,0.515,0,0,335872,789233664,12628008960,585621504,2193326080,0,0,
17-11 14:01:13,1.008,0.672,98.319,0,0,0,0,789225472,12628008960,585621504,2193334272,0,0,
17-11 14:01:14,7.276,2.369,90.355,0,0,0,0,789221376,12628008960,585621504,2193338368,0,0,
17-11 14:01:15,1.010,0.505,98.485,0,0,0,0,789221376,12628008960,585621504,2193338368,0,0,
17-11 14:01:16,1.356,0.508,98.136,0,0,0,0,789217280,12628008960,585621504,2193342464,0,0,
17-11 14:01:17,3.020,0.671,96.141,0.168,0,0,401408,788955136,12628267008,585621504,2193346560,0,0,
17-11 14:01:18,3.679,0.669,95.485,0.167,0,0,57344,788942848,12628267008,585629696,2193350656,0,0,
17-11 14:01:19,1.345,0.504,98.151,0,0,0,0,788942848,12628267008,585629696,2193350656,0,0,
17-11 14:01:20,5.695,1.005,93.300,0,0,0,0,787910656,12629299200,585629696,2193350656,0,0,
17-11 14:01:21,2.353,0.840,96.807,0,0,0,0,788426752,12628783104,585629696,2193350656,0,0,
17-11 14:01:22,4.698,1.342,93.792,0.168,0,0,163840,788426752,12628783104,585629696,2193350656,0,0,
17-11 14:01:23,4.054,0.676,95.270,0,0,0,0,788422656,12628783104,585629696,2193354752,0,0,
17-11 14:01:24,1.672,0.502,97.826,0,0,0,0,788422656,12628783104,585629696,2193354752,0,0,
17-11 14:01:25,19.930,4.720,75.350,0,0,0,0,788422656,12628783104,585629696,2193354752,0,0,
17-11 14:01:26,1.505,1.003,97.492,0,0,0,0,788422656,12628783104,585629696,2193354752,0,0,
17-11 14:01:27,7.550,2.013,90.436,0,0,0,0,786608128,12630589440,585629696,2193362944,0,0,
17-11 14:01:28,7.083,1.686,90.388,0.843,0,8192,16850944,787283968,12629798912,585658368,2193334272,0,0,
17-11 14:01:29,1.176,0.672,98.151,0,0,0,0,787542016,12629540864,585658368,2193334272,0,0,
17-11 14:01:30,4.682,1.505,93.813,0,0,0,0,787800064,12629282816,585658368,2193334272,0,0,
17-11 14:01:31,2.365,0.676,96.959,0,0,0,0,789086208,12627992576,585658368,2193338368,0,0,
17-11 14:01:32,1.505,0.836,97.492,0.167,0,0,65536,789078016,12627992576,585658368,2193346560,0,0,
17-11 14:01:33,0.676,0.338,98.818,0.169,0,0,204800,789069824,12627992576,585666560,2193346560,0,0,
17-11 14:01:34,9.710,2.385,87.905,0,0,0,0,789327872,12627734528,585666560,2193346560,0,0,
17-11 14:01:35,1.171,0.669,98.161,0,0,0,0,789327872,12627734528,585666560,2193346560,0,0,
17-11 14:01:36,9.338,2.037,88.625,0,0,0,0,789323776,12627734528,585666560,2193350656,0,0,
17-11 14:01:37,3.350,1.005,95.645,0,0,0,0,788549632,12628508672,585666560,2193350656,0,0,
17-11 14:01:38,5.236,2.027,92.736,0,0,0,0,788541440,12628508672,585666560,2193358848,0,0,
17-11 14:01:39,17.979,3.767,78.253,0,0,0,0,789065728,12627984384,585666560,2193358848,0,0,
17-11 14:01:40,1.340,0.670,97.822,0.168,0,0,90112,789057536,12627992576,585666560,2193358848,0,0,
17-11 14:01:41,3.559,1.695,94.746,0,0,0,0,788283392,12628766720,585666560,2193358848,0,0,
17-11 14:01:42,1.347,0.673,97.811,0.168,0,0,65536,788283392,12628766720,585666560,2193358848,0,0,
17-11 14:01:43,3.020,1.846,94.966,0.168,0,0,180224,788791296,12628250624,585674752,2193358848,0,0,
17-11 14:01:44,2.167,0.667,97.167,0,0,0,0,788787200,12628250624,585674752,2193362944,0,0,
17-11 14:01:45,3.547,1.351,94.932,0.169,0,0,73728,788779008,12628250624,585674752,2193371136,0,0,
17-11 14:01:46,2.003,0.668,97.329,0,0,0,0,788770816,12628250624,585674752,2193379328,0,0,
17-11 14:01:47,7.155,1.874,90.971,0,0,0,65536,789028864,12627992576,585674752,2193379328,0,0,
17-11 14:01:48,10.708,2.418,86.701,0.173,0,0,229376,789028864,12627992576,585674752,2193379328,0,0,
17-11 14:01:49,1.513,0.504,97.983,0,0,0,0,789028864,12627992576,585674752,2193379328,0,0,
17-11 14:01:50,17.277,3.839,78.883,0,0,0,32768,789286912,12627734528,585678848,2193375232,0,0,
17-11 14:01:51,25.650,6.586,67.764,0,0,0,0,790065152,12626952192,585678848,2193379328,0,0,
17-11 14:01:52,0.845,0.169,98.818,0.169,0,0,188416,790065152,12626952192,585678848,2193379328,0,0,
17-11 14:01:53,4.553,1.180,94.098,0.169,0,0,212992,790048768,12626952192,585687040,2193387520,0,0,
17-11 14:01:54,7.131,2.716,90.153,0,0,0,0,790298624,12626694144,585687040,2193395712,0,0,
17-11 14:01:55,1.508,0.335,98.157,0,0,0,0,790040576,12626952192,585687040,2193395712,0,0,
17-11 14:01:56,7.309,2.326,90.365,0,0,0,0,790040576,12626952192,585687040,2193395712,0,0,
17-11 14:01:57,2.349,1.007,96.644,0,0,0,0,788492288,12628500480,585687040,2193395712,0,0,
17-11 14:01:58,6.419,1.689,91.892,0,0,0,278528,788480000,12628500480,585691136,2193403904,0,0,
17-11 14:01:59,0.842,1.010,98.148,0,0,0,98304,788738048,12628242432,585691136,2193403904,0,0,
17-11 14:02:00,9.396,2.685,87.919,0,0,0,0,788738048,12628242432,585691136,2193403904,0,0,
17-11 14:02:01,2.020,1.178,96.801,0,0,0,0,789770240,12627210240,585691136,2193403904,0,0,
17-11 14:02:02,5.593,1.186,93.051,0.169,0,0,65536,789770240,12627210240,585691136,2193403904,0,0,
17-11 14:02:03,15.979,3.952,79.897,0.172,0,0,188416,789762048,12627210240,585699328,2193403904,0,0,
17-11 14:02:04,1.513,1.008,97.479,0,0,0,0,790278144,12626694144,585699328,2193403904,0,0,
17-11 14:02:05,8.503,2.381,89.116,0,0,0,0,790278144,12626694144,585699328,2193403904,0,0,
17-11 14:02:06,1.012,0.337,98.651,0,0,0,0,790278144,12626694144,585699328,2193403904,0,0,
17-11 14:02:07,7.383,1.846,90.772,0,0,0,0,788971520,12627984384,585699328,2193416192,0,0,
17-11 14:02:08,30.836,7.317,61.672,0.174,0,0,188416,789229568,12627726336,585703424,2193412096,0,0,
17-11 14:02:09,13.333,3.932,82.735,0,0,0,0,789225472,12627726336,585703424,2193416192,0,0,
17-11 14:02:10,1.349,0.337,98.314,0,0,0,0,789217280,12627726336,585703424,2193424384,0,0,
17-11 14:02:11,2.542,0.678,96.780,0,0,0,0,789733376,12627210240,585703424,2193424384,0,0,
17-11 14:02:12,1.178,0.673,97.980,0.168,0,0,98304,789733376,12627210240,585711616,2193416192,0,0,
17-11 14:02:13,15.734,4.371,79.895,0,0,0,8192,789716992,12627210240,585711616,2193432576,0,0,
17-11 14:02:14,1.843,1.005,96.985,0.168,0,0,90112,789966848,12626952192,585715712,2193436672,0,0,
17-11 14:02:15,1.010,0.505,98.485,0,0,0,0,789962752,12626952192,585715712,2193440768,0,0,
17-11 14:02:16,4.899,1.689,93.412,0,0,0,0,789962752,12626952192,585715712,2193440768,0,0,
17-11 14:02:17,4,1,95,0,0,0,0,788672512,12628242432,585715712,2193440768,0,0,
17-11 14:02:18,26.804,5.498,67.526,0.172,0,0,40960,788664320,12628242432,585715712,2193448960,0,0,
17-11 14:02:19,5.236,1.520,93.074,0.169,0,0,73728,788660224,12628242432,585723904,2193444864,0,0,
17-11 14:02:20,2.007,0.502,97.324,0.167,0,0,131072,788643840,12628242432,585728000,2193457152,0,0,
17-11 14:02:21,10.239,1.706,88.055,0,0,0,0,788643840,12628242432,585728000,2193457152,0,0,
17-11 14:02:22,1.345,0.336,98.151,0.168,0,0,65536,788901888,12627984384,585728000,2193457152,0,0,
17-11 14:02:23,21.259,4.252,74.490,0,0,0,32768,788897792,12627984384,585728000,2193461248,0,0,
17-11 14:02:24,5.743,2.027,92.230,0,0,0,204800,788897792,12627984384,585728000,2193461248,0,0,
17-11 14:02:25,0.505,0.673,98.653,0.168,0,0,114688,788897792,12627984384,585728000,2193461248,0,0,
17-11 14:02:26,11.073,1.874,87.053,0,0,0,0,789422080,12627460096,585728000,2193461248,0,0,
17-11 14:02:27,1.836,1.669,96.494,0,0,0,0,788369408,12628508672,585728000,2193465344,0,0,
17-11 14:02:28,1.518,0.169,98.145,0.169,0,0,40960,788365312,12628508672,585732096,2193465344,0,0,
17-11 14:02:29,1.503,1.002,97.496,0,0,0,81920,788361216,12628508672,585732096,2193469440,0,0,
17-11 14:02:30,12.241,3.276,84.483,0,0,0,0,789135360,12627734528,585732096,2193469440,0,0,
17-11 14:02:31,1.184,1.015,97.631,0.169,0,0,139264,789716992,12627140608,585740288,2193477632,0,0,
17-11 14:02:32,2.361,0.675,96.796,0.169,0,0,65536,789901312,12626960384,585740288,2193469440,0,0,
17-11 14:02:33,19.831,5.085,75.085,0,0,0,24576,790159360,12626702336,585740288,2193469440,0,0,
17-11 14:02:34,1.338,0.669,97.993,0,0,0,24576,790159360,12626702336,585740288,2193469440,0,0,
17-11 14:02:35,10.135,2.534,87.331,0,0,0,0,790159360,12626702336,585740288,2193469440,0,0,
17-11 14:02:36,3.853,0.838,95.142,0.168,0,0,81920,790151168,12626702336,585744384,2193473536,0,0,
17-11 14:02:37,1.839,1.505,96.656,0,0,0,0,789118976,12627734528,585744384,2193473536,0,0,
17-11 14:02:38,14.696,3.547,81.757,0,0,0,0,789118976,12627734528,585744384,2193473536,0,0,
17-11 14:02:39,1.340,0.670,97.990,0,0,0,24576,789110784,12627742720,585744384,2193473536,0,0,
17-11 14:02:40,3.035,0.675,96.290,0,0,0,0,789118976,12627734528,585744384,2193473536,0,0,
17-11 14:02:41,1.678,1.342,96.980,0,0,0,106496,790147072,12626702336,585748480,2193473536,0,0,
17-11 14:02:42,15.630,3.025,81.176,0.168,0,0,65536,790147072,12626702336,585748480,2193473536,0,0,
17-11 14:02:43,2.534,0.845,96.622,0,0,0,0,790147072,12626702336,585748480,2193473536,0,0,
17-11 14:02:44,1.012,0.506,98.482,0,0,0,32768,790142976,12626702336,585748480,2193477632,0,0,
17-11 14:02:45,10.635,2.916,86.449,0,0,0,0,790142976,12626702336,585748480,2193477632,0,0,
17-11 14:02:46,1.518,0.337,98.145,0,0,0,0,790142976,12626702336,585748480,2193477632,0,0,
17-11 14:02:47,19.444,5.035,75.347,0.174,0,0,131072,789106688,12627734528,585752576,2193477632,0,0,
17-11 14:02:48,1.008,0.504,98.487,0,0,0,0,789106688,12627734528,585752576,2193477632,0,0,
17-11 14:02:49,2.872,1.014,96.115,0,0,0,16384,789106688,12627734528,585752576,2193477632,0,0,
17-11 14:02:50,3.367,0.842,95.791,0,0,0,0,789106688,12627734528,585752576,2193477632,0,0,
17-11 14:02:51,1.012,0.675,98.314,0,0,0,0,790650880,12626186240,585752576,2193481728,0,0,
17-11 14:02:52,9.122,2.703,87.838,0.338,0,0,212992,790650880,12626186240,585756672,2193477632,0,0,
17-11 14:02:53,1.012,0.337,98.651,0,0,0,0,790646784,12626186240,585756672,2193481728,0,0,
17-11 14:02:54,3.259,0.686,96.055,0,0,0,16384,790646784,12626186240,585756672,2193481728,0,0,
17-11 14:02:55,1.993,0.498,97.508,0,0,0,0,790646784,12626186240,585756672,2193481728,0,0,
17-11 14:02:56,10.820,2.094,87.086,0,0,0,0,790646784,12626186240,585756672,2193481728,0,0,
17-11 14:02:57,4.160,1.664,94.176,0,0,0,0,788066304,12628766720,585756672,2193481728,0,0,
17-11 14:02:58,8.710,1.340,89.950,0,0,0,106496,788062208,12628766720,585760768,2193481728,0,0,
17-11 14:02:59,4.188,0.838,94.975,0,0,0,0,788054016,12628766720,585760768,2193489920,0,0,
17-11 14:03:00,1.176,0.840,97.815,0.168,0,0,253952,788054016,12628766720,585760768,2193489920,0,0,
17-11 14:03:01,27.428,5.792,66.780,0,0,0,0,790704128,12626112512,585760768,2193494016,0,0,
17-11 14:03:02,11.804,3.541,84.486,0.169,0,0,65536,790630400,12626186240,585760768,2193489920,0,0,
17-11 14:03:03,0.672,0.672,98.487,0.168,0,0,114688,790622208,12626186240,585764864,2193494016,0,0,
17-11 14:03:04,17.936,4.230,77.834,0,0,0,81920,790867968,12625928192,585773056,2193498112,0,0,
17-11 14:03:05,17.888,4.770,77.342,0,0,0,24576,790601728,12626186240,585773056,2193506304,0,0,
17-11 14:03:06,1.174,0.503,98.322,0,0,0,0,790601728,12626186240,585773056,2193506304,0,0,
17-11 14:03:07,11.130,2.740,86.130,0,0,0,0,789311488,12627476480,585773056,2193506304,0,0,
17-11 14:03:08,1.178,0.168,98.653,0,0,0,0,789311488,12627476480,585773056,2193506304,0,0,
17-11 14:03:09,3.020,1.174,95.638,0.168,0,0,139264,789307392,12627476480,585777152,2193506304,0,0,
17-11 14:03:10,10.554,2.422,86.851,0.173,0,0,303104,789307392,12627476480,585781248,2193502208,0,0,
17-11 14:03:11,2.513,0.838,96.650,0,0,0,0,790851584,12625911808,585781248,2193506304,0,0,
17-11 14:03:12,4.223,0.845,94.764,0.169,0,0,65536,790843392,12625911808,585781248,2193514496,0,0,
17-11 14:03:13,1.505,0.836,97.659,0,0,0,0,790835200,12625911808,585781248,2193522688,0,0,
17-11 14:03:14,17.061,4.054,78.716,0.169,0,0,172032,790843392,12625903616,585789440,2193514496,0,0,
17-11 14:03:15,4.940,1.022,94.037,0,0,0,81920,790827008,12625911808,585793536,2193518592,0,0,
17-11 14:03:16,1.510,0.839,97.651,0,0,0,0,790822912,12625911808,585793536,2193522688,0,0,
17-11 14:03:17,3.704,0.842,95.455,0,0,0,0,789790720,12626944000,585793536,2193522688,0,0,
17-11 14:03:18,1.174,0.503,98.154,0.168,0,0,73728,789782528,12626944000,585801728,2193522688,0,0,
17-11 14:03:19,22.261,5.477,72.261,0,0,0,0,789766144,12626960384,585801728,2193522688,0,0,
17-11 14:03:20,18.629,3.339,77.856,0.176,0,0,90112,789766144,12626944000,585809920,2193530880,0,0,
17-11 14:03:21,1.520,0.676,97.804,0,0,0,0,790786048,12625911808,585809920,2193543168,0,0,
17-11 14:03:22,2.013,0.503,97.315,0.168,0,0,65536,790786048,12625911808,585809920,2193543168,0,0,
17-11 14:03:23,0.506,0.337,99.157,0,0,0,98304,790777856,12625911808,585818112,2193543168,0,0,
17-11 14:03:24,10.884,2.891,86.224,0,0,0,0,790777856,12625911808,585818112,2193543168,0,0,
17-11 14:03:25,3.361,0.672,95.798,0.168,0,0,163840,791273472,12625395712,585826304,2193555456,0,0,
17-11 14:03:26,1.513,0.336,98.151,0,0,0,0,791273472,12625395712,585826304,2193555456,0,0,
17-11 14:03:27,7.679,2.838,89.482,0,0,0,0,788934656,12627734528,585826304,2193555456,0,0,
17-11 14:03:28,1.503,0.835,97.663,0,0,0,0,788959232,12627709952,585826304,2193555456,0,0,
17-11 14:03:29,6.897,2.586,90.517,0,0,0,0,788959232,12627709952,585826304,2193555456,0,0,
17-11 14:03:30,1.675,0.503,97.487,0.335,0,0,204800,788938752,12627718144,585842688,2193551360,0,0,
17-11 14:03:31,7.083,2.192,90.725,0,0,0,0,790482944,12626169856,585842688,2193555456,0,0,
17-11 14:03:32,1.505,1.171,97.157,0.167,0,0,65536,790478848,12626169856,585842688,2193559552,0,0,
17-11 14:03:33,12.394,2.886,84.720,0,0,0,0,790478848,12626169856,585842688,2193559552,0,0,
17-11 14:03:34,1.174,0.336,98.490,0,0,0,0,790470656,12626169856,585842688,2193567744,0,0,
17-11 14:03:35,1.508,0.335,98.157,0,0,0,0,790454272,12626186240,585842688,2193567744,0,0,
17-11 14:03:36,5.201,1.678,92.953,0.168,0,0,90112,790466560,12626169856,585846784,2193567744,0,0,
17-11 14:03:37,1.523,0.508,97.970,0,0,0,0,788901888,12627734528,585846784,2193567744,0,0,
17-11 14:03:38,14.905,3.120,81.976,0,0,0,0,788926464,12627709952,585846784,2193567744,0,0,
17-11 14:03:39,1.515,0.673,97.643,0.168,0,0,24576,789188608,12627443712,585850880,2193567744,0,0,
17-11 14:03:40,3.547,1.014,95.439,0,0,0,0,789164032,12627460096,585850880,2193575936,0,0,
17-11 14:03:41,1.858,0.676,97.297,0.169,0,0,155648,789929984,12626685952,585854976,2193580032,0,0,
17-11 14:03:42,10,2.712,87.119,0.169,0,0,65536,790478848,12626137088,585854976,2193580032,0,0,
17-11 14:03:43,5.316,1.661,93.023,0,0,0,0,790495232,12626120704,585854976,2193580032,0,0,
17-11 14:03:44,1.508,0.335,98.157,0,0,0,0,790495232,12626120704,585854976,2193580032,0,0,
17-11 14:03:45,15.094,3.774,80.961,0.172,0,0,32768,790487040,12626112512,585863168,2193588224,0,0,
17-11 14:03:46,1.520,0.507,97.804,0.169,0,0,294912,790446080,12626153472,585863168,2193588224,0,0,
17-11 14:03:47,6.988,1.997,91.015,0,0,0,0,789430272,12627169280,585863168,2193588224,0,0,
17-11 14:03:48,1.007,0.839,98.154,0,0,0,0,789430272,12627169280,585863168,2193588224,0,0,
17-11 14:03:49,8.571,2.017,89.412,0,0,0,0,789430272,12627169280,585863168,2193588224,0,0,
17-11 14:03:50,26.620,6.130,67.250,0,0,0,0,789426176,12627169280,585863168,2193592320,0,0,
17-11 14:03:51,1.686,1.180,96.965,0.169,0,0,188416,791998464,12624588800,585867264,2193596416,0,0,
17-11 14:03:52,3.035,1.349,95.447,0.169,0,0,65536,791982080,12624605184,585867264,2193596416,0,0,
17-11 14:03:53,4.202,0.504,95.294,0,0,0,0,791998464,12624588800,585867264,2193596416,0,0,
17-11 14:03:54,1.342,0.503,98.154,0,0,0,0,791998464,12624588800,585867264,2193596416,0,0,
17-11 14:03:55,4.899,1.351,93.750,0,0,0,0,791994368,12624588800,585867264,2193600512,0,0,
17-11 14:03:56,1.669,1.002,97.162,0.167,0,0,114688,792236032,12624347136,585871360,2193596416,0,0,
17-11 14:03:57,10.235,2.517,87.248,0,0,0,0,789409792,12627169280,585871360,2193600512,0,0,
17-11 14:03:58,1.678,0.503,97.819,0,0,0,0,789426176,12627152896,585871360,2193600512,0,0,
17-11 14:03:59,5.574,2.027,92.399,0,0,0,0,789409792,12627169280,585871360,2193600512,0,0,
17-11 14:04:00,1.678,0.503,97.819,0,0,0,0,789409792,12627169280,585871360,2193600512,0,0,
17-11 14:04:01,13.029,3.553,83.418,0,0,0,49152,790700032,12625879040,585871360,2193600512,0,0,
17-11 14:04:02,7.083,2.192,90.388,0.337,0,0,180224,790700032,12625879040,585871360,2193600512,0,0,
17-11 14:04:03,0.672,0.672,98.655,0,0,0,0,790679552,12625895424,585871360,2193604608,0,0,
17-11 14:04:04,5.734,1.518,92.749,0,0,0,0,790683648,12625887232,585871360,2193608704,0,0,
17-11 14:04:05,1.012,0.506,98.482,0,0,0,0,790683648,12625887232,585871360,2193608704,0,0,
17-11 14:04:06,2.685,0.839,96.477,0,0,0,24576,790188032,12626378752,585875456,2193608704,0,0,
17-11 14:04:07,1.858,1.182,96.959,0,0,0,81920,788631552,12627935232,585875456,2193608704,0,0,
17-11 14:04:08,7.264,1.351,91.385,0,0,0,0,788615168,12627951616,585875456,2193608704,0,0,
17-11 14:04:09,0.838,0.838,98.325,0,0,0,0,788623360,12627943424,585875456,2193608704,0,0,
17-11 14:04:10,8.348,2.896,88.756,0,0,0,0,788619264,12627943424,585875456,2193612800,0,0,
17-11 14:04:11,1.858,0.676,97.297,0.169,0,0,90112,790155264,12626395136,585887744,2193612800,0,0,
17-11 14:04:12,5.574,1.858,92.230,0.338,0,0,147456,790151168,12626395136,585891840,2193612800,0,0,
17-11 14:04:13,11.168,2.369,86.464,0,0,0,0,790138880,12626395136,585891840,2193625088,0,0,
17-11 14:04:14,1.345,0.336,98.319,0,0,0,0,790138880,12626395136,585891840,2193625088,0,0,
17-11 14:04:15,10.756,3.025,86.218,0,0,0,0,790396928,12626137088,585891840,2193625088,0,0,
17-11 14:04:16,1.012,0.675,98.314,0,0,0,49152,790392832,12626137088,585895936,2193625088,0,0,
17-11 14:04:17,12.608,3.627,83.765,0,0,0,172032,789102592,12627427328,585895936,2193625088,0,0,
17-11 14:04:18,3.384,0.677,95.770,0.169,0,0,114688,789377024,12627144704,585904128,2193625088,0,0,
17-11 14:04:19,1.342,0.839,97.819,0,0,0,0,789348352,12627169280,585904128,2193629184,0,0,
17-11 14:04:20,26.667,4.912,68.421,0,0,0,0,789348352,12627169280,585904128,2193629184,0,0,
17-11 14:04:21,24.956,4.569,70.299,0.176,0,0,57344,790118400,12626395136,585908224,2193629184,0,0,
17-11 14:04:22,1.169,1.169,97.496,0.167,0,0,114688,790118400,12626395136,585908224,2193629184,0,0,
17-11 14:04:23,6.577,1.180,92.243,0,0,0,0,790114304,12626395136,585908224,2193633280,0,0,
17-11 14:04:24,37.414,7.759,54.828,0,0,0,131072,790114304,12626395136,585912320,2193629184,0,0,
17-11 14:04:25,9.247,2.911,87.842,0,0,0,0,790093824,12626411520,585912320,2193633280,0,0,
17-11 14:04:26,1.007,0.839,97.987,0.168,0,0,65536,790130688,12626362368,585912320,2193645568,0,0,
17-11 14:04:27,21.664,6.066,72.270,0,0,0,32768,787804160,12628684800,585912320,2193649664,0,0,
