

"Host:","peer32",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-rand-read-1th-128k-smart-128k-lsfs-peer32.dstat.csv",,,,"Date:","17 Nov 2022 13:56:22 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 14:00:21,4.899,1.520,93.074,0.507,0,0,368640,793329664,12412497920,600338432,2381049856,0,0,
17-11 14:00:22,3.333,1.333,95.333,0,0,0,0,794894336,12410933248,600338432,2381049856,0,0,
17-11 14:00:23,10.624,2.361,87.015,0,0,0,65536,794894336,12410933248,600338432,2381049856,0,0,
17-11 14:00:24,12.207,3.512,84.114,0.167,0,0,122880,794890240,12410933248,600342528,2381049856,0,0,
17-11 14:00:25,0.673,0.673,98.653,0,0,0,0,794873856,12410941440,600342528,2381058048,0,0,
17-11 14:00:26,9.484,2.995,86.356,1.165,0,0,41697280,793743360,12411924480,600387584,2380976128,0,0,
17-11 14:00:27,2.185,0.672,97.143,0,0,0,303104,795299840,12410368000,600387584,2380976128,0,0,
17-11 14:00:28,4.348,1.171,94.314,0.167,0,0,98304,794251264,12411392000,600387584,2380984320,0,0,
17-11 14:00:29,1.174,0.671,98.154,0,0,0,0,794251264,12411392000,600387584,2380984320,0,0,
17-11 14:00:30,14.691,4.007,81.302,0,0,0,0,794251264,12411392000,600387584,2380984320,0,0,
17-11 14:00:31,1.342,0.839,97.819,0,0,0,598016,794251264,12411392000,600387584,2380984320,0,0,
17-11 14:00:32,4.312,1.327,94.196,0.166,0,0,147456,794243072,12411392000,600391680,2380988416,0,0,
17-11 14:00:33,3.821,1.495,94.518,0.166,0,0,147456,794238976,12411392000,600391680,2380992512,0,0,
17-11 14:00:34,2.163,0.998,96.839,0,0,0,0,794238976,12411392000,600391680,2380992512,0,0,
17-11 14:00:35,24.957,8.034,65.812,1.197,0,8192,41902080,794587136,12410843136,600457216,2380918784,0,0,
17-11 14:00:36,1.340,0.838,97.822,0,0,0,0,795353088,12410068992,600457216,2380926976,0,0,
17-11 14:00:37,2.513,0.670,96.817,0,0,0,0,796393472,12409028608,600457216,2380926976,0,0,
17-11 14:00:38,2.857,1.008,95.966,0.168,0,0,106496,794062848,12411359232,600457216,2380926976,0,0,
17-11 14:00:39,1.342,0.336,98.322,0,0,0,0,794054656,12411359232,600457216,2380935168,0,0,
17-11 14:00:40,20.643,4.738,74.619,0,0,0,196608,794050560,12411359232,600461312,2380935168,0,0,
17-11 14:00:41,1.180,0.169,98.651,0,0,0,0,794050560,12411359232,600461312,2380935168,0,0,
17-11 14:00:42,8.418,2.694,88.889,0,0,0,0,796078080,12409327616,600461312,2380935168,0,0,
17-11 14:00:43,0.839,0.671,98.154,0.336,0,0,172032,796078080,12409327616,600461312,2380935168,0,0,
17-11 14:00:44,6.522,2.174,91.304,0,0,0,0,796078080,12409327616,600461312,2380935168,0,0,
17-11 14:00:45,5.290,1.024,93.686,0,0,0,0,796065792,12409327616,600461312,2380947456,0,0,
17-11 14:00:46,2.337,0.501,97.162,0,0,0,0,796065792,12409327616,600461312,2380947456,0,0,
17-11 14:00:47,25.882,6.723,67.395,0,0,0,0,797880320,12407513088,600461312,2380947456,0,0,
17-11 14:00:48,3.553,0.846,95.601,0,0,0,90112,793468928,12411908096,600469504,2380955648,0,0,
17-11 14:00:49,0.842,0.673,98.316,0.168,0,0,73728,793464832,12411908096,600473600,2380955648,0,0,
17-11 14:00:50,17.153,2.916,79.931,0,0,0,0,793464832,12411908096,600473600,2380955648,0,0,
17-11 14:00:51,1.173,0.503,98.325,0,0,0,0,793464832,12411908096,600473600,2380955648,0,0,
17-11 14:00:52,17.143,2.857,80,0,0,0,0,794497024,12410875904,600473600,2380955648,0,0,
17-11 14:00:53,17.167,4.333,78.500,0,0,0,40960,794497024,12410875904,600473600,2380955648,0,0,
17-11 14:00:54,2,1,96.833,0.167,0,0,65536,795271168,12410101760,600473600,2380955648,0,0,
17-11 14:00:55,11.074,2.852,85.906,0.168,0,0,40960,794497024,12410875904,600473600,2380955648,0,0,
17-11 14:00:56,1.338,0.836,97.826,0,0,0,0,794497024,12410875904,600473600,2380955648,0,0,
17-11 14:00:57,9.635,3.821,86.545,0,0,0,0,795795456,12409577472,600473600,2380955648,0,0,
17-11 14:00:58,8.769,2.698,88.364,0.169,0,0,131072,791912448,12413456384,600477696,2380955648,0,0,
17-11 14:00:59,1.993,0.831,97.176,0,0,0,0,791912448,12413456384,600477696,2380955648,0,0,
17-11 14:01:00,19.584,7.106,73.310,0,0,0,0,791912448,12413456384,600477696,2380955648,0,0,
17-11 14:01:01,11.168,2.876,85.787,0.169,0,0,65536,791912448,12413456384,600477696,2380955648,0,0,
17-11 14:01:02,2.163,1.331,96.506,0,0,0,0,794230784,12411133952,600477696,2380959744,0,0,
17-11 14:01:03,3.885,1.351,94.595,0.169,0,0,532480,794226688,12411133952,600481792,2380959744,0,0,
17-11 14:01:04,2.329,0.832,96.839,0,0,0,65536,794222592,12411133952,600481792,2380963840,0,0,
17-11 14:01:05,12.626,2.189,85.185,0,0,0,0,794222592,12411133952,600481792,2380963840,0,0,
17-11 14:01:06,1.007,1.007,97.987,0,0,0,0,794218496,12411133952,600481792,2380967936,0,0,
17-11 14:01:07,5.922,1.523,92.555,0,0,0,0,794484736,12410867712,600481792,2380967936,0,0,
17-11 14:01:08,4.020,1.173,94.472,0.335,0,0,376832,792662016,12412682240,600489984,2380967936,0,0,
17-11 14:01:09,5.528,1.173,93.300,0,0,0,32768,792662016,12412682240,600498176,2380959744,0,0,
17-11 14:01:10,36.672,8.319,55.008,0,0,0,0,792653824,12412682240,600498176,2380967936,0,0,
17-11 14:01:11,21.062,4.425,74.513,0,0,0,0,792653824,12412682240,600498176,2380967936,0,0,
17-11 14:01:12,2.513,1.508,95.980,0,0,0,0,793427968,12411908096,600498176,2380967936,0,0,
17-11 14:01:13,8.235,2.353,89.244,0.168,0,0,131072,793686016,12411650048,600498176,2380967936,0,0,
17-11 14:01:14,1.681,0.336,97.815,0.168,0,0,106496,793939968,12411392000,600498176,2380972032,0,0,
17-11 14:01:15,1.675,1.340,96.985,0,0,0,0,793939968,12411392000,600498176,2380972032,0,0,
17-11 14:01:16,1.513,0.336,97.983,0.168,0,0,24576,793935872,12411392000,600498176,2380976128,0,0,
17-11 14:01:17,3.523,1.342,95.134,0,0,0,0,795492352,12409835520,600498176,2380976128,0,0,
17-11 14:01:18,3.691,1.174,95.134,0,0,0,0,794193920,12411133952,600498176,2380976128,0,0,
17-11 14:01:19,3.051,1.525,95.254,0.169,0,0,65536,793665536,12411650048,600506368,2380980224,0,0,
17-11 14:01:20,1.993,0.997,97.010,0,0,0,0,793665536,12411650048,600506368,2380980224,0,0,
17-11 14:01:21,2.010,0.335,97.655,0,0,0,8192,793661440,12411650048,600506368,2380984320,0,0,
17-11 14:01:22,8.710,2.178,89.112,0,0,0,0,795209728,12410101760,600506368,2380984320,0,0,
17-11 14:01:23,1.331,0.832,97.837,0,0,0,0,795209728,12410101760,600506368,2380984320,0,0,
17-11 14:01:24,25.248,6.106,68.482,0.165,0,0,114688,795209728,12410101760,600510464,2380980224,0,0,
17-11 14:01:25,1.008,0.504,98.487,0,0,0,8192,795205632,12410101760,600510464,2380984320,0,0,
17-11 14:01:26,3.840,1.503,94.658,0,0,0,0,795201536,12410101760,600510464,2380988416,0,0,
17-11 14:01:27,10.606,2.189,87.205,0,0,0,0,795717632,12409577472,600510464,2380996608,0,0,
17-11 14:01:28,2.185,1.345,96.471,0,0,0,0,793395200,12411899904,600510464,2380996608,0,0,
17-11 14:01:29,4.698,1.007,94.128,0.168,0,0,0,793395200,12411899904,600510464,2380996608,0,0,
17-11 14:01:30,2.003,0.668,97.329,0,0,0,57344,793395200,12411899904,600510464,2380996608,0,0,
17-11 14:01:31,2.357,1.010,96.633,0,0,0,0,793640960,12411641856,600510464,2381008896,0,0,
17-11 14:01:32,1.849,0.672,97.479,0,0,0,0,794415104,12410867712,600510464,2381008896,0,0,
17-11 14:01:33,10.943,2.525,86.364,0.168,0,0,65536,794415104,12410867712,600510464,2381008896,0,0,
17-11 14:01:34,1.342,0.839,97.651,0.168,0,0,0,794411008,12410867712,600514560,2381008896,0,0,
17-11 14:01:35,8.020,2.730,89.249,0,0,0,65536,794406912,12410867712,600514560,2381012992,0,0,
17-11 14:01:36,1.503,1.169,97.162,0.167,0,0,65536,794656768,12410609664,600518656,2381017088,0,0,
17-11 14:01:37,3.691,1.174,95.134,0,0,0,0,795955200,12409311232,600518656,2381017088,0,0,
17-11 14:01:38,24.115,6.071,69.815,0,0,0,0,792842240,12412416000,600518656,2381025280,0,0,
17-11 14:01:39,1.012,0.337,98.651,0,0,0,24576,793358336,12411899904,600518656,2381025280,0,0,
17-11 14:01:40,3.987,1.495,94.352,0.166,0,0,90112,793358336,12411899904,600518656,2381025280,0,0,
17-11 14:01:41,1.010,0.337,98.653,0,0,0,65536,793346048,12411899904,600522752,2381033472,0,0,
17-11 14:01:42,3.361,1.345,95.294,0,0,0,0,795152384,12410093568,600522752,2381033472,0,0,
17-11 14:01:43,2,0.667,97,0.333,0,0,65536,795152384,12410093568,600522752,2381033472,0,0,
17-11 14:01:44,4.706,1.345,93.950,0,0,0,253952,795152384,12410093568,600522752,2381033472,0,0,
17-11 14:01:45,1.173,0.838,97.990,0,0,0,0,795152384,12410093568,600522752,2381033472,0,0,
17-11 14:01:46,3.866,1.008,95.126,0,0,0,0,795148288,12410093568,600522752,2381037568,0,0,
17-11 14:01:47,16.777,4.153,78.904,0.166,0,0,122880,795922432,12409311232,600522752,2381045760,0,0,
17-11 14:01:48,2.508,1.171,96.321,0,0,0,0,793882624,12411351040,600522752,2381045760,0,0,
17-11 14:01:49,18.905,4.975,76.119,0,0,0,90112,793882624,12411351040,600522752,2381045760,0,0,
17-11 14:01:50,36.789,8.528,54.682,0,0,0,57344,795172864,12410060800,600522752,2381045760,0,0,
17-11 14:01:51,1.008,0.840,98.151,0,0,0,0,795172864,12410060800,600522752,2381045760,0,0,
17-11 14:01:52,3.010,1.338,95.318,0.334,0,0,155648,794898432,12410318848,600530944,2381053952,0,0,
17-11 14:01:53,11.893,3.183,84.925,0,0,0,65536,794898432,12410318848,600530944,2381053952,0,0,
17-11 14:01:54,1.839,0.836,97.324,0,0,0,16384,795152384,12410060800,600530944,2381058048,0,0,
17-11 14:01:55,8.557,1.846,89.597,0,0,0,0,795144192,12410060800,600530944,2381066240,0,0,
17-11 14:01:56,1.669,0.668,97.663,0,0,0,0,795144192,12410060800,600530944,2381066240,0,0,
17-11 14:01:57,5.201,1.678,92.953,0.168,0,0,155648,796438528,12408762368,600530944,2381070336,0,0,
17-11 14:01:58,3.506,1.002,95.492,0,0,0,0,793333760,12411867136,600530944,2381070336,0,0,
17-11 14:01:59,12.167,2.167,85.667,0,0,0,0,793333760,12411867136,600530944,2381070336,0,0,
17-11 14:02:00,1.675,0.670,97.487,0.168,0,0,57344,793587712,12411609088,600535040,2381070336,0,0,
17-11 14:02:01,2.852,1.678,95.470,0,0,0,0,793587712,12411609088,600535040,2381070336,0,0,
17-11 14:02:02,21.812,5.034,73.154,0,0,0,40960,794615808,12410576896,600539136,2381070336,0,0,
17-11 14:02:03,0.838,1.005,97.990,0.168,0,0,65536,794607616,12410576896,600539136,2381078528,0,0,
17-11 14:02:04,10.888,2.680,86.432,0,0,0,0,794603520,12410576896,600539136,2381082624,0,0,
17-11 14:02:05,1.005,1.340,97.487,0.168,0,0,65536,794603520,12410576896,600539136,2381082624,0,0,
17-11 14:02:06,3.167,1.500,95.333,0,0,0,0,794591232,12410576896,600539136,2381094912,0,0,
17-11 14:02:07,34.014,7.313,58.673,0,0,0,0,796147712,12409020416,600539136,2381094912,0,0,
17-11 14:02:08,16.724,4.266,78.669,0.341,0,0,155648,794324992,12410834944,600547328,2381094912,0,0,
17-11 14:02:09,1.167,1,97.833,0,0,0,0,794324992,12410834944,600547328,2381094912,0,0,
17-11 14:02:10,2.189,0.842,96.970,0,0,0,24576,794324992,12410834944,600547328,2381094912,0,0,
17-11 14:02:11,1.836,0.668,97.496,0,0,0,24576,794324992,12410834944,600547328,2381094912,0,0,
17-11 14:02:12,18.782,4.061,77.157,0,0,0,0,794836992,12410318848,600547328,2381094912,0,0,
17-11 14:02:13,4.377,1.347,94.108,0.168,0,0,139264,794828800,12410318848,600547328,2381103104,0,0,
17-11 14:02:14,1.839,0.669,97.492,0,0,0,0,794816512,12410318848,600547328,2381115392,0,0,
17-11 14:02:15,6.845,1.503,91.653,0,0,0,16384,794816512,12410318848,600547328,2381115392,0,0,
17-11 14:02:16,1.008,0.504,98.319,0.168,0,0,49152,794808320,12410318848,600555520,2381115392,0,0,
17-11 14:02:17,22.184,4.437,73.379,0,0,0,0,796622848,12408504320,600555520,2381115392,0,0,
17-11 14:02:18,7.783,2.538,89.679,0,0,0,57344,794550272,12410576896,600555520,2381115392,0,0,
17-11 14:02:19,1.008,0.504,98.319,0.168,0,0,57344,794546176,12410576896,600555520,2381119488,0,0,
17-11 14:02:20,9,2.333,88.500,0.167,0,0,237568,794546176,12410576896,600555520,2381119488,0,0,
17-11 14:02:21,1.176,0.504,98.319,0,0,0,0,794542080,12410576896,600555520,2381123584,0,0,
17-11 14:02:22,19.864,4.584,75.552,0,0,0,0,794025984,12411092992,600555520,2381123584,0,0,
17-11 14:02:23,11.667,2.167,85.833,0.333,0,0,106496,794025984,12411092992,600559616,2381119488,0,0,
17-11 14:02:24,1.836,0.668,97.496,0,0,0,106496,794537984,12410576896,600559616,2381123584,0,0,
17-11 14:02:25,10.756,3.193,86.050,0,0,0,40960,794537984,12410576896,600559616,2381123584,0,0,
17-11 14:02:26,1.173,0.670,98.157,0,0,0,0,794537984,12410576896,600559616,2381123584,0,0,
17-11 14:02:27,2.361,0.675,96.965,0,0,0,0,795316224,12409794560,600559616,2381127680,0,0,
17-11 14:02:28,2.857,1.008,96.134,0,0,0,0,794275840,12410834944,600559616,2381127680,0,0,
17-11 14:02:29,10.961,2.867,86.172,0,0,0,24576,794275840,12410834944,600559616,2381127680,0,0,
17-11 14:02:30,5.167,2,92.667,0.167,0,0,122880,794791936,12410318848,600559616,2381127680,0,0,
17-11 14:02:31,2.517,0.168,97.315,0,0,0,0,794787840,12410318848,600559616,2381131776,0,0,
17-11 14:02:32,26.058,5.076,68.866,0,0,0,0,795815936,12409286656,600559616,2381135872,0,0,
17-11 14:02:33,1.336,0.668,97.830,0.167,0,0,65536,795815936,12409286656,600559616,2381135872,0,0,
17-11 14:02:34,10.033,2.341,87.625,0,0,0,0,796073984,12409028608,600559616,2381135872,0,0,
17-11 14:02:35,6.879,1.678,91.107,0.336,0,0,114688,796065792,12409028608,600567808,2381135872,0,0,
17-11 14:02:36,1.174,0.671,98.154,0,0,0,0,796061696,12409028608,600567808,2381139968,0,0,
17-11 14:02:37,15.280,4.414,80.306,0,0,0,0,796061696,12409028608,600567808,2381139968,0,0,
17-11 14:02:38,3.025,0.840,96.134,0,0,0,0,795545600,12409544704,600567808,2381139968,0,0,
17-11 14:02:39,2.178,0.503,97.320,0,0,0,0,795545600,12409544704,600567808,2381139968,0,0,
17-11 14:02:40,1.503,0.668,97.830,0,0,0,0,795545600,12409544704,600567808,2381139968,0,0,
17-11 14:02:41,12.075,2.721,85.204,0,0,0,122880,795545600,12409544704,600567808,2381139968,0,0,
17-11 14:02:42,7.288,1.525,91.186,0,0,0,0,796061696,12409028608,600567808,2381139968,0,0,
17-11 14:02:43,1.669,1.002,97.162,0.167,0,0,65536,796061696,12409028608,600567808,2381139968,0,0,
17-11 14:02:44,12.352,2.200,85.448,0,0,0,0,796057600,12409028608,600567808,2381144064,0,0,
17-11 14:02:45,1.515,0.842,97.643,0,0,0,0,796315648,12408770560,600567808,2381144064,0,0,
17-11 14:02:46,16.751,4.399,78.849,0,0,0,24576,796303360,12408778752,600567808,2381148160,0,0,
17-11 14:02:47,2.530,1.012,96.290,0.169,0,0,114688,797868032,12407214080,600571904,2381144064,0,0,
17-11 14:02:48,1.695,0.678,97.627,0,0,0,0,794501120,12410576896,600571904,2381148160,0,0,
17-11 14:02:49,5.500,1.500,93,0,0,0,0,794501120,12410576896,600571904,2381148160,0,0,
17-11 14:02:50,2.003,0.334,97.663,0,0,0,0,794509312,12410568704,600571904,2381148160,0,0,
17-11 14:02:51,10.980,2.027,86.993,0,0,0,16384,794501120,12410576896,600571904,2381148160,0,0,
17-11 14:02:52,2.181,1.007,96.812,0,0,0,0,795017216,12410060800,600571904,2381148160,0,0,
17-11 14:02:53,5.025,1.508,93.300,0.168,0,0,139264,795271168,12409802752,600571904,2381152256,0,0,
17-11 14:02:54,1.500,0.833,97.667,0,0,0,0,795271168,12409802752,600571904,2381152256,0,0,
17-11 14:02:55,12.437,3.025,84.538,0,0,0,0,795271168,12409802752,600571904,2381152256,0,0,
17-11 14:02:56,2.843,0.669,96.321,0.167,0,0,229376,795271168,12409802752,600571904,2381152256,0,0,
17-11 14:02:57,3.030,1.010,95.960,0,0,0,0,795529216,12409544704,600571904,2381152256,0,0,
17-11 14:02:58,7.488,2.662,89.850,0,0,0,0,793714688,12411351040,600571904,2381160448,0,0,
17-11 14:02:59,0.504,0.672,98.655,0.168,0,0,106496,793714688,12411351040,600571904,2381160448,0,0,
17-11 14:03:00,30.769,6.187,63.043,0,0,0,0,793456640,12411609088,600571904,2381160448,0,0,
17-11 14:03:01,18.487,4.538,76.975,0,0,0,40960,793481216,12411584512,600571904,2381160448,0,0,
17-11 14:03:02,2.333,1.167,96.500,0,0,0,0,795258880,12409802752,600571904,2381160448,0,0,
17-11 14:03:03,18.439,4.983,76.412,0.166,0,0,147456,795504640,12409544704,600584192,2381160448,0,0,
17-11 14:03:04,27.150,6.239,66.442,0.169,0,0,98304,795504640,12409544704,600584192,2381160448,0,0,
17-11 14:03:05,1.672,0.669,97.659,0,0,0,0,795471872,12409569280,600584192,2381168640,0,0,
17-11 14:03:06,10.169,2.373,87.458,0,0,0,24576,795496448,12409544704,600584192,2381168640,0,0,
17-11 14:03:07,4.983,2.159,92.857,0,0,0,0,796520448,12408520704,600584192,2381168640,0,0,
17-11 14:03:08,3.005,1.002,95.993,0,0,0,81920,794210304,12410818560,600588288,2381176832,0,0,
17-11 14:03:09,12.183,2.876,84.941,0,0,0,0,794193920,12410834944,600588288,2381176832,0,0,
17-11 14:03:10,1.342,0.503,98.154,0,0,0,0,794202112,12410826752,600588288,2381176832,0,0,
17-11 14:03:11,3.535,0.842,95.455,0.168,0,0,106496,794193920,12410834944,600588288,2381176832,0,0,
17-11 14:03:12,3.015,0.838,95.980,0.168,0,0,65536,794185728,12410834944,600596480,2381176832,0,0,
17-11 14:03:13,17.707,3.204,79.089,0,0,0,0,794185728,12410834944,600596480,2381176832,0,0,
17-11 14:03:14,9.137,2.200,88.663,0,0,0,65536,794423296,12410585088,600596480,2381189120,0,0,
17-11 14:03:15,1.176,0.504,98.319,0,0,0,0,794173440,12410834944,600596480,2381189120,0,0,
17-11 14:03:16,3.328,0.998,95.507,0.166,0,0,98304,794165248,12410834944,600596480,2381197312,0,0,
17-11 14:03:17,1.518,0.675,97.639,0.169,0,0,65536,795459584,12409536512,600600576,2381197312,0,0,
17-11 14:03:18,20.862,4.655,74.483,0,0,0,0,793387008,12411609088,600600576,2381197312,0,0,
17-11 14:03:19,20.719,4.966,74.315,0,0,0,65536,793358336,12411625472,600608768,2381201408,0,0,
17-11 14:03:20,1.347,0.337,98.316,0,0,0,0,793391104,12411584512,600608768,2381209600,0,0,
17-11 14:03:21,2.170,1.002,96.661,0.167,0,0,114688,793366528,12411609088,600608768,2381209600,0,0,
17-11 14:03:22,2.337,1.002,96.494,0.167,0,0,16384,794652672,12410310656,600608768,2381217792,0,0,
17-11 14:03:23,9.933,1.684,88.384,0,0,0,65536,794644480,12410318848,600608768,2381217792,0,0,
17-11 14:03:24,7.525,1.338,91.137,0,0,0,65536,794636288,12410318848,600616960,2381217792,0,0,
17-11 14:03:25,1.010,0.673,98.316,0,0,0,0,794636288,12410318848,600616960,2381217792,0,0,
17-11 14:03:26,7.781,2.649,89.570,0,0,0,0,795410432,12409544704,600616960,2381217792,0,0,
17-11 14:03:27,1.852,0.842,96.970,0.337,0,0,147456,795938816,12409012224,600621056,2381217792,0,0,
17-11 14:03:28,10.050,2.513,87.437,0,0,0,0,794091520,12410859520,600621056,2381217792,0,0,
17-11 14:03:29,1.171,0.836,97.993,0,0,0,0,794103808,12410843136,600621056,2381221888,0,0,
17-11 14:03:30,7.973,2.492,89.535,0,0,0,0,794095616,12410843136,600621056,2381230080,0,0,
17-11 14:03:31,1.508,0.838,97.655,0,0,0,0,794095616,12410843136,600621056,2381230080,0,0,
17-11 14:03:32,13.153,2.361,84.317,0.169,0,0,262144,795131904,12409802752,600629248,2381225984,0,0,
17-11 14:03:33,4.841,1.169,93.990,0,0,0,73728,795115520,12409802752,600633344,2381238272,0,0,
17-11 14:03:34,1.827,1.163,96.844,0.166,0,0,65536,795140096,12409778176,600633344,2381238272,0,0,
17-11 14:03:35,5.518,2.007,92.308,0.167,0,0,57344,795115520,12409794560,600641536,2381238272,0,0,
17-11 14:03:36,1.174,0.503,98.322,0,0,0,0,795107328,12409802752,600641536,2381238272,0,0,
17-11 14:03:37,19.500,5.167,75.333,0,0,0,65536,795357184,12409552896,600641536,2381238272,0,0,
17-11 14:03:38,3.188,1.007,95.805,0,0,0,131072,794046464,12410851328,600653824,2381238272,0,0,
17-11 14:03:39,3.872,0.842,95.286,0,0,0,0,794038272,12410851328,600653824,2381246464,0,0,
17-11 14:03:40,1.667,0.667,97.667,0,0,0,0,794054656,12410834944,600653824,2381246464,0,0,
17-11 14:03:41,4.754,1.698,93.548,0,0,0,0,794054656,12410834944,600653824,2381246464,0,0,
17-11 14:03:42,8.500,2.833,88.667,0,0,0,24576,794824704,12410052608,600653824,2381254656,0,0,
17-11 14:03:43,1.336,0.835,97.663,0.167,0,0,73728,794820608,12410052608,600657920,2381254656,0,0,
17-11 14:03:44,21.202,5.676,72.955,0.167,0,0,131072,794824704,12410044416,600662016,2381254656,0,0,
17-11 14:03:45,1.176,0.840,97.983,0,0,0,65536,795033600,12409827328,600670208,2381254656,0,0,
17-11 14:03:46,6.387,1.345,92.269,0,0,0,0,795041792,12409819136,600670208,2381254656,0,0,
17-11 14:03:47,2.341,1.171,96.488,0,0,0,24576,796098560,12408762368,600670208,2381254656,0,0,
17-11 14:03:48,5.863,2.010,92.127,0,0,0,0,794034176,12410826752,600670208,2381254656,0,0,
17-11 14:03:49,31.691,6.732,61.412,0.164,0,0,81920,794034176,12410826752,600670208,2381254656,0,0,
17-11 14:03:50,2.010,0.503,97.320,0.168,0,0,65536,794034176,12410826752,600674304,2381250560,0,0,
17-11 14:03:51,1.342,0.503,98.154,0,0,0,0,794030080,12410826752,600674304,2381254656,0,0,
17-11 14:03:52,6.879,2.013,91.107,0,0,0,16384,795320320,12409536512,600674304,2381254656,0,0,
17-11 14:03:53,1.997,0.998,97.005,0,0,0,0,794804224,12410052608,600674304,2381254656,0,0,
17-11 14:03:54,6.977,1.329,91.528,0.166,0,0,65536,795320320,12409536512,600674304,2381254656,0,0,
17-11 14:03:55,1.340,1.005,97.487,0.168,0,0,40960,795320320,12409536512,600674304,2381254656,0,0,
17-11 14:03:56,11.794,2.492,85.714,0,0,0,49152,795316224,12409536512,600674304,2381258752,0,0,
17-11 14:03:57,1.849,1.008,97.143,0,0,0,40960,796356608,12408496128,600674304,2381258752,0,0,
17-11 14:03:58,7.525,2.007,90.468,0,0,0,0,792735744,12412116992,600674304,2381258752,0,0,
17-11 14:03:59,1.171,0.836,97.993,0,0,0,0,792735744,12412116992,600674304,2381258752,0,0,
17-11 14:04:00,9.564,3.020,87.081,0.336,0,0,12943360,791998464,12412719104,600686592,2381303808,0,0,
17-11 14:04:01,9.949,2.230,87.822,0,0,0,98304,791941120,12412891136,600686592,2381225984,0,0,
17-11 14:04:02,1.839,2.007,95.987,0.167,0,0,163840,793743360,12411084800,600686592,2381225984,0,0,
17-11 14:04:03,6.208,2.181,91.611,0,0,0,0,793718784,12411109376,600686592,2381225984,0,0,
17-11 14:04:04,1.333,1.167,97.333,0.167,0,0,65536,793997312,12410826752,600686592,2381230080,0,0,
17-11 14:04:05,3,1.333,95.667,0,0,0,0,794255360,12410568704,600686592,2381230080,0,0,
17-11 14:04:06,0.673,0.842,98.485,0,0,0,0,794251264,12410568704,600686592,2381234176,0,0,
17-11 14:04:07,9.060,1.510,89.094,0.336,0,0,163840,795275264,12409528320,600698880,2381238272,0,0,
17-11 14:04:08,2.689,0.672,96.639,0,0,0,16384,794492928,12410310656,600698880,2381238272,0,0,
17-11 14:04:09,9.153,2.034,88.814,0,0,0,0,794492928,12410310656,600698880,2381238272,0,0,
17-11 14:04:10,1.173,0.335,98.492,0,0,0,0,794492928,12410310656,600698880,2381238272,0,0,
17-11 14:04:11,3.846,1.003,95.151,0,0,0,0,794750976,12410052608,600698880,2381238272,0,0,
17-11 14:04:12,17.123,3.767,79.110,0,0,0,0,795783168,12409020416,600698880,2381238272,0,0,
17-11 14:04:13,1.173,0.838,97.655,0.335,0,0,147456,795779072,12409020416,600702976,2381238272,0,0,
17-11 14:04:14,9.781,2.867,87.352,0,0,0,0,795770880,12409020416,600702976,2381246464,0,0,
17-11 14:04:15,1.518,0.843,97.639,0,0,0,0,795779072,12409012224,600702976,2381246464,0,0,
17-11 14:04:16,9.275,2.867,87.858,0,0,0,0,795770880,12409020416,600702976,2381246464,0,0,
17-11 14:04:17,8.237,2.965,88.797,0,0,0,0,796545024,12408246272,600702976,2381246464,0,0,
17-11 14:04:18,2.003,1.336,96.494,0.167,0,0,122880,793964544,12410826752,600702976,2381246464,0,0,
17-11 14:04:19,29.392,5.574,65.034,0,0,0,0,793960448,12410826752,600702976,2381250560,0,0,
17-11 14:04:20,30.821,6.365,62.814,0,0,0,0,793960448,12410826752,600702976,2381250560,0,0,
17-11 14:04:21,1.513,0.336,98.151,0,0,0,106496,793956352,12410826752,600702976,2381254656,0,0,
17-11 14:04:22,2.361,1.012,96.627,0,0,0,0,795246592,12409536512,600702976,2381254656,0,0,
17-11 14:04:23,27.288,7.599,64.940,0.173,0,0,163840,795246592,12409536512,600707072,2381250560,0,0,
17-11 14:04:24,11.261,3.193,85.546,0,0,0,0,795242496,12409536512,600707072,2381254656,0,0,
17-11 14:04:25,1.340,0.838,97.822,0,0,0,0,795234304,12409536512,600707072,2381262848,0,0,
17-11 14:04:26,22.538,5.175,72.287,0,0,0,0,795299840,12409470976,600707072,2381262848,0,0,
17-11 14:04:27,3.691,1.342,94.799,0.168,0,0,24576,796364800,12408397824,600715264,2381262848,0,0,
17-11 14:04:28,2.174,1.338,96.488,0,0,0,40960,794288128,12410470400,600715264,2381262848,0,0,
17-11 14:04:29,16.611,3.821,79.568,0,0,0,98304,794288128,12410470400,600715264,2381262848,0,0,
17-11 14:04:30,1.178,0.168,98.653,0,0,0,24576,794288128,12410470400,600715264,2381262848,0,0,
17-11 14:04:31,16.978,3.396,79.626,0,0,0,0,794284032,12410470400,600715264,2381266944,0,0,
17-11 14:04:32,11.725,2.680,85.595,0,0,0,0,795561984,12409180160,600715264,2381279232,0,0,
17-11 14:04:33,0.334,0.836,98.662,0.167,0,0,81920,795561984,12409180160,600715264,2381279232,0,0,
17-11 14:04:34,13.043,2.843,83.946,0.167,0,0,57344,795561984,12409180160,600715264,2381279232,0,0,
17-11 14:04:35,1.342,0.503,98.154,0,0,0,0,795553792,12409180160,600719360,2381283328,0,0,
