

"Host:","peer39",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-read-1th-128k-smart-64k-lsfs-peer39.dstat.csv",,,,"Date:","17 Nov 2022 16:31:04 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 16:34:48,2.172,0.668,96.992,0.167,0,0,106496,1618862080,13633916928,11497472,1098010624,0,0,
17-11 16:34:49,27.853,5.451,66.610,0.085,0,0,172032,1619116032,13633650688,11505664,1098014720,0,0,
17-11 16:34:50,28.050,6.307,65.560,0.083,0,0,122880,1619099648,13633658880,11513856,1098014720,0,0,
17-11 16:34:51,1.753,0.835,97.329,0.083,0,0,106496,1619251200,13633507328,11513856,1098014720,0,0,
17-11 16:34:52,7.173,1.835,90.909,0.083,0,0,163840,1619320832,13633417216,11522048,1098027008,0,0,
17-11 16:34:53,33.082,7.203,59.631,0.084,0,0,114688,1619341312,13633376256,11522048,1098047488,0,0,
17-11 16:34:54,31.379,7.155,61.379,0.086,0,0,155648,1619296256,13633417216,11530240,1098043392,0,0,
17-11 16:34:55,29.822,6.202,63.891,0.085,0,0,57344,1615183872,13637521408,11530240,1098051584,0,0,
17-11 16:34:56,1.177,0.589,98.150,0.084,0,0,131072,1617780736,13634924544,11530240,1098051584,0,0,
17-11 16:34:57,2.096,0.754,96.982,0.168,0,0,352256,1617485824,13635198976,11546624,1098055680,0,0,
17-11 16:34:58,1.008,0.756,98.153,0.084,0,0,106496,1617485824,13635198976,11546624,1098055680,0,0,
17-11 16:34:59,3.843,1.337,94.737,0.084,0,0,73728,1617485824,13635198976,11546624,1098055680,0,0,
17-11 16:35:00,2.252,0.834,96.664,0.250,0,0,253952,1616674816,13635989504,11563008,1098059776,0,0,
17-11 16:35:01,1.093,0.589,98.318,0,0,8192,65536,1616912384,13635411968,11563008,1098076160,0,0,
17-11 16:35:02,29.991,6.855,63.068,0.086,0,0,180224,1617453056,13634863104,11571200,1098076160,0,0,
17-11 16:35:03,1.918,0.917,96.997,0.167,0,0,204800,1617158144,13635145728,11579392,1098080256,0,0,
17-11 16:35:04,4.027,0.923,94.966,0.084,0,0,98304,1596780544,13655523328,11579392,1098080256,0,0,
17-11 16:35:05,33.108,7.113,59.695,0.085,0,0,57344,1593856000,13658447872,11579392,1098080256,0,0,
17-11 16:35:06,29.322,6.102,64.492,0.085,0,0,196608,1595224064,13657055232,11587584,1098096640,0,0,
17-11 16:35:07,1.923,0.753,97.241,0.084,0,0,106496,1594822656,13657563136,11587584,1098092544,0,0,
17-11 16:35:08,4.300,0.927,94.604,0.169,0,0,212992,1594810368,13657554944,11603968,1098096640,0,0,
17-11 16:35:09,34.702,5.784,59.514,0,0,0,73728,1595326464,13657038848,11603968,1098096640,0,0,
17-11 16:35:10,5.105,1.088,93.640,0.167,0,0,180224,1595109376,13657255936,11612160,1098088448,0,0,
17-11 16:35:11,1.006,0.838,98.072,0.084,0,0,385024,1595105280,13657231360,11620352,1098108928,0,0,
17-11 16:35:12,2.092,1.004,96.820,0.084,0,0,65536,1595101184,13657231360,11620352,1098113024,0,0,
17-11 16:35:13,1.254,0.836,97.742,0.167,0,0,114688,1595101184,13657231360,11620352,1098113024,0,0,
17-11 16:35:14,27.335,6.084,66.410,0.171,0,8192,294912,1595072512,13657231360,11640832,1098121216,0,0,
17-11 16:35:15,7.879,1.928,90.193,0,0,0,49152,1593024512,13659279360,11640832,1098121216,0,0,
17-11 16:35:16,1.508,0.503,97.739,0.251,0,0,294912,1594834944,13657440256,11657216,1098133504,0,0,
17-11 16:35:17,7.712,2.096,90.109,0.084,0,0,57344,1596882944,13655384064,11657216,1098141696,0,0,
17-11 16:35:18,1.258,0.503,98.070,0.168,0,0,229376,1597112320,13655134208,11665408,1098153984,0,0,
17-11 16:35:19,19.611,4.649,75.655,0.085,0,0,73728,1597353984,13654892544,11665408,1098153984,0,0,
17-11 16:35:20,32.712,7.119,60.085,0.085,0,0,237568,1597612032,13654634496,11681792,1098137600,0,0,
17-11 16:35:21,32.801,6.644,60.471,0.084,0,0,262144,1597833216,13654392832,11689984,1098149888,0,0,
17-11 16:35:22,1.760,1.090,97.066,0.084,0,0,57344,1597784064,13654417408,11689984,1098158080,0,0,
17-11 16:35:23,1.843,0.754,97.236,0.168,0,0,73728,1597829120,13654368256,11689984,1098162176,0,0,
17-11 16:35:24,32.676,6.261,60.978,0.086,0,0,204800,1597001728,13655191552,11698176,1098158080,0,0,
17-11 16:35:25,20.833,4.248,74.837,0.082,0,262144,49152,1593012224,13659037696,11698176,1098301440,0,0,
17-11 16:35:26,1.424,1.089,97.404,0.084,0,0,180224,1594056704,13657989120,11706368,1098297344,0,0,
17-11 16:35:27,15.759,3.437,80.721,0.084,0,0,139264,1595850752,13656182784,11714560,1098301440,0,0,
17-11 16:35:28,33.838,6.734,59.259,0.168,0,0,163840,1596100608,13655924736,11714560,1098309632,0,0,
17-11 16:35:29,33.784,6.081,60.051,0.084,0,0,122880,1596071936,13655941120,11722752,1098313728,0,0,
17-11 16:35:30,28.281,6.435,65.199,0.085,0,0,139264,1596370944,13655633920,11730944,1098313728,0,0,
17-11 16:35:31,0.924,0.756,98.321,0,0,0,49152,1596395520,13655609344,11730944,1098313728,0,0,
17-11 16:35:32,5.029,2.179,92.707,0.084,0,0,180224,1596383232,13655609344,11739136,1098317824,0,0,
17-11 16:35:33,33.136,6.678,60.101,0.085,0,0,73728,1596616704,13655375872,11739136,1098317824,0,0,
17-11 16:35:34,34.093,5.992,59.831,0.084,0,49152,155648,1596604416,13655343104,11755520,1098342400,0,0,
17-11 16:35:35,33.668,7.035,59.213,0.084,0,0,114688,1593966592,13657968640,11763712,1098342400,0,0,
17-11 16:35:36,21.374,3.817,74.724,0.085,0,0,131072,1596366848,13655568384,11763712,1098346496,0,0,
17-11 16:35:37,2.013,0.755,97.148,0.084,0,0,139264,1596067840,13655867392,11763712,1098346496,0,0,
17-11 16:35:38,12.447,3.028,84.357,0.168,0,0,196608,1596080128,13655842816,11771904,1098350592,0,0,
17-11 16:35:39,32.079,7.100,60.736,0.086,0,0,139264,1596338176,13655584768,11780096,1098342400,0,0,
17-11 16:35:40,7.879,1.676,90.277,0.168,0,0,204800,1596329984,13655584768,11796480,1098334208,0,0,
17-11 16:35:41,0.840,0.504,98.571,0.084,0,0,90112,1596473344,13655400448,11796480,1098354688,0,0,
17-11 16:35:42,2.872,0.676,96.368,0.084,0,0,65536,1596473344,13655400448,11796480,1098354688,0,0,
17-11 16:35:43,0.754,0.671,98.407,0.168,0,0,131072,1596489728,13655384064,11804672,1098346496,0,0,
17-11 16:35:44,22.862,6.181,70.872,0.085,0,0,147456,1596452864,13655408640,11804672,1098358784,0,0,
17-11 16:35:45,12.353,2.605,84.958,0.084,0,409600,49152,1595731968,13655924736,11804672,1098563584,0,0,
17-11 16:35:46,2.103,0.589,97.056,0.252,0,0,172032,1597497344,13654159360,11812864,1098555392,0,0,
17-11 16:35:47,3.253,1.251,95.413,0.083,0,8192,458752,1598312448,13653327872,11816960,1098567680,0,0,
17-11 16:35:48,1.338,0.753,97.742,0.167,0,0,212992,1598312448,13653327872,11825152,1098559488,0,0,
17-11 16:35:49,19.898,4.167,75.850,0.085,0,0,73728,1598300160,13653327872,11825152,1098571776,0,0,
17-11 16:35:50,32.333,6.775,60.806,0.086,0,0,122880,1598300160,13653327872,11833344,1098563584,0,0,
17-11 16:35:51,33.923,6.818,59.175,0.084,0,0,163840,1598820352,13652787200,11841536,1098575872,0,0,
17-11 16:35:52,33.192,6.961,59.762,0.085,0,0,73728,1598836736,13652770816,11841536,1098575872,0,0,
17-11 16:35:53,20.017,4.054,75.760,0.169,0,0,237568,1598812160,13652770816,11857920,1098584064,0,0,
17-11 16:35:54,1.088,0.669,97.992,0.251,0,0,180224,1598812160,13652770816,11857920,1098584064,0,0,
17-11 16:35:55,10.811,2.534,86.655,0,0,0,49152,1592131584,13659447296,11857920,1098588160,0,0,
17-11 16:35:56,2.179,0.671,96.982,0.168,0,0,172032,1595944960,13655633920,11866112,1098579968,0,0,
17-11 16:35:57,4.866,1.426,93.624,0.084,0,8192,163840,1596026880,13655535616,11870208,1098592256,0,0,
17-11 16:35:58,1.585,0.751,97.498,0.167,0,0,253952,1596010496,13655543808,11878400,1098592256,0,0,
17-11 16:35:59,1.170,0.919,97.828,0.084,0,0,131072,1595973632,13655568384,11878400,1098604544,0,0,
17-11 16:36:00,22.517,4.366,72.945,0.171,0,0,122880,1595973632,13655560192,11886592,1098604544,0,0,
17-11 16:36:01,1.431,0.505,97.980,0.084,0,0,212992,1596145664,13655375872,11894784,1098608640,0,0,
17-11 16:36:02,3.068,1.078,95.688,0.166,0,0,90112,1596424192,13655093248,11894784,1098608640,0,0,
17-11 16:36:03,1.589,0.669,97.575,0.167,0,0,65536,1596383232,13655134208,11894784,1098608640,0,0,
17-11 16:36:04,11.148,3.055,85.632,0.165,0,0,196608,1597161472,13654343680,11902976,1098612736,0,0,
17-11 16:36:05,20.573,4.806,74.536,0.084,0,180224,106496,1595551744,13655859200,11902976,1098706944,0,0,
17-11 16:36:06,1.087,0.920,97.826,0.167,0,0,57344,1596731392,13654675456,11902976,1098711040,0,0,
17-11 16:36:07,11.700,2.862,85.354,0.084,0,8192,229376,1596542976,13654851584,11915264,1098711040,0,0,
17-11 16:36:08,1.089,0.586,98.157,0.168,0,0,114688,1596796928,13654593536,11915264,1098715136,0,0,
17-11 16:36:09,2.931,0.838,96.064,0.168,0,0,172032,1596784640,13654593536,11923456,1098719232,0,0,
17-11 16:36:10,7.305,1.931,90.680,0.084,0,0,180224,1596526592,13654843392,11931648,1098719232,0,0,
17-11 16:36:11,1.089,0.838,97.990,0.084,0,0,98304,1596555264,13654810624,11931648,1098723328,0,0,
17-11 16:36:12,1.933,0.924,97.059,0.084,0,0,122880,1596579840,13654786048,11939840,1098715136,0,0,
17-11 16:36:13,1.421,0.585,97.910,0.084,0,0,106496,1596567552,13654786048,11939840,1098727424,0,0,
17-11 16:36:14,24.401,5.479,69.949,0.171,0,0,98304,1596825600,13654528000,11939840,1098727424,0,0,
17-11 16:36:15,11.646,2.616,85.738,0,0,0,172032,1596022784,13655302144,11948032,1098747904,0,0,
17-11 16:36:16,1.257,0.671,97.904,0.168,0,0,65536,1597829120,13653487616,11948032,1098756096,0,0,
17-11 16:36:17,22.608,4.826,72.481,0.085,0,0,49152,1598337024,13652979712,11948032,1098756096,0,0,
17-11 16:36:18,28.779,6.149,64.987,0.085,0,0,180224,1598324736,13652979712,11956224,1098760192,0,0,
17-11 16:36:19,1.255,0.753,97.908,0.084,0,0,122880,1598296064,13653004288,11956224,1098764288,0,0,
17-11 16:36:20,5.299,1.430,93.019,0.252,0,0,319488,1598296064,13652979712,11980800,1098764288,0,0,
17-11 16:36:21,19.072,4.473,76.371,0.084,0,0,106496,1598775296,13652496384,11980800,1098768384,0,0,
17-11 16:36:22,0.757,0.421,98.654,0.168,0,0,57344,1598750720,13652512768,11980800,1098776576,0,0,
17-11 16:36:23,11.167,3,85.750,0.083,0,0,360448,1598767104,13652480000,11993088,1098780672,0,0,
17-11 16:36:24,0.758,0.421,98.652,0.168,0,0,106496,1598779392,13652463616,11993088,1098784768,0,0,
17-11 16:36:25,6.695,1.506,91.715,0.084,0,0,188416,1596166144,13655068672,12001280,1098784768,0,0,
17-11 16:36:26,32.904,6.959,59.966,0.172,0,0,196608,1597980672,13653254144,12009472,1098776576,0,0,
17-11 16:36:27,12.291,2.508,85.201,0,0,0,49152,1595920384,13655302144,12009472,1098788864,0,0,
17-11 16:36:28,1.675,1.005,97.236,0.084,0,0,131072,1595887616,13655326720,12009472,1098797056,0,0,
17-11 16:36:29,23,5.417,71.417,0.167,0,0,221184,1595600896,13655601152,12017664,1098801152,0,0,
17-11 16:36:30,9.191,1.771,88.954,0.084,0,0,180224,1595617280,13655584768,12025856,1098792960,0,0,
17-11 16:36:31,1.340,0.838,97.655,0.168,0,0,155648,1595584512,13655601152,12034048,1098801152,0,0,
17-11 16:36:32,18.367,4.082,77.381,0.170,0,0,65536,1595637760,13655543808,12034048,1098805248,0,0,
17-11 16:36:33,1.587,0.835,97.494,0.084,0,0,155648,1595617280,13655543808,12042240,1098817536,0,0,
17-11 16:36:34,8.811,1.995,89.111,0.083,0,0,204800,1596149760,13655011328,12050432,1098809344,0,0,
17-11 16:36:35,15.926,3.437,80.553,0.084,0,0,106496,1595596800,13655543808,12050432,1098829824,0,0,
17-11 16:36:36,1.255,0.921,97.657,0.167,0,0,98304,1597411328,13653729280,12050432,1098829824,0,0,
17-11 16:36:37,20.066,4.624,75.227,0.083,0,0,49152,1596198912,13655052288,12050432,1098829824,0,0,
17-11 16:36:38,32.794,6.899,60.221,0.085,0,0,245760,1596452864,13654786048,12058624,1098833920,0,0,
17-11 16:36:39,3.204,0.759,95.953,0.084,0,0,131072,1596428288,13654802432,12058624,1098842112,0,0,
17-11 16:36:40,1.585,0.834,97.415,0.167,0,0,147456,1596407808,13654794240,12066816,1098862592,0,0,
17-11 16:36:41,30.009,6.019,63.887,0.086,0,0,163840,1596674048,13654528000,12075008,1098854400,0,0,
17-11 16:36:42,9.766,2.504,87.646,0.083,0,0,114688,1596936192,13654253568,12083200,1098854400,0,0,
17-11 16:36:43,2.008,0.502,97.406,0.084,0,0,172032,1596915712,13654253568,12091392,1098866688,0,0,
17-11 16:36:44,15.013,3.586,81.234,0.167,0,0,172032,1596915712,13654253568,12091392,1098866688,0,0,
17-11 16:36:45,1.513,0.672,97.815,0,0,0,98304,1596399616,13654769664,12091392,1098866688,0,0,
17-11 16:36:46,10.735,2.705,86.391,0.169,0,0,221184,1598238720,13652930560,12099584,1098858496,0,0,
17-11 16:36:47,6.868,2.261,90.787,0.084,0,0,49152,1597931520,13653221376,12099584,1098874880,0,0,
17-11 16:36:48,0.756,0.840,98.235,0.168,0,0,237568,1597915136,13653237760,12107776,1098866688,0,0,
17-11 16:36:49,22.250,4.917,72.750,0.083,0,0,172032,1597919232,13653221376,12107776,1098878976,0,0,
17-11 16:36:50,1.005,0.670,98.074,0.251,0,0,180224,1597919232,13653221376,12124160,1098862592,0,0,
17-11 16:36:51,6.403,1.769,91.744,0.084,0,0,122880,1597890560,13653221376,12132352,1098883072,0,0,
17-11 16:36:52,31.186,6.271,62.458,0.085,0,0,98304,1597857792,13653254144,12132352,1098883072,0,0,
17-11 16:36:53,1.092,0.672,98.069,0.168,0,0,122880,1597857792,13653254144,12132352,1098883072,0,0,
17-11 16:36:54,4.020,1.089,94.724,0.168,0,0,196608,1597857792,13653245952,12140544,1098883072,0,0,
17-11 16:36:55,33.131,6.401,60.467,0,0,0,90112,1597071360,13654028288,12140544,1098891264,0,0,
17-11 16:36:56,24.288,5.528,70.017,0.168,0,0,147456,1598558208,13652537344,12140544,1098891264,0,0,
17-11 16:36:57,1.173,0.503,98.241,0.084,0,0,122880,1597829120,13653254144,12148736,1098895360,0,0,
17-11 16:36:58,11.157,2.914,85.845,0.083,0,0,65536,1597825024,13653254144,12148736,1098899456,0,0,
17-11 16:36:59,4.862,1.006,94.049,0.084,0,0,376832,1598078976,13652996096,12148736,1098903552,0,0,
17-11 16:37:00,1.417,0.917,97.500,0.167,0,0,262144,1598074880,13652979712,12165120,1098907648,0,0,
17-11 16:37:01,29.780,6.091,64.129,0,0,0,49152,1598578688,13652471808,12165120,1098911744,0,0,
17-11 16:37:02,13.514,3.378,82.855,0.253,0,0,163840,1599070208,13651963904,12173312,1098903552,0,0,
17-11 16:37:03,1.593,0.671,97.653,0.084,0,0,73728,1599066112,13651955712,12173312,1098915840,0,0,
17-11 16:37:04,21.102,4.492,74.322,0.085,0,0,98304,1599057920,13651963904,12173312,1098915840,0,0,
17-11 16:37:05,34.663,6.983,58.271,0.083,0,884736,155648,1599664128,13651185664,12632064,1098629120,0,0,
17-11 16:37:06,22.496,4.839,72.581,0.085,0,0,114688,1598812160,13651623936,12632064,1098932224,0,0,
17-11 16:37:07,1.589,0.585,97.742,0.084,0,0,90112,1598656512,13651783680,12632064,1098928128,0,0,
17-11 16:37:08,11.168,2.623,86.125,0.085,0,0,147456,1598648320,13651791872,12640256,1098919936,0,0,
17-11 16:37:09,5.700,1.425,92.707,0.168,0,0,835584,1598619648,13651808256,12640256,1098932224,0,0,
17-11 16:37:10,1.759,0.670,97.320,0.251,0,0,401408,1598062592,13652348928,12656640,1098932224,0,0,
17-11 16:37:11,29.481,5.528,64.908,0.084,0,0,49152,1598328832,13652074496,12656640,1098940416,0,0,
17-11 16:37:12,31.494,6.367,62.054,0.085,0,0,155648,1598345216,13652058112,12656640,1098940416,0,0,
17-11 16:37:13,1.090,0.838,97.904,0.168,0,0,155648,1598070784,13652316160,12664832,1098948608,0,0,
17-11 16:37:14,2.357,1.178,96.380,0.084,0,0,57344,1598070784,13652316160,12664832,1098948608,0,0,
17-11 16:37:15,34.276,7.238,58.403,0.083,0,0,90112,1593167872,13657219072,12664832,1098952704,0,0,
17-11 16:37:16,30.008,6.678,63.145,0.169,0,0,180224,1596227584,13654147072,12673024,1098952704,0,0,
17-11 16:37:17,0.838,0.671,98.407,0.084,0,0,49152,1594728448,13655646208,12673024,1098952704,0,0,
17-11 16:37:18,4.257,1.252,94.407,0.083,0,0,57344,1594712064,13655662592,12673024,1098952704,0,0,
17-11 16:37:19,11.438,2.691,85.702,0.168,0,0,204800,1595207680,13655146496,12681216,1098964992,0,0,
17-11 16:37:20,1.417,0.667,97.750,0.167,0,0,155648,1595207680,13655146496,12681216,1098964992,0,0,
17-11 16:37:21,16.077,3.704,80.051,0.168,0,0,180224,1595187200,13655146496,12697600,1098969088,0,0,
17-11 16:37:22,1.504,0.752,97.577,0.167,0,0,65536,1595138048,13655195648,12697600,1098969088,0,0,
17-11 16:37:23,6.520,2.032,91.363,0.085,0,0,106496,1595121664,13655212032,12697600,1098969088,0,0,
17-11 16:37:24,33.188,5.502,61.223,0.087,0,0,114688,1596186624,13654147072,12705792,1098960896,0,0,
17-11 16:37:25,20.903,4.766,74.247,0.084,0,0,98304,1594605568,13655711744,12705792,1098977280,0,0,
17-11 16:37:26,1.838,0.668,97.327,0.167,0,0,106496,1595510784,13654802432,12705792,1098981376,0,0,
17-11 16:37:27,14.585,2.934,82.397,0.084,0,0,147456,1595351040,13654962176,12713984,1098973184,0,0,
17-11 16:37:28,2.616,0.844,96.371,0.169,0,0,65536,1595613184,13654687744,12713984,1098985472,0,0,
17-11 16:37:29,1.005,0.754,98.157,0.084,0,0,122880,1595596800,13654704128,12713984,1098985472,0,0,
17-11 16:37:30,19.983,4.047,75.801,0.169,0,0,237568,1595576320,13654704128,12730368,1098989568,0,0,
17-11 16:37:31,0.835,0.919,98.079,0.167,0,0,98304,1595576320,13654704128,12730368,1098989568,0,0,
17-11 16:37:32,6.367,1.188,92.360,0.085,0,0,81920,1595568128,13654704128,12738560,1098989568,0,0,
17-11 16:37:33,1.339,0.753,97.741,0.167,0,0,163840,1595564032,13654704128,12738560,1098993664,0,0,
17-11 16:37:34,5.193,1.675,92.965,0.168,0,0,98304,1595564032,13654704128,12738560,1098993664,0,0,
17-11 16:37:35,2.003,0.751,97.162,0.083,0,0,90112,1595822080,13654446080,12738560,1098993664,0,0,
17-11 16:37:36,2.351,0.924,96.558,0.168,0,0,122880,1597374464,13652881408,12746752,1098997760,0,0,
17-11 16:37:37,33.756,6.345,59.814,0.085,0,0,98304,1597382656,13652865024,12746752,1099005952,0,0,
17-11 16:37:38,16.722,3.344,79.849,0.084,0,0,65536,1597116416,13653123072,12754944,1099005952,0,0,
17-11 16:37:39,1.006,0.335,98.491,0.168,0,0,114688,1596837888,13653381120,12754944,1099026432,0,0,
17-11 16:37:40,17.687,3.912,78.231,0.170,0,0,245760,1597353984,13652865024,12763136,1099018240,0,0,
17-11 16:37:41,33.019,6.432,60.549,0,0,0,163840,1597321216,13652881408,12771328,1099026432,0,0,
17-11 16:37:42,7.590,2.252,89.992,0.167,0,0,131072,1597509632,13652672512,12791808,1099010048,0,0,
17-11 16:37:43,1.669,0.835,97.412,0.083,0,0,196608,1597476864,13652672512,12800000,1099034624,0,0,
17-11 16:37:44,7.059,1.849,91.008,0.084,0,0,57344,1597501440,13652639744,12800000,1099042816,0,0,
17-11 16:37:45,1.255,0.586,97.908,0.251,0,8192,434176,1595940864,13654188032,12804096,1099051008,0,0,
17-11 16:37:46,22.269,4.034,73.697,0,0,0,49152,1597505536,13652623360,12804096,1099051008,0,0,
17-11 16:37:47,33.668,7.035,59.129,0.168,0,0,253952,1598009344,13652107264,12812288,1099055104,0,0,
17-11 16:37:48,23.554,4.847,71.599,0,0,0,90112,1598259200,13651849216,12820480,1099055104,0,0,
17-11 16:37:49,1.176,0.672,97.983,0.168,0,0,131072,1598259200,13651849216,12820480,1099055104,0,0,
17-11 16:37:50,10.042,1.857,88.017,0.084,0,0,327680,1598205952,13651865600,12845056,1099067392,0,0,
17-11 16:37:51,8.040,2.094,89.698,0.168,0,0,155648,1598222336,13651849216,12845056,1099067392,0,0,
17-11 16:37:52,1.008,0.504,98.489,0,0,0,49152,1598255104,13651816448,12845056,1099067392,0,0,
17-11 16:37:53,25.705,5.722,68.403,0.171,0,0,270336,1598226432,13651832832,12853248,1099071488,0,0,
17-11 16:37:54,12.250,3.333,84.333,0.083,0,0,40960,1598242816,13651816448,12853248,1099071488,0,0,
17-11 16:37:55,2.425,0.920,96.488,0.167,0,262144,327680,1596825600,13653073920,12869632,1099214848,0,0,
17-11 16:37:56,21.754,4.975,73.187,0.084,0,0,49152,1598656512,13651243008,12869632,1099214848,0,0,
17-11 16:37:57,32.526,6.920,60.381,0.173,0,16384,245760,1599131648,13650767872,12881920,1099202560,0,0,
17-11 16:37:58,1.426,0.755,97.819,0,0,0,0,1599127552,13650751488,12881920,1099223040,0,0,
17-11 16:37:59,1.254,0.836,97.742,0.167,0,0,131072,1599127552,13650751488,12881920,1099223040,0,0,
17-11 16:38:00,23.404,4.681,71.830,0.085,0,0,237568,1599107072,13650751488,12902400,1099223040,0,0,
17-11 16:38:01,1.672,0.836,97.324,0.167,0,0,286720,1599094784,13650743296,12910592,1099235328,0,0,
17-11 16:38:02,9.680,2.357,87.963,0,0,0,0,1599127552,13650710528,12910592,1099235328,0,0,
17-11 16:38:03,16.879,4.241,78.711,0.170,0,0,204800,1599352832,13650452480,12918784,1099255808,0,0,
17-11 16:38:04,1.921,0.668,97.327,0.084,0,0,40960,1599352832,13650452480,12918784,1099255808,0,0,
17-11 16:38:05,3.266,0.838,95.645,0.251,0,0,360448,1597263872,13652508672,12947456,1099259904,0,0,
17-11 16:38:06,1.088,0.669,98.243,0,0,0,0,1599021056,13650751488,12947456,1099259904,0,0,
17-11 16:38:07,14.080,3.138,82.612,0.170,0,122880,114688,1596977152,13652733952,12947456,1099321344,0,0,
17-11 16:38:08,28.086,5.882,66.031,0,0,0,0,1597235200,13652475904,12947456,1099321344,0,0,
17-11 16:38:09,1.594,0.671,97.567,0.168,0,0,212992,1597222912,13652475904,12955648,1099325440,0,0,
17-11 16:38:10,7.333,2,90.500,0.167,0,0,196608,1597206528,13652475904,12972032,1099325440,0,0,
17-11 16:38:11,7.458,2.119,90.339,0.085,0,0,270336,1597194240,13652475904,12980224,1099329536,0,0,
17-11 16:38:12,2.019,0.925,97.056,0,0,0,0,1597153280,13652516864,12980224,1099329536,0,0,
17-11 16:38:13,23.064,4.882,71.801,0.253,0,0,204800,1597140992,13652516864,12988416,1099333632,0,0,
17-11 16:38:14,1.004,0.669,98.243,0.084,0,0,40960,1597140992,13652516864,12988416,1099333632,0,0,
17-11 16:38:15,4.359,1.090,94.384,0.168,0,0,147456,1596366848,13653291008,12988416,1099333632,0,0,
17-11 16:38:16,26.266,5.150,68.584,0,0,0,16384,1597890560,13651767296,12988416,1099333632,0,0,
17-11 16:38:17,1.258,0.587,97.987,0.168,0,0,221184,1598418944,13651226624,12996608,1099337728,0,0,
17-11 16:38:18,7.930,1.920,90.150,0,0,0,0,1598418944,13651226624,12996608,1099337728,0,0,
17-11 16:38:19,16.223,4.077,79.534,0.166,0,0,196608,1598406656,13651226624,13004800,1099341824,0,0,
17-11 16:38:20,1.586,0.918,97.412,0.083,0,0,73728,1598386176,13651243008,13012992,1099337728,0,0,
17-11 16:38:21,4.778,1.257,93.797,0.168,0,0,598016,1598382080,13651226624,13021184,1099350016,0,0,
17-11 16:38:22,1.008,0.672,98.319,0,0,0,0,1598590976,13651017728,13021184,1099350016,0,0,
17-11 16:38:23,14.504,2.799,82.443,0.254,0,0,122880,1598332928,13651275776,13021184,1099350016,0,0,
17-11 16:38:24,23.986,4.730,71.284,0,0,0,98304,1598332928,13651275776,13021184,1099350016,0,0,
17-11 16:38:25,1.754,0.585,97.410,0.251,0,0,172032,1598582784,13651009536,13029376,1099358208,0,0,
17-11 16:38:26,4.037,1.009,94.954,0,0,0,24576,1599836160,13649752064,13029376,1099362304,0,0,
17-11 16:38:27,0.838,0.922,98.072,0.168,0,0,245760,1597792256,13651783680,13037568,1099366400,0,0,
17-11 16:38:28,9.181,1.985,88.834,0,0,0,0,1597792256,13651783680,13037568,1099366400,0,0,
17-11 16:38:29,26.907,5.029,67.896,0.168,0,0,131072,1598046208,13651525632,13037568,1099370496,0,0,
17-11 16:38:30,0.839,0.671,98.406,0.084,0,0,65536,1598046208,13651525632,13045760,1099362304,0,0,
17-11 16:38:31,7.523,2.113,90.194,0.169,0,0,368640,1598021632,13651525632,13053952,1099378688,0,0,
17-11 16:38:32,3.258,1.003,95.739,0,0,0,0,1598070784,13651476480,13053952,1099378688,0,0,
17-11 16:38:33,1.008,0.504,98.237,0.252,0,0,188416,1598054400,13651476480,13062144,1099386880,0,0,
17-11 16:38:34,31.186,6.102,62.712,0,0,0,98304,1598054400,13651476480,13062144,1099386880,0,0,
17-11 16:38:35,32.584,6.223,61.020,0.173,0,0,163840,1596735488,13652787200,13070336,1099382784,0,0,
17-11 16:38:36,33.020,6.245,60.736,0,0,0,8192,1597546496,13651968000,13070336,1099395072,0,0,
17-11 16:38:37,21.116,5.150,73.562,0.172,0,0,114688,1598304256,13651210240,13070336,1099395072,0,0,
17-11 16:38:38,2.189,0.589,97.138,0.084,0,0,131072,1598562304,13650952192,13078528,1099386880,0,0,
17-11 16:38:39,14.238,2.831,82.764,0.167,0,0,245760,1598803968,13650685952,13086720,1099403264,0,0,
17-11 16:38:40,32.566,7.673,59.676,0.085,0,0,65536,1599311872,13650178048,13094912,1099395072,0,0,
17-11 16:38:41,17.687,3.997,78.146,0.170,0,0,294912,1599549440,13649920000,13103104,1099407360,0,0,
17-11 16:38:42,2.179,0.754,97.066,0,0,0,49152,1599533056,13649936384,13103104,1099407360,0,0,
17-11 16:38:43,4.191,1.174,94.384,0.251,0,0,172032,1599533056,13649936384,13111296,1099399168,0,0,
17-11 16:38:44,2.015,0.504,97.397,0.084,0,0,98304,1597657088,13651800064,13111296,1099411456,0,0,
17-11 16:38:45,13.450,3.342,83.124,0.084,0,0,114688,1595305984,13654151168,13111296,1099411456,0,0,
17-11 16:38:46,33.361,6.926,59.713,0,0,0,0,1597218816,13652234240,13111296,1099415552,0,0,
17-11 16:38:47,32.629,7.608,59.594,0.169,0,0,180224,1595117568,13654323200,13119488,1099419648,0,0,
17-11 16:38:48,28.289,6.019,65.692,0,0,0,57344,1595117568,13654323200,13119488,1099419648,0,0,
17-11 16:38:49,1.006,0.587,98.156,0.251,0,0,163840,1595117568,13654323200,13119488,1099419648,0,0,
17-11 16:38:50,4.450,1.092,94.374,0.084,0,0,73728,1595101184,13654339584,13127680,1099411456,0,0,
