

"Host:","client1",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-read-1th-128k-smart-32k-lsfs-client1.dstat.csv",,,,"Date:","17 Nov 2022 15:53:50 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 15:57:41,25.543,6.177,68.280,0,0,0,49152,1586954240,13732421632,12009472,1032556544,0,0,
17-11 15:57:42,25.441,5.709,68.850,0,0,0,311296,1586946048,13732429824,12025856,1032540160,0,0,
17-11 15:57:43,24.744,5.119,70.051,0.085,0,0,114688,1586941952,13732413440,12025856,1032560640,0,0,
17-11 15:57:44,25.358,5.813,68.829,0,0,0,229376,1586933760,13732421632,12034048,1032552448,0,0,
17-11 15:57:45,25.381,5.499,69.120,0,0,0,0,1584812032,13734522880,12034048,1032577024,0,0,
17-11 15:57:46,25.278,5.141,69.494,0.086,0,0,114688,1586089984,13733253120,12034048,1032560640,0,0,
17-11 15:57:47,25.820,5.383,68.797,0,0,0,8192,1585930240,13733396480,12034048,1032564736,0,0,
17-11 15:57:48,25.378,5.546,68.992,0.084,0,0,262144,1585971200,13733355520,12050432,1032548352,0,0,
17-11 15:57:49,24.872,5.707,69.421,0,0,0,98304,1586208768,13733097472,12050432,1032568832,0,0,
17-11 15:57:50,24.893,5.541,69.480,0.085,0,0,229376,1586200576,13733097472,12066816,1032560640,0,0,
17-11 15:57:51,25.339,5.424,69.237,0,0,0,16384,1586180096,13733097472,12066816,1032581120,0,0,
17-11 15:57:52,24.552,6.053,69.395,0,0,0,114688,1586180096,13733097472,12066816,1032581120,0,0,
17-11 15:57:53,25.404,5.183,69.329,0.085,0,0,237568,1586163712,13733105664,12075008,1032581120,0,0,
17-11 15:57:54,25.550,5.584,68.782,0.085,0,0,155648,1586159616,13733097472,12075008,1032593408,0,0,
17-11 15:57:55,25.320,5.712,68.968,0,0,409600,49152,1581662208,13737574400,12083200,1032605696,0,0,
17-11 15:57:56,25.746,5.456,68.713,0.085,0,0,352256,1584279552,13734752256,12091392,1032802304,0,0,
17-11 15:57:57,25.409,4.651,69.940,0,0,0,0,1584365568,13734653952,12091392,1032814592,0,0,
17-11 15:57:58,24.699,5.336,69.880,0.086,0,0,139264,1584443392,13734572032,12091392,1032818688,0,0,
17-11 15:57:59,25.042,6.091,68.866,0,0,0,196608,1584422912,13734588416,12099584,1032814592,0,0,
17-11 15:58:00,25.444,5.579,68.893,0.085,0,0,278528,1584717824,13734273024,12124160,1032810496,0,0,
17-11 15:58:01,24.575,6.037,69.388,0,0,0,57344,1584971776,13734006784,12124160,1032822784,0,0,
17-11 15:58:02,24.594,6.063,69.342,0,0,0,212992,1584963584,13734014976,12132352,1032814592,0,0,
17-11 15:58:03,23.514,6.029,70.457,0,0,0,114688,1584951296,13734014976,12132352,1032826880,0,0,
17-11 15:58:04,25.697,5.325,68.893,0.085,0,0,172032,1584951296,13734014976,12140544,1032818688,0,0,
17-11 15:58:05,24.174,5.913,69.913,0,0,352256,81920,1584238592,13734715392,12144640,1032830976,0,0,
17-11 15:58:06,25.399,6.392,68.124,0.084,0,0,114688,1588322304,13730451456,12144640,1033003008,0,0,
17-11 15:58:07,24.766,6.128,69.106,0,0,0,0,1587597312,13731176448,12144640,1033007104,0,0,
17-11 15:58:08,25.988,5.719,68.209,0.084,0,0,204800,1587867648,13730902016,12152832,1032998912,0,0,
17-11 15:58:09,24.744,5.119,70.051,0.085,0,0,98304,1587822592,13730934784,12152832,1033011200,0,0,
17-11 15:58:10,25.632,5.396,68.971,0,0,0,163840,1587838976,13730918400,12161024,1033003008,0,0,
17-11 15:58:11,24.535,6.007,69.459,0,0,0,65536,1587806208,13730934784,12169216,1033011200,0,0,
17-11 15:58:12,24.893,5.371,69.736,0,0,0,180224,1586528256,13732208640,12177408,1033007104,0,0,
17-11 15:58:13,23.822,5.741,70.351,0.086,0,0,155648,1586524160,13732200448,12177408,1033019392,0,0,
17-11 15:58:14,24.322,6.102,69.576,0,0,0,106496,1586515968,13732208640,12177408,1033019392,0,0,
17-11 15:58:15,24.209,5.817,69.889,0.086,0,131072,114688,1584332800,13734391808,12185600,1033011200,0,0,
17-11 15:58:16,25.869,5.004,69.126,0,0,0,114688,1585582080,13733064704,12185600,1033089024,0,0,
17-11 15:58:17,24.405,6.122,69.473,0,0,0,40960,1585188864,13733457920,12185600,1033089024,0,0,
17-11 15:58:18,24.388,6.414,69.114,0.084,0,0,180224,1585213440,13733433344,12193792,1033080832,0,0,
17-11 15:58:19,24.340,5.532,70.043,0.085,0,0,49152,1585426432,13733208064,12193792,1033093120,0,0,
17-11 15:58:20,24.640,6.012,69.263,0.085,0,0,180224,1585442816,13733191680,12201984,1033084928,0,0,
17-11 15:58:21,24.017,5.726,70.256,0,0,0,114688,1585422336,13733191680,12210176,1033097216,0,0,
17-11 15:58:22,23.575,5.699,70.725,0,0,0,139264,1585422336,13733191680,12210176,1033097216,0,0,
17-11 15:58:23,24.872,5.537,69.506,0.085,0,0,270336,1585946624,13732667392,12226560,1033080832,0,0,
17-11 15:58:24,24.767,5.598,69.635,0,0,0,131072,1585922048,13732667392,12226560,1033105408,0,0,
17-11 15:58:25,25.359,6.002,68.639,0,0,24576,65536,1583751168,13734825984,12226560,1033117696,0,0,
17-11 15:58:26,25.363,5.295,69.257,0.085,0,0,270336,1585336320,13733224448,12234752,1033125888,0,0,
17-11 15:58:27,23.993,5.741,70.266,0,0,0,16384,1585913856,13732642816,12234752,1033129984,0,0,
17-11 15:58:28,24.554,6.202,69.244,0,0,0,221184,1586155520,13732401152,12242944,1033121792,0,0,
17-11 15:58:29,25.232,5.485,69.198,0.084,0,0,49152,1585119232,13733425152,12242944,1033134080,0,0,
17-11 15:58:30,24.313,5.069,70.533,0.086,0,0,294912,1585111040,13733433344,12259328,1033117696,0,0,
17-11 15:58:31,24.662,5.828,69.510,0,0,0,0,1585090560,13733433344,12259328,1033138176,0,0,
17-11 15:58:32,24.232,5.717,70.051,0,0,0,237568,1585082368,13733441536,12259328,1033138176,0,0,
17-11 15:58:33,24.409,6.166,69.341,0.084,0,0,245760,1585074176,13733449728,12267520,1033129984,0,0,
17-11 15:58:34,25.148,5.485,69.283,0.084,0,0,114688,1585070080,13733441536,12267520,1033142272,0,0,
17-11 15:58:35,25.295,6.239,68.465,0,0,0,49152,1581076480,13737431040,12267520,1033146368,0,0,
17-11 15:58:36,25.484,5.887,68.629,0,0,0,172032,1583976448,13734531072,12275712,1033138176,0,0,
17-11 15:58:37,25.489,6.457,68.054,0,0,0,131072,1584013312,13734481920,12283904,1033142272,0,0,
17-11 15:58:38,25.607,6.025,68.285,0.084,0,0,139264,1584267264,13734215680,12283904,1033154560,0,0,
17-11 15:58:39,25,5.867,69.048,0.085,0,0,131072,1584259072,13734223872,12292096,1033146368,0,0,
17-11 15:58:40,23.797,5.842,70.361,0,0,0,221184,1584254976,13734215680,12300288,1033150464,0,0,
17-11 15:58:41,27.960,5.961,66.079,0,0,0,49152,1584246784,13734215680,12300288,1033158656,0,0,
17-11 15:58:42,24.533,5.942,69.440,0.085,0,0,172032,1584246784,13734215680,12308480,1033150464,0,0,
17-11 15:58:43,24.407,5.932,69.661,0,0,0,106496,1584230400,13734215680,12308480,1033166848,0,0,
17-11 15:58:44,25.253,5.471,69.192,0.084,0,0,237568,1584230400,13734215680,12316672,1033158656,0,0,
17-11 15:58:45,24.278,6.112,69.610,0,0,0,0,1582620672,13735809024,12316672,1033170944,0,0,
17-11 15:58:46,24.320,6.122,69.473,0.085,0,0,163840,1583603712,13734821888,12316672,1033179136,0,0,
17-11 15:58:47,22.735,7.094,70.171,0,0,0,253952,1583415296,13735006208,12316672,1033183232,0,0,
17-11 15:58:48,24.194,6.197,69.610,0,0,0,303104,1583439872,13734981632,12324864,1033175040,0,0,
17-11 15:58:49,24.979,5.700,69.321,0,0,0,0,1583435776,13734973440,12324864,1033187328,0,0,
17-11 15:58:50,23.846,5.641,70.427,0.085,0,0,278528,1583419392,13734981632,12341248,1033179136,0,0,
17-11 15:58:51,23.887,5.479,70.634,0,0,0,40960,1583366144,13735014400,12341248,1033199616,0,0,
17-11 15:58:52,22.809,6.809,70.298,0.085,0,0,114688,1583357952,13735022592,12341248,1033199616,0,0,
17-11 15:58:53,24.598,6.255,69.146,0,0,0,344064,1583357952,13735022592,12349440,1033191424,0,0,
17-11 15:58:54,24.345,5.833,69.738,0.085,0,0,122880,1583345664,13735022592,12349440,1033203712,0,0,
17-11 15:58:55,23.709,7.028,69.263,0,0,0,65536,1582637056,13735723008,12357632,1033203712,0,0,
17-11 15:58:56,26.825,5.688,67.402,0.085,0,0,229376,1603153920,13715202048,12365824,1033199616,0,0,
17-11 15:58:57,24.401,6.079,69.521,0,0,0,131072,1602879488,13715435520,12374016,1033232384,0,0,
17-11 15:58:58,24.852,5.579,69.484,0.085,0,0,376832,1603420160,13714894848,12382208,1033224192,0,0,
17-11 15:58:59,24.512,5.852,69.635,0,0,0,0,1603649536,13714653184,12382208,1033236480,0,0,
17-11 15:59:00,24.660,5.782,69.473,0.085,0,16384,573440,1603657728,13714644992,12394496,1033224192,0,0,
17-11 15:59:01,26.254,5.268,68.478,0,0,0,114688,1603977216,13714305024,12402688,1033236480,0,0,
17-11 15:59:02,24.596,5.702,69.617,0.085,0,0,163840,1604214784,13714046976,12410880,1033244672,0,0,
17-11 15:59:03,23.997,5.978,70.026,0,0,0,286720,1604206592,13714046976,12419072,1033244672,0,0,
17-11 15:59:04,24.617,6.048,69.250,0.085,0,0,262144,1604460544,13713780736,12427264,1033248768,0,0,
17-11 15:59:05,26.342,5.537,68.121,0,0,131072,0,1603489792,13714722816,12427264,1033277440,0,0,
17-11 15:59:06,26.537,5.223,68.239,0,0,0,196608,1606148096,13711998976,12431360,1033338880,0,0,
17-11 15:59:07,24.872,6.048,69.080,0,0,0,0,1605935104,13712199680,12431360,1033351168,0,0,
17-11 15:59:08,25.424,5.424,69.068,0.085,0,0,319488,1605918720,13712216064,12439552,1033342976,0,0,
17-11 15:59:09,25.484,5.719,68.797,0,0,0,0,1605914624,13712207872,12439552,1033355264,0,0,
17-11 15:59:10,24.958,5.922,69.036,0.085,0,0,188416,1606172672,13711949824,12447744,1033347072,0,0,
17-11 15:59:11,25.717,5.481,68.803,0,0,0,172032,1606414336,13711699968,12464128,1033338880,0,0,
17-11 15:59:12,25,6.124,68.792,0.084,0,0,155648,1606393856,13711699968,12464128,1033359360,0,0,
17-11 15:59:13,25.801,5.059,69.140,0,0,0,57344,1606393856,13711699968,12464128,1033359360,0,0,
17-11 15:59:14,24.443,5.660,69.811,0.086,0,0,229376,1606381568,13711699968,12472320,1033363456,0,0,
17-11 15:59:15,25.128,5.366,69.506,0,0,0,114688,1604202496,13713862656,12472320,1033379840,0,0,
17-11 15:59:16,25.611,5.981,68.324,0.084,0,0,221184,1606578176,13711482880,12480512,1033375744,0,0,
17-11 15:59:17,25.170,5.357,69.473,0,0,8192,0,1606426624,13711613952,12484608,1033392128,0,0,
17-11 15:59:18,24.808,5.286,69.821,0.085,0,0,270336,1606414336,13711622144,12484608,1033396224,0,0,
17-11 15:59:19,24.490,5.782,69.728,0,0,0,49152,1606414336,13711605760,12492800,1033404416,0,0,
17-11 15:59:20,24.704,5.922,69.289,0.085,0,0,286720,1606414336,13711605760,12500992,1033396224,0,0,
17-11 15:59:21,25.378,5.798,68.824,0,0,0,172032,1606402048,13711605760,12513280,1033396224,0,0,
17-11 15:59:22,25.788,6.136,67.993,0.083,0,0,155648,1606365184,13711630336,12521472,1033400320,0,0,
17-11 15:59:23,24.745,5.527,69.728,0,0,0,221184,1606344704,13711638528,12521472,1033412608,0,0,
17-11 15:59:24,24.299,6.032,69.669,0,0,0,262144,1606340608,13711638528,12537856,1033400320,0,0,
17-11 15:59:25,25.402,5.843,68.671,0.085,0,81920,57344,1604169728,13713739776,12537856,1033474048,0,0,
17-11 15:59:26,24.809,6.457,68.734,0,0,0,106496,1607241728,13710671872,12537856,1033465856,0,0,
17-11 15:59:27,26.819,5.076,68.105,0,0,0,49152,1607057408,13710856192,12537856,1033465856,0,0,
17-11 15:59:28,24.743,6.079,69.092,0.086,0,0,188416,1607049216,13710864384,12546048,1033457664,0,0,
17-11 15:59:29,25.828,5.777,68.394,0,0,0,32768,1607028736,13710872576,12546048,1033469952,0,0,
17-11 15:59:30,25.362,6.043,68.511,0.085,0,0,237568,1607036928,13710864384,12562432,1033453568,0,0,
17-11 15:59:31,26.249,5.927,67.824,0,0,0,98304,1607016448,13710864384,12562432,1033474048,0,0,
17-11 15:59:32,24.452,4.996,70.465,0.088,0,0,106496,1606991872,13710888960,12562432,1033474048,0,0,
17-11 15:59:33,25.234,6.287,68.479,0,0,0,106496,1606467584,13711413248,12570624,1033465856,0,0,
17-11 15:59:34,26.933,6.234,66.750,0.083,0,0,344064,1606471680,13711396864,12570624,1033478144,0,0,
17-11 15:59:35,26.667,6.076,67.257,0,0,0,49152,1604055040,13713813504,12570624,1033474048,0,0,
17-11 15:59:36,26.599,6.145,67.172,0.084,0,0,221184,1606688768,13711179776,12578816,1033469952,0,0,
17-11 15:59:37,26.655,5.433,67.912,0,0,0,49152,1606701056,13711155200,12578816,1033482240,0,0,
17-11 15:59:38,25.234,6.372,68.309,0.085,0,0,163840,1606701056,13711155200,12587008,1033474048,0,0,
17-11 15:59:39,25.085,6.399,68.515,0,0,0,0,1606680576,13711163392,12587008,1033486336,0,0,
17-11 15:59:40,25.534,5.807,68.659,0,0,0,180224,1606696960,13711147008,12595200,1033478144,0,0,
17-11 15:59:41,24.527,6.282,69.105,0.086,0,0,180224,1606664192,13711171584,12603392,1033478144,0,0,
17-11 15:59:42,25.932,6.017,68.051,0,0,0,114688,1606643712,13711179776,12603392,1033490432,0,0,
17-11 15:59:43,25.462,6.807,67.647,0.084,0,0,57344,1606922240,13710897152,12603392,1033494528,0,0,
17-11 15:59:44,26.383,5.191,68.340,0.085,0,0,188416,1607696384,13710123008,12611584,1033486336,0,0,
17-11 15:59:45,26.887,5.852,67.260,0,0,0,98304,1602363392,13715427328,12611584,1033515008,0,0,
17-11 15:59:46,26.633,5.937,67.430,0,0,0,188416,1606221824,13711560704,12619776,1033515008,0,0,
17-11 15:59:47,26.513,6.053,67.434,0,0,0,49152,1608912896,13708865536,12619776,1033515008,0,0,
17-11 15:59:48,25.853,5.717,68.345,0.085,0,0,114688,1608888320,13708890112,12619776,1033515008,0,0,
17-11 15:59:49,26.058,5.838,68.105,0,0,0,0,1608880128,13708898304,12619776,1033515008,0,0,
17-11 15:59:50,26.178,5.640,68.098,0.084,0,0,237568,1609146368,13708632064,12636160,1033498624,0,0,
17-11 15:59:51,26.577,5.635,67.788,0,0,0,98304,1608859648,13708898304,12636160,1033519104,0,0,
17-11 15:59:52,24.871,5.832,69.211,0.086,0,0,212992,1608867840,13708890112,12644352,1033510912,0,0,
17-11 15:59:53,25.257,5.822,68.921,0,0,0,57344,1608855552,13708890112,12644352,1033523200,0,0,
17-11 15:59:54,26.436,5.490,67.990,0.084,0,0,114688,1609121792,13708623872,12644352,1033523200,0,0,
17-11 15:59:55,26.441,5.847,67.712,0,0,40960,131072,1607102464,13710639104,12652544,1033523200,0,0,
17-11 15:59:56,25.758,6.818,67.340,0.084,0,0,155648,1610334208,13707374592,12652544,1033551872,0,0,
17-11 15:59:57,25.322,5.579,69.099,0,0,0,49152,1610432512,13707276288,12652544,1033551872,0,0,
17-11 15:59:58,25.581,5.082,69.251,0.086,0,0,172032,1610379264,13707325440,12660736,1033547776,0,0,
17-11 15:59:59,25.340,5.357,69.303,0,0,0,327680,1610366976,13707325440,12660736,1033560064,0,0,
17-11 16:00:00,25.615,5.428,68.872,0.085,0,0,180224,1610366976,13707325440,12668928,1033551872,0,0,
17-11 16:00:01,24.660,6.207,69.133,0,0,0,196608,1610350592,13707317248,12677120,1033551872,0,0,
17-11 16:00:02,25.738,5.823,68.354,0.084,0,0,122880,1610346496,13707309056,12677120,1033564160,0,0,
17-11 16:00:03,25.801,5.818,68.381,0,0,0,57344,1610321920,13707333632,12677120,1033564160,0,0,
17-11 16:00:04,25.212,5.433,69.270,0.085,0,0,368640,1610596352,13707059200,12685312,1033555968,0,0,
17-11 16:00:05,26.188,6.339,67.473,0,0,0,49152,1607876608,13709758464,12685312,1033580544,0,0,
17-11 16:00:06,25.106,6.213,68.511,0.170,0,884736,327680,1612427264,13704814592,13152256,1033502720,0,0,
17-11 16:00:07,25.485,5.823,68.692,0,0,0,49152,1611898880,13705089024,13152256,1033641984,0,0,
17-11 16:00:08,25.256,5.546,69.198,0,0,0,196608,1612505088,13704482816,13160448,1033633792,0,0,
17-11 16:00:09,24.633,5.445,69.836,0.086,0,8192,524288,1612394496,13704581120,13164544,1033641984,0,0,
17-11 16:00:10,26.120,5.325,68.555,0,0,0,180224,1612427264,13704544256,13172736,1033637888,0,0,
17-11 16:00:11,25.129,5.422,69.363,0.086,0,0,98304,1612394496,13704568832,13172736,1033646080,0,0,
17-11 16:00:12,25.623,5.073,69.304,0,0,0,237568,1612402688,13704560640,13180928,1033637888,0,0,
17-11 16:00:13,24.935,5.349,69.629,0.086,0,0,163840,1612390400,13704560640,13189120,1033641984,0,0,
17-11 16:00:14,25.719,6.007,68.274,0,0,0,409600,1612361728,13704577024,13189120,1033654272,0,0,
17-11 16:00:15,25.129,5.594,69.191,0.086,0,0,49152,1609654272,13707284480,13189120,1033658368,0,0,
17-11 16:00:16,25.430,5.498,69.072,0,0,0,253952,1611829248,13705101312,13197312,1033654272,0,0,
17-11 16:00:17,26.582,5.316,68.101,0,0,0,0,1612357632,13704560640,13197312,1033666560,0,0,
17-11 16:00:18,26.347,5.724,67.845,0.084,0,0,212992,1612341248,13704568832,13205504,1033666560,0,0,
17-11 16:00:19,26.020,5.187,68.793,0,0,0,0,1612345344,13704560640,13205504,1033670656,0,0,
17-11 16:00:20,26.186,5.339,68.390,0.085,0,0,253952,1612345344,13704560640,13225984,1033650176,0,0,
17-11 16:00:21,27.303,5.726,66.971,0,0,0,49152,1612300288,13704568832,13225984,1033687040,0,0,
17-11 16:00:22,25.021,5.872,69.021,0.085,0,0,221184,1612308480,13704560640,13234176,1033678848,0,0,
17-11 16:00:23,26.762,5.789,67.450,0,0,0,57344,1612296192,13704560640,13234176,1033691136,0,0,
17-11 16:00:24,25.321,5.560,69.033,0.086,0,0,172032,1612296192,13704560640,13242368,1033682944,0,0,
17-11 16:00:25,25.976,5.772,68.251,0,0,0,221184,1612189696,13704646656,13258752,1033691136,0,0,
17-11 16:00:26,25.556,5.897,68.462,0.085,0,0,221184,1612431360,13704376320,13266944,1033703424,0,0,
17-11 16:00:27,25.973,5.668,68.359,0,0,0,0,1612259328,13704544256,13266944,1033711616,0,0,
17-11 16:00:28,24.914,5.690,69.310,0.086,0,0,172032,1611460608,13705342976,13266944,1033711616,0,0,
17-11 16:00:29,25.935,5.357,68.707,0,0,0,0,1611218944,13705576448,13266944,1033719808,0,0,
17-11 16:00:30,25.831,4.604,69.480,0.085,0,0,344064,1611210752,13705576448,13291520,1033703424,0,0,
17-11 16:00:31,25.888,5.584,68.528,0,0,0,98304,1611190272,13705576448,13291520,1033723904,0,0,
17-11 16:00:32,25.084,6.481,68.350,0.084,0,0,221184,1611190272,13705576448,13299712,1033715712,0,0,
17-11 16:00:33,26.342,5.872,67.785,0,0,0,57344,1611177984,13705576448,13299712,1033728000,0,0,
17-11 16:00:34,25.106,5.937,68.957,0,0,0,106496,1610919936,13705834496,13299712,1033728000,0,0,
17-11 16:00:35,24.979,6.074,68.862,0.086,0,0,106496,1608921088,13707825152,13299712,1033736192,0,0,
17-11 16:00:36,25.976,5.772,68.251,0,0,0,180224,1611153408,13705601024,13307904,1033719808,0,0,
17-11 16:00:37,25.702,5.362,68.936,0,0,0,49152,1610932224,13705801728,13307904,1033740288,0,0,
17-11 16:00:38,26.014,5.743,68.159,0.084,0,0,188416,1611046912,13705687040,13316096,1033732096,0,0,
17-11 16:00:39,25.485,5.738,68.776,0,0,0,0,1611018240,13705703424,13316096,1033744384,0,0,
17-11 16:00:40,23.600,6.460,69.940,0,0,0,106496,1611034624,13705687040,13316096,1033744384,0,0,
17-11 16:00:41,25.546,6.471,67.899,0.084,0,0,319488,1611018240,13705695232,13344768,1033723904,0,0,
17-11 16:00:42,25.637,5.093,69.270,0,0,0,106496,1610993664,13705687040,13344768,1033756672,0,0,
17-11 16:00:43,25.637,5.772,68.591,0,0,0,106496,1610993664,13705678848,13344768,1033764864,0,0,
17-11 16:00:44,24.034,6.352,69.528,0.086,0,0,188416,1610985472,13705687040,13352960,1033756672,0,0,
17-11 16:00:45,25.658,5.862,68.479,0,0,0,90112,1608564736,13708103680,13352960,1033764864,0,0,
17-11 16:00:46,26.135,6.084,67.695,0.086,0,0,335872,1610665984,13705994240,13373440,1033748480,0,0,
17-11 16:00:47,22.658,5.622,71.721,0,0,0,49152,1592483840,13724151808,13373440,1033773056,0,0,
17-11 16:00:48,23.144,5.066,71.703,0.087,0,0,163840,1592184832,13724450816,13381632,1033764864,0,0,
17-11 16:00:49,25.882,6.218,67.899,0,0,0,98304,1592422400,13724200960,13389824,1033768960,0,0,
17-11 16:00:50,25.274,6.066,68.660,0,0,0,417792,1592418304,13724192768,13389824,1033781248,0,0,
17-11 16:00:51,25.127,5.263,69.525,0.085,0,0,163840,1592410112,13724192768,13398016,1033781248,0,0,
17-11 16:00:52,26.377,5.676,67.947,0,0,0,221184,1592406016,13724192768,13410304,1033773056,0,0,
17-11 16:00:53,25.085,6.102,68.814,0,0,0,73728,1592393728,13724192768,13410304,1033785344,0,0,
17-11 16:00:54,24.490,6.037,69.388,0.085,0,0,172032,1592393728,13724192768,13418496,1033777152,0,0,
17-11 16:00:55,24.806,5.618,69.576,0,0,0,147456,1589022720,13727539200,13418496,1033801728,0,0,
17-11 16:00:56,25.106,6.509,68.301,0.085,0,0,204800,1591595008,13724975104,13426688,1033785344,0,0,
17-11 16:00:57,25.297,5.518,69.100,0.085,0,0,49152,1591152640,13725409280,13426688,1033797632,0,0,
17-11 16:00:58,24.355,5.852,69.793,0,0,0,114688,1591148544,13725409280,13426688,1033801728,0,0,
17-11 16:00:59,23.707,6.034,70.172,0.086,0,0,114688,1591128064,13725417472,13434880,1033805824,0,0,
17-11 16:01:00,25.379,5.734,68.887,0,0,0,172032,1591128064,13725417472,13443072,1033797632,0,0,
17-11 16:01:01,25.385,5.043,69.573,0,0,0,106496,1591046144,13725491200,13443072,1033805824,0,0,
17-11 16:01:02,25.275,5.748,68.893,0.085,0,0,262144,1591054336,13725483008,13451264,1033797632,0,0,
17-11 16:01:03,24.297,6.394,69.309,0,0,0,106496,1591025664,13725499392,13451264,1033809920,0,0,
17-11 16:01:04,25.485,5.738,68.692,0.084,0,0,188416,1591033856,13725491200,13459456,1033801728,0,0,
17-11 16:01:05,25.447,5.362,69.106,0.085,0,122880,49152,1587499008,13729005568,13459456,1033826304,0,0,
17-11 16:01:06,26.705,5.907,67.388,0,0,0,253952,1590173696,13726273536,13459456,1033879552,0,0,
17-11 16:01:07,25.444,5.748,68.808,0,0,0,57344,1590165504,13726281728,13459456,1033879552,0,0,
17-11 16:01:08,25.042,5.603,69.270,0.085,0,0,196608,1590378496,13726064640,13467648,1033871360,0,0,
17-11 16:01:09,24.894,5.777,69.329,0,0,0,49152,1590349824,13726081024,13467648,1033883648,0,0,
17-11 16:01:10,25.360,5.428,69.126,0.085,0,0,237568,1590374400,13726056448,13484032,1033867264,0,0,
17-11 16:01:11,25.148,5.823,69.030,0,0,0,0,1590345728,13726064640,13484032,1033887744,0,0,
17-11 16:01:12,25.338,5.912,68.750,0,0,0,155648,1590345728,13726064640,13484032,1033887744,0,0,
17-11 16:01:13,25.233,5.758,68.925,0.085,0,0,155648,1590345728,13726064640,13492224,1033879552,0,0,
17-11 16:01:14,24.639,5.947,69.414,0,0,0,106496,1590333440,13726064640,13492224,1033891840,0,0,
17-11 16:01:15,26.214,5.695,68.090,0,0,49152,0,1588375552,13728014336,13492224,1033900032,0,0,
17-11 16:01:16,25.995,5.843,67.993,0.169,0,0,229376,1591185408,13725188096,13500416,1033908224,0,0,
17-11 16:01:17,25.276,5.768,68.957,0,0,0,49152,1590779904,13725581312,13500416,1033920512,0,0,
17-11 16:01:18,26.029,5.626,68.262,0.084,0,0,196608,1590996992,13725364224,13508608,1033912320,0,0,
17-11 16:01:19,24.895,6.498,68.608,0,0,0,49152,1591001088,13725347840,13508608,1033924608,0,0,
17-11 16:01:20,25.359,5.664,68.893,0.085,0,0,180224,1590984704,13725364224,13516800,1033916416,0,0,
17-11 16:01:21,25.798,6.134,68.067,0,0,0,139264,1590972416,13725364224,13516800,1033928704,0,0,
17-11 16:01:22,26.036,4.903,68.977,0.085,0,0,253952,1590964224,13725372416,13524992,1033920512,0,0,
17-11 16:01:23,24.144,5.908,69.949,0,0,0,57344,1590951936,13725372416,13524992,1033932800,0,0,
17-11 16:01:24,25.445,5.344,69.126,0.085,0,0,229376,1590947840,13725372416,13533184,1033928704,0,0,
17-11 16:01:25,24.979,6.287,68.734,0,0,0,0,1589530624,13726765056,13533184,1033957376,0,0,
17-11 16:01:26,25.639,5.537,68.825,0,0,0,221184,1591332864,13724962816,13541376,1033945088,0,0,
17-11 16:01:27,25.064,5.777,69.074,0.085,0,0,49152,1591947264,13724340224,13541376,1033953280,0,0,
17-11 16:01:28,24.490,6.122,69.303,0.085,0,0,131072,1591898112,13724389376,13541376,1033953280,0,0,
17-11 16:01:29,24.407,6.441,69.153,0,0,0,57344,1591898112,13724389376,13541376,1033953280,0,0,
17-11 16:01:30,25.063,6.160,68.692,0.084,0,0,286720,1591889920,13724397568,13557760,1033936896,0,0,
17-11 16:01:31,25.214,5.299,69.487,0,0,0,0,1591873536,13724389376,13557760,1033961472,0,0,
17-11 16:01:32,25.338,5.659,68.919,0.084,0,0,172032,1591947264,13724315648,13565952,1033953280,0,0,
17-11 16:01:33,25.575,5.030,69.395,0,0,0,98304,1591939072,13724307456,13565952,1033969664,0,0,
17-11 16:01:34,25.275,5.917,68.808,0,0,0,163840,1591930880,13724315648,13565952,1033969664,0,0,
17-11 16:01:35,25.257,5.223,69.521,0,0,262144,0,1590087680,13726158848,13565952,1033969664,0,0,
17-11 16:01:36,25.214,5.317,69.383,0.086,0,0,401408,1589620736,13726494720,13574144,1034092544,0,0,
17-11 16:01:37,25.233,5.927,68.840,0,0,0,0,1589723136,13726380032,13574144,1034104832,0,0,
17-11 16:01:38,25.382,5.688,68.846,0.085,0,0,311296,1589997568,13726105600,13582336,1034096640,0,0,
17-11 16:01:39,24.828,5.069,70.017,0.086,0,0,49152,1589977088,13726113792,13582336,1034108928,0,0,
17-11 16:01:40,24.528,5.489,69.983,0,0,0,180224,1589968896,13726113792,13590528,1034108928,0,0,
17-11 16:01:41,26.020,5.782,68.112,0.085,0,0,65536,1589948416,13726121984,13598720,1034113024,0,0,
17-11 16:01:42,26.848,5.098,68.054,0,0,0,114688,1589964800,13726097408,13598720,1034121216,0,0,
17-11 16:01:43,26.383,5.702,67.915,0,0,0,106496,1589960704,13726097408,13598720,1034125312,0,0,
17-11 16:01:44,26.061,5.857,67.997,0.085,0,0,270336,1589977088,13726081024,13615104,1034108928,0,0,
17-11 16:01:45,25.731,5.680,68.589,0,0,0,0,1587568640,13728440320,13615104,1034158080,0,0,
17-11 16:01:46,27.113,6.360,66.444,0.084,0,0,229376,1587810304,13728202752,13623296,1034145792,0,0,
17-11 16:01:47,26.065,5.963,67.973,0,0,0,278528,1588092928,13727903744,13623296,1034162176,0,0,
