

"Host:","client1",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-rand-read-1th-128k-smart-96k-lsfs-client1.dstat.csv",,,,"Date:","17 Nov 2022 13:19:48 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 13:23:40,6.171,1.944,91.885,0,0,0,0,1559961600,13776060416,11571200,1017692160,0,0,
17-11 13:23:41,1.501,0.751,97.665,0.083,0,0,237568,1559941120,13776060416,11587584,1017696256,0,0,
17-11 13:23:42,11.037,3.344,85.619,0,0,0,0,1559957504,13776044032,11587584,1017696256,0,0,
17-11 13:23:43,0.843,0.675,98.398,0.084,0,0,262144,1559945216,13776044032,11595776,1017700352,0,0,
17-11 13:23:44,11.794,2.949,85.257,0,0,0,0,1559937024,13776044032,11595776,1017708544,0,0,
17-11 13:23:45,15.098,3.478,81.425,0,0,139264,131072,1557790720,13778108416,11603968,1017782272,0,0,
17-11 13:23:46,1.503,0.918,97.496,0.083,0,0,0,1560313856,13775585280,11603968,1017782272,0,0,
17-11 13:23:47,8.180,1.920,89.900,0,0,0,204800,1560358912,13775527936,11612160,1017786368,0,0,
17-11 13:23:48,1.090,0.671,98.156,0.084,0,0,24576,1560625152,13775261696,11612160,1017786368,0,0,
17-11 13:23:49,3.451,0.842,95.623,0.084,0,0,229376,1560604672,13775269888,11620352,1017790464,0,0,
17-11 13:23:50,0.838,1.005,98.157,0,0,0,114688,1560604672,13775269888,11628544,1017782272,0,0,
17-11 13:23:51,8.977,2.013,88.926,0.084,0,0,262144,1560596480,13775269888,11636736,1017782272,0,0,
17-11 13:23:52,26.752,5.043,68.205,0,0,0,409600,1560551424,13775294464,11636736,1017802752,0,0,
17-11 13:23:53,1.829,0.998,97.091,0.083,0,0,311296,1560571904,13775261696,11644928,1017806848,0,0,
17-11 13:23:54,5.882,1.429,92.689,0,0,0,40960,1560526848,13775294464,11644928,1017819136,0,0,
17-11 13:23:55,30.619,7.040,62.256,0.085,0,262144,106496,1558495232,13777195008,11644928,1017950208,0,0,
17-11 13:23:56,29.088,5.077,65.835,0,0,0,0,1585176576,13750513664,11644928,1017950208,0,0,
17-11 13:23:57,1.425,0.754,97.737,0.084,0,0,393216,1585459200,13750222848,11661312,1017942016,0,0,
17-11 13:23:58,5.360,1.424,93.132,0.084,0,0,24576,1585438720,13750231040,11661312,1017954304,0,0,
17-11 13:23:59,15.041,3.388,81.488,0.083,0,0,114688,1585434624,13750231040,11661312,1017958400,0,0,
17-11 13:24:00,1.004,0.837,98.159,0,0,0,229376,1585414144,13750231040,11677696,1017962496,0,0,
17-11 13:24:01,8.389,1.846,89.765,0,0,16384,475136,1585324032,13750312960,11681792,1017966592,0,0,
17-11 13:24:02,1.173,0.921,97.906,0,0,0,81920,1585324032,13750312960,11681792,1017966592,0,0,
17-11 13:24:03,11.429,2.941,85.546,0.084,0,0,319488,1585311744,13750312960,11689984,1017970688,0,0,
17-11 13:24:04,4.027,1.007,94.966,0,0,0,49152,1585311744,13750312960,11689984,1017970688,0,0,
17-11 13:24:05,2.333,0.500,97.167,0,0,32768,180224,1585025024,13750571008,11698176,1017991168,0,0,
17-11 13:24:06,5.152,1.436,93.412,0,0,0,0,1583968256,13751619584,11698176,1017999360,0,0,
17-11 13:24:07,1.334,0.667,97.915,0.083,0,0,114688,1584181248,13751410688,11698176,1017995264,0,0,
17-11 13:24:08,24.219,4.726,71.055,0,0,8192,237568,1584967680,13750620160,11702272,1017995264,0,0,
17-11 13:24:09,4.094,1.170,94.653,0.084,0,0,253952,1584680960,13750894592,11710464,1017999360,0,0,
17-11 13:24:10,1.005,0.754,98.157,0.084,0,0,98304,1584680960,13750894592,11710464,1017999360,0,0,
17-11 13:24:11,4.835,1.357,93.723,0.085,0,0,286720,1584926720,13750636544,11726848,1017995264,0,0,
17-11 13:24:12,1.258,0.839,97.903,0,0,0,49152,1584975872,13750579200,11726848,1018003456,0,0,
17-11 13:24:13,5.369,1.594,92.953,0.084,0,0,425984,1584676864,13750861824,11735040,1018011648,0,0,
17-11 13:24:14,1.089,0.838,98.074,0,0,0,49152,1584676864,13750861824,11735040,1018011648,0,0,
17-11 13:24:15,19.527,4.818,75.571,0.085,0,0,106496,1582096384,13753442304,11735040,1018011648,0,0,
17-11 13:24:16,21.345,4.958,73.697,0,0,0,0,1584631808,13750902784,11735040,1018023936,0,0,
17-11 13:24:17,1.589,0.753,97.575,0.084,0,0,180224,1584709632,13750829056,11743232,1018003456,0,0,
17-11 13:24:18,10.705,2.889,86.406,0,0,0,24576,1584955392,13750571008,11743232,1018015744,0,0,
17-11 13:24:19,31.477,6.582,61.857,0.084,0,0,188416,1584697344,13750829056,11751424,1018007552,0,0,
17-11 13:24:20,8.389,2.181,89.346,0.084,0,0,163840,1584934912,13750571008,11759616,1018019840,0,0,
17-11 13:24:21,1.173,0.670,98.157,0,0,0,114688,1585192960,13750312960,11759616,1018019840,0,0,
17-11 13:24:22,23.886,4.710,71.405,0,0,0,106496,1585172480,13750321152,11767808,1018023936,0,0,
17-11 13:24:23,8.278,1.505,90.134,0.084,0,0,204800,1585180672,13750312960,11767808,1018023936,0,0,
17-11 13:24:24,1.426,0.336,98.154,0.084,0,0,106496,1586208768,13749272576,11776000,1018028032,0,0,
17-11 13:24:25,7.653,1.850,90.412,0.084,0,0,106496,1583370240,13752111104,11776000,1018028032,0,0,
17-11 13:24:26,1.423,1.088,97.490,0,0,0,0,1585086464,13750394880,11776000,1018028032,0,0,
17-11 13:24:27,18.434,4.714,76.852,0,0,0,180224,1584664576,13750796288,11784192,1018023936,0,0,
17-11 13:24:28,21.783,3.869,74.264,0.084,0,0,57344,1584394240,13751054336,11784192,1018036224,0,0,
17-11 13:24:29,1.504,0.919,97.494,0.084,0,0,221184,1584648192,13750796288,11792384,1018032128,0,0,
17-11 13:24:30,10.628,2.678,86.695,0,0,0,73728,1584640000,13750796288,11800576,1018032128,0,0,
17-11 13:24:31,21.687,4.475,73.752,0.086,0,0,311296,1584615424,13750796288,11808768,1018048512,0,0,
17-11 13:24:32,1.669,1.252,97.078,0,0,0,49152,1584951296,13750456320,11808768,1018048512,0,0,
17-11 13:24:33,8.945,2.025,88.945,0.084,0,0,286720,1584951296,13750439936,11816960,1018056704,0,0,
17-11 13:24:34,2.265,0.755,96.980,0,0,0,0,1584689152,13750697984,11816960,1018060800,0,0,
17-11 13:24:35,2.017,0.588,97.311,0.084,0,0,212992,1583886336,13751488512,11825152,1018064896,0,0,
17-11 13:24:36,17.519,4.359,78.122,0,0,0,0,1587228672,13748142080,11825152,1018068992,0,0,
17-11 13:24:37,1.340,0.754,97.906,0,0,0,114688,1586982912,13748391936,11825152,1018064896,0,0,
17-11 13:24:38,7.506,1.918,90.492,0.083,0,0,24576,1587236864,13748133888,11825152,1018068992,0,0,
17-11 13:24:39,1.172,0.921,97.824,0.084,0,0,188416,1587224576,13748133888,11833344,1018073088,0,0,
17-11 13:24:40,6.171,1.522,92.308,0,0,0,73728,1587212288,13748133888,11841536,1018077184,0,0,
17-11 13:24:41,11.676,2.168,86.155,0,0,0,245760,1587208192,13748133888,11849728,1018073088,0,0,
17-11 13:24:42,2.431,0.838,96.647,0.084,0,0,49152,1594916864,13740417024,11849728,1018081280,0,0,
17-11 13:24:43,21.240,4.758,73.917,0.085,0,0,245760,1595703296,13739626496,11857920,1018077184,0,0,
17-11 13:24:44,9.152,2.015,88.833,0,0,0,204800,1595682816,13739634688,11857920,1018089472,0,0,
17-11 13:24:45,1.425,0.838,97.653,0.084,0,0,155648,1591873536,13743439872,11857920,1018093568,0,0,
17-11 13:24:46,1.518,0.843,97.639,0,0,0,0,1594384384,13740924928,11857920,1018097664,0,0,
17-11 13:24:47,1.341,0.503,98.072,0.084,0,0,221184,1594449920,13740851200,11866112,1018097664,0,0,
17-11 13:24:48,13.018,3.128,83.855,0,0,0,24576,1594449920,13740851200,11866112,1018097664,0,0,
17-11 13:24:49,1.090,0.587,98.324,0,0,0,172032,1594449920,13740851200,11866112,1018097664,0,0,
17-11 13:24:50,2.256,1.086,96.575,0.084,0,0,65536,1594441728,13740851200,11874304,1018097664,0,0,
17-11 13:24:51,1.004,0.502,98.410,0.084,0,0,270336,1594413056,13740851200,11882496,1018118144,0,0,
17-11 13:24:52,7.473,1.595,90.932,0,0,0,98304,1594679296,13740584960,11882496,1018118144,0,0,
17-11 13:24:53,15.358,3.413,81.229,0,0,0,221184,1595121664,13740126208,11890688,1018122240,0,0,
17-11 13:24:54,1.001,0.834,98.165,0,0,0,73728,1595121664,13740126208,11890688,1018122240,0,0,
17-11 13:24:55,8.263,1.771,89.882,0.084,0,262144,221184,1594191872,13740900352,11907072,1018261504,0,0,
17-11 13:24:56,1.009,0.589,98.402,0,0,0,0,1595092992,13739999232,11907072,1018261504,0,0,
17-11 13:24:57,9.866,2.174,87.876,0.084,0,0,163840,1595215872,13739868160,11915264,1018261504,0,0,
17-11 13:24:58,12.267,2.961,84.772,0,0,0,24576,1595719680,13739352064,11915264,1018273792,0,0,
17-11 13:24:59,1.010,0.505,98.485,0,0,0,122880,1595719680,13739352064,11915264,1018273792,0,0,
17-11 13:25:00,19.176,3.953,76.787,0.084,0,0,106496,1595752448,13739319296,11923456,1018265600,0,0,
17-11 13:25:01,25.635,4.569,69.797,0,0,8192,311296,1594404864,13740412928,11931648,1018290176,0,0,
17-11 13:25:02,1.756,0.920,97.324,0,0,0,0,1594388480,13740429312,11931648,1018290176,0,0,
17-11 13:25:03,7.550,1.426,90.940,0.084,0,0,303104,1594396672,13740412928,11948032,1018281984,0,0,
17-11 13:25:04,12.563,2.361,85.076,0,0,0,73728,1594376192,13740412928,11948032,1018302464,0,0,
17-11 13:25:05,1.342,0.503,98.070,0.084,0,0,98304,1592569856,13742219264,11948032,1018302464,0,0,
17-11 13:25:06,1.341,0.754,97.904,0,0,0,139264,1593528320,13741252608,11956224,1018302464,0,0,
17-11 13:25:07,1.086,0.668,98.162,0.084,0,0,114688,1593081856,13741694976,11956224,1018306560,0,0,
17-11 13:25:08,19.649,4.431,75.920,0,0,0,24576,1593589760,13741178880,11956224,1018314752,0,0,
17-11 13:25:09,9.220,1.844,88.852,0.084,0,0,262144,1593827328,13740920832,11972608,1018318848,0,0,
17-11 13:25:10,0.671,0.503,98.826,0,0,0,65536,1593819136,13740920832,11980800,1018318848,0,0,
17-11 13:25:11,23.953,5.193,70.771,0.084,0,0,221184,1594343424,13740396544,11988992,1018310656,0,0,
17-11 13:25:12,11.661,2.768,85.570,0,0,0,49152,1594630144,13740097536,11988992,1018322944,0,0,
17-11 13:25:13,1.337,0.752,97.828,0.084,0,8192,311296,1595117568,13739573248,12001280,1018331136,0,0,
17-11 13:25:14,1.509,0.587,97.821,0.084,0,0,65536,1595113472,13739573248,12001280,1018335232,0,0,
17-11 13:25:15,1.589,0.920,97.492,0,0,98304,221184,1594007552,13740605440,12009472,1018400768,0,0,
17-11 13:25:16,19.899,4.384,75.632,0.084,0,0,114688,1594155008,13740453888,12009472,1018404864,0,0,
17-11 13:25:17,14.589,3.223,82.188,0,0,0,122880,1594064896,13740531712,12009472,1018413056,0,0,
17-11 13:25:18,1.168,0.834,97.998,0,0,0,24576,1594064896,13740531712,12009472,1018413056,0,0,
17-11 13:25:19,8.769,2.024,89.123,0.084,0,0,163840,1594052608,13740531712,12017664,1018417152,0,0,
17-11 13:25:20,1.170,0.919,97.828,0.084,0,0,425984,1594040320,13740531712,12034048,1018413056,0,0,
17-11 13:25:21,9.022,2.277,88.702,0,0,0,253952,1594023936,13740531712,12050432,1018413056,0,0,
17-11 13:25:22,6.820,1.535,91.645,0,0,0,106496,1594777600,13739749376,12050432,1018425344,0,0,
17-11 13:25:23,1.340,0.838,97.655,0.168,0,0,286720,1594769408,13739749376,12058624,1018425344,0,0,
17-11 13:25:24,24.678,4.901,70.421,0,0,0,49152,1595023360,13739491328,12058624,1018429440,0,0,
17-11 13:25:25,32.299,6.963,60.738,0,0,376832,565248,1593368576,13741133824,12058624,1018441728,0,0,
17-11 13:25:26,21.658,4.738,73.604,0,0,0,196608,1594560512,13739749376,12066816,1018626048,0,0,
17-11 13:25:27,2.254,0.835,96.828,0.083,0,0,65536,1592827904,13741481984,12066816,1018626048,0,0,
17-11 13:25:28,9.966,2.111,87.838,0.084,0,0,65536,1592844288,13741465600,12066816,1018626048,0,0,
17-11 13:25:29,20.443,4.685,74.872,0,0,0,147456,1592827904,13741465600,12075008,1018634240,0,0,
17-11 13:25:30,1.253,0.835,97.911,0,0,0,245760,1592819712,13741465600,12083200,1018634240,0,0,
17-11 13:25:31,11.083,2.687,86.146,0.084,0,0,204800,1592807424,13741465600,12091392,1018638336,0,0,
17-11 13:25:32,17.059,4.034,78.908,0,0,0,229376,1592688640,13741572096,12099584,1018642432,0,0,
17-11 13:25:33,1.092,0.840,97.901,0.168,0,0,229376,1592705024,13741555712,12099584,1018642432,0,0,
17-11 13:25:34,15.192,2.755,82.053,0,0,0,0,1592705024,13741555712,12099584,1018642432,0,0,
17-11 13:25:35,1.174,0.755,97.987,0.084,0,139264,221184,1592631296,13741547520,12107776,1018716160,0,0,
17-11 13:25:36,1.674,0.921,97.406,0,0,0,278528,1594114048,13740056576,12115968,1018712064,0,0,
17-11 13:25:37,3.694,0.840,95.382,0.084,0,0,221184,1593958400,13740199936,12124160,1018720256,0,0,
17-11 13:25:38,1.341,0.419,98.240,0,0,0,90112,1594204160,13739941888,12132352,1018724352,0,0,
17-11 13:25:39,1.760,0.754,97.402,0.084,0,0,106496,1594212352,13739933696,12132352,1018724352,0,0,
17-11 13:25:40,1.337,0.668,97.995,0,0,0,8192,1594478592,13739667456,12132352,1018724352,0,0,
17-11 13:25:41,23.822,4.882,71.296,0,0,0,212992,1594707968,13739417600,12148736,1018728448,0,0,
17-11 13:25:42,2.012,1.090,96.899,0,0,0,270336,1594732544,13739393024,12148736,1018728448,0,0,
17-11 13:25:43,6.155,1.686,92.074,0.084,0,0,270336,1594699776,13739409408,12156928,1018736640,0,0,
17-11 13:25:44,4.929,1.086,93.985,0,0,0,40960,1594613760,13739491328,12156928,1018740736,0,0,
17-11 13:25:45,3.604,0.754,95.557,0.084,0,0,212992,1555632128,13778456576,12165120,1018748928,0,0,
17-11 13:25:46,23.906,5.387,70.707,0,0,0,131072,1554726912,13779353600,12173312,1018748928,0,0,
17-11 13:25:47,1.418,0.667,97.832,0.083,0,0,73728,1554333696,13779746816,12173312,1018748928,0,0,
17-11 13:25:48,4.362,1.342,94.295,0,0,0,24576,1554333696,13779746816,12173312,1018748928,0,0,
17-11 13:25:49,4.983,1.098,93.834,0.084,0,0,122880,1554587648,13779488768,12181504,1018744832,0,0,
17-11 13:25:50,0.839,0.755,98.406,0,0,0,65536,1554571264,13779488768,12189696,1018753024,0,0,
17-11 13:25:51,11.167,2.333,86.417,0.083,0,0,106496,1554567168,13779488768,12193792,1018753024,0,0,
17-11 13:25:52,1.092,1.092,97.817,0,0,0,212992,1554554880,13779488768,12201984,1018757120,0,0,
17-11 13:25:53,2.351,0.840,96.725,0.084,0,0,286720,1554542592,13779472384,12218368,1018769408,0,0,
17-11 13:25:54,1.749,0.916,97.336,0,0,0,163840,1554788352,13779214336,12226560,1018773504,0,0,
17-11 13:25:55,15.273,3.328,81.314,0.085,0,0,196608,1555062784,13778939904,12234752,1018765312,0,0,
17-11 13:25:56,14.417,2.934,82.649,0,0,0,57344,1557106688,13776883712,12234752,1018777600,0,0,
17-11 13:25:57,1.678,0.587,97.651,0.084,0,0,327680,1556836352,13777117184,12259328,1018789888,0,0,
17-11 13:25:58,9.664,1.849,88.487,0,0,0,81920,1557082112,13776867328,12259328,1018793984,0,0,
17-11 13:25:59,1.253,1.086,97.661,0,0,0,65536,1557090304,13776859136,12259328,1018793984,0,0,
17-11 13:26:00,8.801,2.850,88.349,0,0,0,40960,1557090304,13776859136,12259328,1018793984,0,0,
17-11 13:26:01,12.162,2.787,84.966,0.084,0,0,204800,1556746240,13777182720,12275712,1018798080,0,0,
17-11 13:26:02,1.425,0.587,97.988,0,0,0,139264,1556766720,13777158144,12275712,1018802176,0,0,
17-11 13:26:03,20.335,4.686,74.895,0.084,0,0,196608,1556750336,13777174528,12283904,1018793984,0,0,
17-11 13:26:04,29.565,6.261,64.174,0,0,0,49152,1556738048,13777174528,12283904,1018806272,0,0,
17-11 13:26:05,15.997,3.266,80.653,0.084,0,262144,163840,1553772544,13779996672,12292096,1018941440,0,0,
17-11 13:26:06,1.090,0.671,98.240,0,0,0,65536,1555046400,13778722816,12292096,1018941440,0,0,
17-11 13:26:07,16.681,4.488,78.747,0.085,0,0,122880,1555320832,13778448384,12300288,1018933248,0,0,
17-11 13:26:08,24.786,4.717,70.497,0,0,0,65536,1555566592,13778190336,12300288,1018945536,0,0,
17-11 13:26:09,1.589,0.753,97.575,0.084,0,0,24576,1555591168,13778165760,12300288,1018945536,0,0,
17-11 13:26:10,5.734,1.686,92.580,0,0,0,114688,1555566592,13778190336,12308480,1018937344,0,0,
17-11 13:26:11,8.663,1.682,89.571,0.084,0,0,57344,1555816448,13777932288,12308480,1018945536,0,0,
17-11 13:26:12,1.513,0.672,97.815,0,0,0,163840,1556054016,13777682432,12316672,1018949632,0,0,
17-11 13:26:13,7.004,1.857,91.055,0.084,0,0,122880,1556017152,13777707008,12316672,1018961920,0,0,
17-11 13:26:14,1.175,0.756,98.069,0,0,0,172032,1555980288,13777723392,12324864,1018974208,0,0,
17-11 13:26:15,17.726,4.013,78.177,0.084,0,0,65536,1553158144,13780545536,12324864,1018974208,0,0,
17-11 13:26:16,29.664,6.891,63.445,0,0,0,49152,1555693568,13778006016,12324864,1018982400,0,0,
17-11 13:26:17,2.333,1.083,96.500,0.083,0,0,114688,1555775488,13777915904,12333056,1018978304,0,0,
17-11 13:26:18,2.515,0.838,96.647,0,0,0,311296,1555763200,13777924096,12333056,1018982400,0,0,
17-11 13:26:19,2.939,1.175,95.802,0.084,0,0,40960,1555230720,13778456576,12341248,1018974208,0,0,
17-11 13:26:20,1.171,0.669,98.161,0,0,0,311296,1555234816,13778423808,12357632,1018986496,0,0,
17-11 13:26:21,3.154,1.328,95.519,0,0,0,0,1555210240,13778448384,12357632,1018986496,0,0,
17-11 13:26:22,2.002,0.500,97.331,0.167,0,0,163840,1555550208,13778100224,12357632,1018994688,0,0,
17-11 13:26:23,8.970,1.744,89.286,0,0,0,163840,1555783680,13777850368,12365824,1018998784,0,0,
17-11 13:26:24,1.342,0.755,97.903,0,0,0,122880,1555517440,13778116608,12365824,1018998784,0,0,
17-11 13:26:25,14.504,3.308,82.103,0.085,0,262144,131072,1553334272,13780148224,12374016,1019142144,0,0,
17-11 13:26:26,1.760,0.587,97.653,0,0,0,73728,1556140032,13777342464,12374016,1019142144,0,0,
17-11 13:26:27,7.155,1.913,90.932,0,0,0,81920,1556434944,13777035264,12382208,1019146240,0,0,
17-11 13:26:28,8.088,1.769,90.059,0.084,0,0,163840,1556656128,13776801792,12390400,1019150336,0,0,
17-11 13:26:29,1.340,0.503,98.157,0,0,0,0,1556680704,13776769024,12390400,1019158528,0,0,
17-11 13:26:30,18.755,4.007,77.238,0,0,0,131072,1556664320,13776777216,12398592,1019158528,0,0,
17-11 13:26:31,1.091,0.587,98.322,0,0,0,49152,1556664320,13776777216,12398592,1019158528,0,0,
17-11 13:26:32,5.122,1.511,93.283,0.084,0,0,172032,1556660224,13776760832,12406784,1019170816,0,0,
17-11 13:26:33,1.593,0.503,97.904,0,0,0,180224,1556701184,13776719872,12406784,1019170816,0,0,
17-11 13:26:34,1.090,0.671,98.156,0.084,0,0,245760,1556656128,13776744448,12423168,1019174912,0,0,
17-11 13:26:35,1.513,0.672,97.815,0,0,221184,49152,1557352448,13775937536,12423168,1019285504,0,0,
17-11 13:26:36,2.005,0.585,97.410,0,0,0,139264,1558024192,13775253504,12431360,1019289600,0,0,
17-11 13:26:37,2.773,0.756,96.387,0.084,0,0,49152,1557864448,13775413248,12431360,1019289600,0,0,
17-11 13:26:38,1.007,0.755,98.238,0,0,0,98304,1558138880,13775138816,12431360,1019289600,0,0,
17-11 13:26:39,14.550,3.280,82.170,0,0,0,0,1558118400,13775155200,12431360,1019293696,0,0,
17-11 13:26:40,0.919,0.835,98.162,0.084,0,0,204800,1558081536,13775171584,12447744,1019297792,0,0,
17-11 13:26:41,7.125,1.928,90.947,0,0,0,0,1558335488,13774897152,12447744,1019314176,0,0,
17-11 13:26:42,2.339,0.919,96.658,0.084,0,0,114688,1558528000,13774704640,12447744,1019314176,0,0,
17-11 13:26:43,7.426,1.603,90.886,0.084,0,0,212992,1558577152,13774639104,12455936,1019322368,0,0,
17-11 13:26:44,0.921,0.670,98.409,0,0,0,98304,1558556672,13774647296,12460032,1019330560,0,0,
17-11 13:26:45,3.183,1.173,95.645,0,0,0,122880,1555947520,13777244160,12468224,1019334656,0,0,
17-11 13:26:46,8.368,2.510,89.038,0.084,0,0,139264,1558224896,13774962688,12476416,1019330560,0,0,
17-11 13:26:47,1.920,0.918,97.162,0,0,0,0,1557487616,13775695872,12476416,1019334656,0,0,
17-11 13:26:48,16.822,4.057,79.036,0.085,0,0,237568,1557733376,13775437824,12484608,1019338752,0,0,
17-11 13:26:49,1.667,0.917,97.417,0,0,0,24576,1557716992,13775454208,12488704,1019334656,0,0,
17-11 13:26:50,7.621,1.173,91.206,0,0,0,229376,1557708800,13775446016,12505088,1019334656,0,0,
17-11 13:26:51,13,3,84,0,0,0,49152,1557700608,13775446016,12505088,1019342848,0,0,
17-11 13:26:52,1.509,0.754,97.653,0.084,0,0,65536,1557708800,13775437824,12505088,1019342848,0,0,
17-11 13:26:53,19.475,4.064,76.461,0,0,0,483328,1557999616,13775147008,12513280,1019334656,0,0,
17-11 13:26:54,31.132,5.575,63.208,0.086,0,0,212992,1557970944,13775147008,12529664,1019346944,0,0,
17-11 13:26:55,15.527,3.291,81.181,0,0,0,49152,1555886080,13777211392,12529664,1019367424,0,0,
17-11 13:26:56,1.426,0.671,97.903,0,0,0,188416,1557082112,13776003072,12537856,1019375616,0,0,
17-11 13:26:57,2.926,0.920,96.154,0,0,0,0,1557159936,13775921152,12537856,1019375616,0,0,
17-11 13:26:58,1.513,0.504,97.899,0.084,0,0,188416,1557118976,13775945728,12546048,1019383808,0,0,
17-11 13:26:59,9.037,1.774,89.105,0.084,0,0,122880,1557680128,13775380480,12558336,1019375616,0,0,
17-11 13:27:00,0.838,0.587,98.575,0,0,0,131072,1557123072,13775929344,12566528,1019375616,0,0,
17-11 13:27:01,6.902,2.104,90.993,0,0,0,0,1557131264,13775912960,12566528,1019383808,0,0,
17-11 13:27:02,10.557,2.703,86.655,0.084,0,0,131072,1557393408,13775638528,12574720,1019387904,0,0,
17-11 13:27:03,0.842,0.673,98.485,0,0,0,57344,1557692416,13775339520,12574720,1019387904,0,0,
17-11 13:27:04,22.148,4.446,73.322,0.084,0,0,311296,1558437888,13774581760,12587008,1019387904,0,0,
17-11 13:27:05,9.328,2.269,88.319,0.084,0,0,49152,1556336640,13776678912,12587008,1019392000,0,0,
17-11 13:27:06,1.510,0.839,97.651,0,0,0,180224,1558597632,13774405632,12595200,1019396096,0,0,
17-11 13:27:07,8.054,1.594,90.352,0,0,0,0,1558900736,13774098432,12595200,1019400192,0,0,
17-11 13:27:08,1.754,0.752,97.410,0.084,0,0,139264,1559408640,13773590528,12595200,1019400192,0,0,
17-11 13:27:09,2.194,0.844,96.962,0,0,0,8192,1559674880,13773324288,12595200,1019400192,0,0,
17-11 13:27:10,1.171,0.669,98.077,0.084,0,0,180224,1559638016,13773340672,12611584,1019404288,0,0,
17-11 13:27:11,14.418,2.445,83.137,0,0,0,114688,1559654400,13773324288,12619776,1019396096,0,0,
17-11 13:27:12,25.787,4.936,69.277,0,0,0,65536,1559879680,13773090816,12619776,1019404288,0,0,
17-11 13:27:13,1.753,0.668,97.496,0.083,0,0,57344,1559814144,13773156352,12619776,1019404288,0,0,
17-11 13:27:14,5.997,1.351,92.568,0.084,0,0,245760,1559793664,13773164544,12627968,1019408384,0,0,
17-11 13:27:15,27.257,5.738,66.920,0.084,0,0,163840,1555918848,13777018880,12644352,1019412480,0,0,
17-11 13:27:16,1.593,0.671,97.737,0,0,0,122880,1557860352,13775077376,12644352,1019408384,0,0,
17-11 13:27:17,4.782,1.762,93.456,0,0,0,0,1557741568,13775196160,12644352,1019412480,0,0,
17-11 13:27:18,26.244,5.489,68.182,0.086,0,0,204800,1557987328,13774938112,12652544,1019416576,0,0,
17-11 13:27:19,1.257,0.754,97.988,0,0,0,16384,1557987328,13774938112,12652544,1019416576,0,0,
17-11 13:27:20,6.182,1.587,92.231,0,0,0,188416,1557962752,13774954496,12668928,1019408384,0,0,
17-11 13:27:21,30.577,6.460,62.963,0,0,0,0,1558228992,13774680064,12668928,1019416576,0,0,
17-11 13:27:22,16.708,3.258,80.033,0,0,0,131072,1558224896,13774671872,12677120,1019420672,0,0,
17-11 13:27:23,2.165,0.833,96.919,0.083,0,0,57344,1558257664,13774639104,12677120,1019420672,0,0,
17-11 13:27:24,6.998,1.771,91.147,0.084,0,0,229376,1558237184,13774639104,12685312,1019432960,0,0,
17-11 13:27:25,1.590,0.921,97.490,0,0,139264,147456,1555054592,13777752064,12685312,1019502592,0,0,
17-11 13:27:26,11.907,2.581,85.429,0.083,0,0,221184,1554976768,13777817600,12693504,1019506688,0,0,
17-11 13:27:27,15.210,3.025,81.765,0,0,0,0,1555243008,13777551360,12693504,1019506688,0,0,
17-11 13:27:28,1.508,0.586,97.906,0,0,0,81920,1555234816,13777559552,12693504,1019506688,0,0,
17-11 13:27:29,18.205,4.027,77.685,0.084,0,0,303104,1555243008,13777534976,12701696,1019514880,0,0,
17-11 13:27:30,28.559,5.644,65.796,0,0,0,139264,1555501056,13777276928,12709888,1019506688,0,0,
17-11 13:27:31,1.501,0.751,97.748,0,0,0,0,1555488768,13777276928,12709888,1019518976,0,0,
17-11 13:27:32,4.227,0.845,94.928,0,0,0,278528,1555525632,13777227776,12718080,1019523072,0,0,
17-11 13:27:33,1.092,0.840,97.983,0.084,0,0,57344,1555558400,13777195008,12718080,1019523072,0,0,
17-11 13:27:34,1.345,0.504,98.067,0.084,0,0,122880,1555574784,13777178624,12718080,1019523072,0,0,
17-11 13:27:35,11.186,2.775,86.039,0,0,0,114688,1556328448,13776412672,12726272,1019527168,0,0,
17-11 13:27:36,1.174,0.587,98.156,0.084,0,0,172032,1559425024,13773316096,12726272,1019527168,0,0,
17-11 13:27:37,21.757,4.017,74.226,0,0,0,0,1559691264,13773049856,12726272,1019527168,0,0,
17-11 13:27:38,8.615,2.027,89.274,0.084,0,0,172032,1559650304,13773066240,12734464,1019543552,0,0,
17-11 13:27:39,1.337,0.835,97.744,0.084,0,0,49152,1559941120,13772767232,12734464,1019551744,0,0,
17-11 13:27:40,2.198,0.592,97.210,0,0,0,229376,1559912448,13772783616,12750848,1019547648,0,0,
17-11 13:27:41,0.755,0.419,98.826,0,0,0,0,1559920640,13772767232,12750848,1019555840,0,0,
17-11 13:27:42,6.864,1.949,91.102,0.085,0,0,65536,1559896064,13772791808,12750848,1019555840,0,0,
17-11 13:27:43,1.342,0.755,97.903,0,0,0,57344,1559924736,13772759040,12750848,1019559936,0,0,
17-11 13:27:44,14.945,3.442,81.528,0.084,0,0,221184,1559928832,13772742656,12767232,1019555840,0,0,
17-11 13:27:45,11.840,2.470,85.690,0,0,0,57344,1558077440,13774581760,12767232,1019568128,0,0,
17-11 13:27:46,1.337,1.003,97.577,0.084,0,8192,196608,1559089152,13773541376,12779520,1019584512,0,0,
