

"Host:","client1",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-read-1th-128k-smart-128k-lsfs-client1.dstat.csv",,,,"Date:","17 Nov 2022 17:45:27 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 17:49:09,8.186,2.278,89.451,0.084,0,0,65536,1605902336,13705490432,12378112,1038860288,0,0,
17-11 17:49:10,1.341,0.754,97.653,0.251,0,0,303104,1606144000,13705232384,12394496,1038860288,0,0,
17-11 17:49:11,7.686,1.504,90.810,0,0,0,0,1606189056,13705175040,12394496,1038872576,0,0,
17-11 17:49:12,1.337,0.919,97.661,0.084,0,0,73728,1606131712,13705232384,12394496,1038872576,0,0,
17-11 17:49:13,3.336,1.001,95.496,0.167,0,0,286720,1606438912,13704925184,12402688,1038864384,0,0,
17-11 17:49:14,1.425,0.671,97.737,0.168,0,0,188416,1609269248,13702062080,12410880,1038888960,0,0,
17-11 17:49:15,4.230,1.438,94.332,0,0,0,0,1607438336,13703892992,12410880,1038888960,0,0,
17-11 17:49:16,2.349,0.671,96.896,0.084,0,0,122880,1607450624,13703868416,12419072,1038893056,0,0,
17-11 17:49:17,1.258,0.503,98.070,0.168,0,0,49152,1607426048,13703884800,12419072,1038901248,0,0,
17-11 17:49:18,11.214,2.530,86.172,0.084,0,0,81920,1607966720,13703344128,12419072,1038901248,0,0,
17-11 17:49:19,1.090,0.754,98.072,0.084,0,0,131072,1607835648,13703467008,12427264,1038901248,0,0,
17-11 17:49:20,21.524,4.188,74.037,0.251,0,0,327680,1607819264,13703458816,12451840,1038901248,0,0,
17-11 17:49:21,1.337,0.752,97.911,0,0,0,0,1607843840,13703426048,12451840,1038909440,0,0,
17-11 17:49:22,2.019,0.505,97.393,0.084,0,0,65536,1607802880,13703467008,12451840,1038909440,0,0,
17-11 17:49:23,1.173,0.670,98.074,0.084,0,0,57344,1607794688,13703467008,12451840,1038917632,0,0,
17-11 17:49:24,1.174,0.754,97.904,0.168,0,0,147456,1608581120,13702668288,12460032,1038921728,0,0,
17-11 17:49:25,1.087,0.753,98.077,0.084,0,0,49152,1604702208,13706547200,12460032,1038921728,0,0,
17-11 17:49:26,2.685,0.839,96.393,0.084,0,0,65536,1607921664,13703331840,12460032,1038917632,0,0,
17-11 17:49:27,4.311,1.183,94.336,0.169,0,0,114688,1608269824,13702959104,12468224,1038934016,0,0,
17-11 17:49:28,1.005,0.838,97.990,0.168,0,0,73728,1609302016,13701926912,12468224,1038934016,0,0,
17-11 17:49:29,3.264,1.004,95.649,0.084,0,0,98304,1609547776,13701660672,12476416,1038942208,0,0,
17-11 17:49:30,1.250,0.917,97.583,0.250,0,0,335872,1609523200,13701677056,12492800,1038934016,0,0,
17-11 17:49:31,7.910,1.832,90.258,0,0,0,0,1609535488,13701652480,12492800,1038946304,0,0,
17-11 17:49:32,1.333,0.833,97.667,0.167,0,0,737280,1609572352,13701603328,12500992,1038950400,0,0,
17-11 17:49:33,5.294,1.429,93.193,0.084,0,0,57344,1609527296,13701644288,12500992,1038954496,0,0,
17-11 17:49:34,1.585,0.500,97.832,0.083,0,0,81920,1611624448,13699547136,12500992,1038954496,0,0,
17-11 17:49:35,6.750,1.500,91.750,0,0,385024,57344,1607696384,13703282688,12500992,1039147008,0,0,
17-11 17:49:36,1.671,0.668,97.494,0.167,0,0,131072,1610772480,13700202496,12509184,1039142912,0,0,
17-11 17:49:37,2.263,0.754,96.899,0.084,0,0,49152,1611821056,13699145728,12509184,1039151104,0,0,
17-11 17:49:38,1.420,0.919,97.494,0.167,0,0,245760,1612070912,13698887680,12525568,1039142912,0,0,
17-11 17:49:39,2.017,1.008,96.891,0.084,0,0,212992,1612083200,13698863104,12525568,1039155200,0,0,
17-11 17:49:40,1.421,0.836,97.575,0.167,0,0,229376,1612075008,13698871296,12533760,1039147008,0,0,
17-11 17:49:41,8.101,2.194,89.620,0.084,0,0,114688,1612054528,13698871296,12541952,1039159296,0,0,
17-11 17:49:42,13.502,2.869,83.544,0.084,0,0,163840,1612288000,13698637824,12541952,1039159296,0,0,
17-11 17:49:43,1.504,0.668,97.744,0.084,0,0,147456,1612312576,13698613248,12541952,1039159296,0,0,
17-11 17:49:44,5.700,1.341,92.959,0,0,0,188416,1613824000,13697089536,12550144,1039163392,0,0,
17-11 17:49:45,1.423,0.753,97.741,0.084,0,0,49152,1610985472,13699928064,12550144,1039163392,0,0,
17-11 17:49:46,12.876,3.010,83.946,0.167,0,0,139264,1613017088,13697896448,12558336,1039155200,0,0,
17-11 17:49:47,0.672,0.588,98.657,0.084,0,0,49152,1612779520,13698113536,12558336,1039175680,0,0,
17-11 17:49:48,6.030,1.843,92.044,0.084,0,0,81920,1613029376,13697863680,12558336,1039175680,0,0,
17-11 17:49:49,8.410,2.019,89.487,0.084,0,0,90112,1613017088,13697871872,12566528,1039171584,0,0,
17-11 17:49:50,2.007,0.753,97.157,0.084,0,0,114688,1618685952,13692194816,12566528,1039179776,0,0,
17-11 17:49:51,25.763,5.424,68.729,0.085,0,0,163840,1618952192,13691920384,12574720,1039179776,0,0,
17-11 17:49:52,3.756,1.252,94.825,0.167,0,0,114688,1618481152,13692379136,12582912,1039183872,0,0,
17-11 17:49:53,1.086,0.668,98.079,0.167,0,0,73728,1618472960,13692387328,12582912,1039183872,0,0,
17-11 17:49:54,30.468,6.553,62.894,0.085,0,0,360448,1621303296,13689548800,12591104,1039183872,0,0,
17-11 17:49:55,22.754,4.192,72.968,0.086,0,0,49152,1616654336,13694193664,12591104,1039187968,0,0,
17-11 17:49:56,2.241,1.328,96.349,0.083,0,0,73728,1618345984,13692502016,12591104,1039187968,0,0,
17-11 17:49:57,11.036,3.033,85.847,0.084,0,0,49152,1618460672,13692387328,12591104,1039187968,0,0,
17-11 17:49:58,2.259,0.586,96.987,0.167,0,0,172032,1618464768,13692370944,12599296,1039192064,0,0,
17-11 17:49:59,1.336,0.918,97.663,0.083,0,0,147456,1618739200,13692096512,12599296,1039192064,0,0,
17-11 17:50:00,34.017,5.385,60.513,0.085,0,8192,262144,1618956288,13691879424,12615680,1039175680,0,0,
17-11 17:50:01,3.333,1.250,95.333,0.083,0,0,106496,1618882560,13691838464,12615680,1039200256,0,0,
17-11 17:50:02,1.338,0.418,98.077,0.167,0,0,122880,1618882560,13691838464,12623872,1039192064,0,0,
17-11 17:50:03,19.680,3.785,76.367,0.168,0,0,57344,1619124224,13691580416,12623872,1039208448,0,0,
17-11 17:50:04,1.173,0.670,98.074,0.084,0,0,114688,1621987328,13688717312,12623872,1039208448,0,0,
17-11 17:50:05,3.794,0.759,95.447,0,0,262144,163840,1619509248,13691064320,12623872,1039339520,0,0,
17-11 17:50:06,1.667,0.917,97.333,0.083,0,0,155648,1621774336,13688799232,12632064,1039331328,0,0,
17-11 17:50:07,6.025,1.674,92.301,0,0,0,0,1621819392,13688741888,12632064,1039343616,0,0,
17-11 17:50:08,1.334,0.667,97.915,0.083,0,0,180224,1621819392,13688741888,12640256,1039335424,0,0,
17-11 17:50:09,5.936,1.672,92.391,0,0,0,24576,1621925888,13688619008,12640256,1039351808,0,0,
17-11 17:50:10,24.497,5.705,69.715,0.084,0,0,188416,1621868544,13688676352,12648448,1039343616,0,0,
17-11 17:50:11,1.007,0.419,98.574,0,0,0,147456,1621815296,13688717312,12656640,1039347712,0,0,
17-11 17:50:12,7.336,1.433,91.147,0.084,0,0,73728,1621880832,13688643584,12656640,1039355904,0,0,
17-11 17:50:13,1.171,0.836,97.910,0.084,0,0,122880,1621843968,13688676352,12656640,1039360000,0,0,
17-11 17:50:14,3.930,1.338,94.732,0,0,0,278528,1623838720,13686587392,12673024,1039437824,0,0,
17-11 17:50:15,4.017,1.172,94.728,0.084,0,0,49152,1617887232,13692547072,12673024,1039429632,0,0,
17-11 17:50:16,1.340,1.005,97.571,0.084,0,0,147456,1621184512,13689241600,12681216,1039433728,0,0,
17-11 17:50:17,29.076,5.126,65.798,0,0,0,0,1620467712,13689950208,12681216,1039437824,0,0,
17-11 17:50:18,1.254,0.585,98.077,0.084,0,0,180224,1620443136,13689966592,12689408,1039437824,0,0,
17-11 17:50:19,3.766,1.423,94.812,0,0,0,24576,1620480000,13689925632,12689408,1039441920,0,0,
17-11 17:50:20,34.535,6.622,58.759,0.084,0,0,188416,1620680704,13689700352,12697600,1039441920,0,0,
17-11 17:50:21,20.151,3.679,76.003,0.167,0,0,155648,1620668416,13689700352,12705792,1039446016,0,0,
17-11 17:50:22,1.006,0.587,98.407,0,0,0,122880,1620684800,13689683968,12705792,1039446016,0,0,
17-11 17:50:23,3.091,1.253,95.572,0.084,0,0,57344,1620660224,13689700352,12705792,1039454208,0,0,
17-11 17:50:24,1.760,0.503,97.653,0.084,0,0,147456,1622495232,13687861248,12713984,1039450112,0,0,
17-11 17:50:25,5.616,1.341,92.959,0.084,0,0,49152,1619095552,13691248640,12713984,1039462400,0,0,
17-11 17:50:26,1.342,0.503,98.070,0.084,0,0,122880,1620045824,13690298368,12722176,1039454208,0,0,
17-11 17:50:27,7.795,2.179,90.025,0,0,0,0,1619566592,13690757120,12722176,1039474688,0,0,
17-11 17:50:28,34.255,6.951,58.710,0.084,0,0,122880,1619873792,13690449920,12722176,1039474688,0,0,
17-11 17:50:29,33.871,6.961,59.168,0,0,0,24576,1619042304,13691281408,12722176,1039474688,0,0,
17-11 17:50:30,3.353,1.090,95.474,0.084,0,0,253952,1618788352,13691506688,12738560,1039486976,0,0,
17-11 17:50:31,1.421,0.669,97.826,0.084,0,0,147456,1618771968,13691523072,12746752,1039478784,0,0,
17-11 17:50:32,31.143,6.229,62.628,0,0,0,180224,1619034112,13691240448,12754944,1039491072,0,0,
17-11 17:50:33,19.479,4.366,75.987,0.168,0,0,57344,1619013632,13691248640,12754944,1039503360,0,0,
17-11 17:50:34,1.841,0.418,97.741,0,0,0,122880,1620811776,13689450496,12763136,1039495168,0,0,
17-11 17:50:35,15.803,3.177,80.936,0.084,0,81920,49152,1618436096,13691772928,12763136,1039548416,0,0,
17-11 17:50:36,24.240,4.983,70.777,0,0,0,155648,1619070976,13691133952,12763136,1039548416,0,0,
17-11 17:50:37,0.839,0.671,98.406,0.084,0,0,40960,1619054592,13691150336,12771328,1039540224,0,0,
17-11 17:50:38,10.847,2.119,87.034,0,0,0,344064,1619038208,13691125760,12787712,1039564800,0,0,
17-11 17:50:39,11.849,2.857,85.294,0,0,0,24576,1619013632,13691142144,12787712,1039572992,0,0,
17-11 17:50:40,1.253,0.919,97.661,0.167,0,0,237568,1619296256,13690859520,12804096,1039556608,0,0,
17-11 17:50:41,22.623,5.492,71.885,0,0,0,286720,1619251200,13690867712,12812288,1039585280,0,0,
17-11 17:50:42,1.669,0.501,97.746,0.083,0,0,393216,1619214336,13690884096,12832768,1039585280,0,0,
17-11 17:50:43,2.425,0.836,96.656,0.084,0,0,57344,1619189760,13690892288,12832768,1039601664,0,0,
17-11 17:50:44,11.765,2.185,85.966,0.084,0,0,131072,1621565440,13688504320,12840960,1039605760,0,0,
17-11 17:50:45,1.333,1.167,97.417,0.083,0,0,8192,1617694720,13692358656,12840960,1039618048,0,0,
17-11 17:50:46,1.765,0.924,97.311,0,0,0,483328,1619185664,13690867712,12840960,1039618048,0,0,
17-11 17:50:47,1.835,0.584,97.581,0,0,0,0,1619501056,13690552320,12840960,1039618048,0,0,
17-11 17:50:48,24.037,4.858,71.022,0.084,0,0,303104,1619767296,13690286080,12857344,1039601664,0,0,
17-11 17:50:49,10.124,2.490,87.386,0,0,0,131072,1620451328,13689561088,12865536,1039634432,0,0,
17-11 17:50:50,1.254,0.836,97.826,0.084,0,0,188416,1620434944,13689569280,12881920,1039626240,0,0,
17-11 17:50:51,6.967,1.614,91.419,0,0,8192,81920,1620692992,13689294848,12886016,1039638528,0,0,
17-11 17:50:52,1.427,0.588,97.901,0.084,0,0,204800,1620676608,13689294848,12894208,1039646720,0,0,
17-11 17:50:53,20.102,3.138,76.760,0,0,0,196608,1620684800,13689270272,12906496,1039650816,0,0,
17-11 17:50:54,12.562,2.893,84.463,0.083,0,0,122880,1622220800,13687713792,12914688,1039663104,0,0,
17-11 17:50:55,1.092,0.672,98.235,0,0,0,0,1618325504,13691617280,12914688,1039654912,0,0,
17-11 17:50:56,9.121,2.845,87.950,0.084,0,0,155648,1619550208,13690392576,12914688,1039654912,0,0,
17-11 17:50:57,0.754,0.586,98.660,0,0,0,0,1618837504,13691101184,12914688,1039659008,0,0,
17-11 17:50:58,16.151,2.845,81.004,0,0,0,270336,1619378176,13690560512,12922880,1039650816,0,0,
17-11 17:50:59,33.646,6.559,59.796,0,0,0,24576,1619083264,13690843136,12922880,1039663104,0,0,
17-11 17:51:00,5.241,1.691,92.984,0.085,0,0,245760,1619038208,13690867712,12939264,1039667200,0,0,
17-11 17:51:01,1.746,0.748,97.423,0.083,0,0,65536,1619038208,13690867712,12939264,1039667200,0,0,
17-11 17:51:02,26.027,5.822,68.065,0.086,0,0,278528,1619079168,13690826752,12947456,1039659008,0,0,
17-11 17:51:03,1.251,0.751,97.915,0.083,0,0,57344,1619283968,13690609664,12947456,1039671296,0,0,
17-11 17:51:04,2.998,1.332,95.587,0.083,0,0,65536,1620590592,13689303040,12947456,1039671296,0,0,
17-11 17:51:05,28.318,5.072,66.610,0,0,24576,0,1617981440,13691899904,12947456,1039683584,0,0,
17-11 17:51:06,1.589,1.003,97.324,0.084,0,122880,204800,1619464192,13690417152,12955648,1039675392,0,0,
17-11 17:51:07,6.356,1.525,92.119,0,0,0,0,1619193856,13690609664,12955648,1039753216,0,0,
17-11 17:51:08,33.103,7.087,59.810,0,0,0,245760,1618960384,13690843136,12972032,1039736832,0,0,
17-11 17:51:09,15.983,3.013,80.921,0.084,0,0,73728,1619406848,13690368000,12972032,1039765504,0,0,
17-11 17:51:10,1.920,0.918,96.912,0.250,0,0,172032,1619406848,13690368000,12980224,1039757312,0,0,
17-11 17:51:11,18.750,3.767,77.483,0,0,0,131072,1619443712,13690318848,12988416,1039761408,0,0,
17-11 17:51:12,18.750,4.139,77.027,0.084,0,0,172032,1619136512,13690617856,12988416,1039769600,0,0,
17-11 17:51:13,1.089,0.838,97.990,0.084,0,0,155648,1619128320,13690617856,12996608,1039769600,0,0,
17-11 17:51:14,15.118,3.547,81.250,0.084,0,0,73728,1620410368,13689327616,12996608,1039777792,0,0,
17-11 17:51:15,19.696,3.635,76.669,0,0,0,0,1615257600,13694480384,12996608,1039777792,0,0,
17-11 17:51:16,1.508,1.005,97.404,0.084,0,0,188416,1618305024,13691432960,13004800,1039773696,0,0,
17-11 17:51:17,16.430,2.752,80.817,0,0,0,253952,1617563648,13692157952,13004800,1039785984,0,0,
17-11 17:51:18,10.100,2.003,87.813,0.083,0,0,229376,1617817600,13691891712,13012992,1039790080,0,0,
17-11 17:51:19,1.003,0.669,98.328,0,0,0,139264,1617788928,13691916288,13021184,1039785984,0,0,
17-11 17:51:20,10.895,2.534,86.402,0.169,0,0,131072,1618087936,13691609088,13029376,1039785984,0,0,
17-11 17:51:21,0.921,0.838,98.241,0,0,0,0,1618063360,13691625472,13029376,1039794176,0,0,
17-11 17:51:22,15.059,3.215,81.641,0.085,0,0,253952,1618358272,13691318272,13037568,1039798272,0,0,
17-11 17:51:23,28.402,5.241,66.272,0.085,0,0,98304,1618305024,13691367424,13037568,1039802368,0,0,
17-11 17:51:24,1.498,0.998,97.421,0.083,0,0,139264,1619603456,13690068992,13045760,1039794176,0,0,
17-11 17:51:25,1.593,0.922,97.485,0,0,81920,0,1616699392,13692915712,13045760,1039851520,0,0,
17-11 17:51:26,1.427,0.756,97.733,0.084,0,0,131072,1618976768,13690634240,13053952,1039847424,0,0,
17-11 17:51:27,6.767,1.587,91.646,0,0,0,32768,1618493440,13691109376,13053952,1039855616,0,0,
17-11 17:51:28,3.940,0.587,95.390,0.084,0,0,73728,1619234816,13690368000,13053952,1039855616,0,0,
17-11 17:51:29,0.924,0.588,98.489,0,0,0,73728,1619300352,13690302464,13053952,1039855616,0,0,
17-11 17:51:30,31.737,5.731,62.447,0.086,0,0,163840,1619283968,13690310656,13062144,1039855616,0,0,
17-11 17:51:31,19.643,4.507,75.850,0,0,0,65536,1619210240,13690368000,13070336,1039863808,0,0,
17-11 17:51:32,0.921,0.669,98.326,0.084,0,0,204800,1618919424,13690650624,13078528,1039863808,0,0,
17-11 17:51:33,13.840,3.544,82.532,0.084,0,0,155648,1619173376,13690392576,13078528,1039867904,0,0,
17-11 17:51:34,1.590,0.753,97.573,0.084,0,0,131072,1620746240,13688803328,13086720,1039876096,0,0,
17-11 17:51:35,1.751,0.834,97.415,0,0,0,0,1615998976,13693554688,13086720,1039872000,0,0,
17-11 17:51:36,14.453,2.757,82.707,0.084,0,0,73728,1617821696,13691723776,13086720,1039880192,0,0,
17-11 17:51:37,1.253,0.835,97.911,0,0,0,49152,1617584128,13691965440,13086720,1039876096,0,0,
17-11 17:51:38,20.763,3.814,75.339,0.085,0,0,122880,1617838080,13691707392,13094912,1039872000,0,0,
17-11 17:51:39,33.847,6.341,59.726,0.086,0,0,81920,1618112512,13691424768,13094912,1039880192,0,0,
17-11 17:51:40,34.862,7.006,58.132,0,0,0,65536,1618587648,13690949632,13094912,1039880192,0,0,
17-11 17:51:41,5.784,1.844,92.372,0,0,0,65536,1618010112,13691514880,13103104,1039884288,0,0,
17-11 17:51:42,1.256,0.670,97.990,0.084,0,0,212992,1618001920,13691523072,13111296,1039876096,0,0,
17-11 17:51:43,3.344,1.171,95.401,0.084,0,0,253952,1608691712,13700804608,13119488,1039896576,0,0,
17-11 17:51:44,2.010,0.670,97.320,0,0,0,73728,1610772480,13698723840,13119488,1039896576,0,0,
17-11 17:51:45,2.752,0.834,96.414,0,0,0,0,1607401472,13702094848,13119488,1039896576,0,0,
17-11 17:51:46,1.426,0.755,97.735,0.084,0,0,147456,1608065024,13701427200,13127680,1039896576,0,0,
17-11 17:51:47,3.336,1.418,95.163,0.083,0,0,98304,1607913472,13701562368,13127680,1039908864,0,0,
17-11 17:51:48,1.092,0.756,98.153,0,0,0,73728,1607946240,13701529600,13127680,1039908864,0,0,
17-11 17:51:49,7.724,2.076,90.116,0.083,0,0,180224,1607946240,13701529600,13135872,1039900672,0,0,
17-11 17:51:50,1.500,0.667,97.750,0.083,0,0,131072,1607958528,13701488640,13144064,1039921152,0,0,
17-11 17:51:51,19.215,3.926,76.859,0,0,0,0,1607917568,13701529600,13144064,1039921152,0,0,
17-11 17:51:52,6.633,1.595,91.688,0.084,0,0,368640,1607913472,13701521408,13152256,1039925248,0,0,
17-11 17:51:53,1.008,0.672,98.321,0,0,0,122880,1608171520,13701263360,13152256,1039925248,0,0,
17-11 17:51:54,27.218,6.202,66.494,0.086,0,0,196608,1610227712,13699198976,13160448,1039925248,0,0,
17-11 17:51:55,7.041,2.012,90.780,0.168,0,0,114688,1606893568,13702496256,13176832,1039941632,0,0,
17-11 17:51:56,1.678,0.839,97.399,0.084,0,0,73728,1607491584,13701898240,13176832,1039941632,0,0,
17-11 17:51:57,4.762,1.504,93.734,0,0,0,106496,1607979008,13701390336,13185024,1039949824,0,0,
17-11 17:51:58,1.252,1.002,97.663,0.083,0,0,106496,1607942144,13701423104,13185024,1039953920,0,0,
17-11 17:51:59,7.602,1.671,90.643,0.084,0,0,24576,1607716864,13701648384,13185024,1039953920,0,0,
17-11 17:52:00,1.338,0.669,97.910,0.084,0,0,327680,1607942144,13701423104,13205504,1039933440,0,0,
17-11 17:52:01,17.647,3.782,78.571,0,0,0,65536,1608007680,13701316608,13213696,1039966208,0,0,
17-11 17:52:02,9.588,2.439,87.889,0.084,0,0,122880,1608261632,13701058560,13213696,1039970304,0,0,
17-11 17:52:03,1.009,0.673,98.318,0,0,0,319488,1608249344,13701058560,13221888,1039974400,0,0,
17-11 17:52:04,14.691,3.339,81.886,0.083,0,0,73728,1610072064,13699227648,13221888,1039982592,0,0,
17-11 17:52:05,0.839,0.839,98.238,0.084,0,131072,90112,1606623232,13702606848,13225984,1040048128,0,0,
17-11 17:52:06,3.753,1.001,95.163,0.083,0,0,204800,1609494528,13699735552,13242368,1040035840,0,0,
17-11 17:52:07,1.171,0.753,97.993,0.084,0,0,49152,1608675328,13700534272,13242368,1040052224,0,0,
17-11 17:52:08,8.554,1.967,89.478,0,0,0,155648,1608667136,13700534272,13250560,1040052224,0,0,
17-11 17:52:09,2.603,1.008,96.390,0,0,0,24576,1608622080,13700567040,13250560,1040064512,0,0,
17-11 17:52:10,1.253,0.919,97.661,0.167,0,0,139264,1608581120,13700599808,13258752,1040064512,0,0,
17-11 17:52:11,5.611,1.591,92.797,0,0,0,90112,1608331264,13700849664,13258752,1040064512,0,0,
17-11 17:52:12,1.501,0.584,97.748,0.167,0,0,196608,1608544256,13700632576,13271040,1040056320,0,0,
17-11 17:52:13,3.283,0.421,96.296,0,0,0,303104,1608593408,13700550656,13279232,1040080896,0,0,
17-11 17:52:14,1.169,0.584,98.164,0.083,0,0,65536,1610883072,13698260992,13279232,1040080896,0,0,
17-11 17:52:15,25.885,4.975,69.140,0,0,0,57344,1607778304,13701357568,13287424,1040080896,0,0,
17-11 17:52:16,1.672,0.836,97.408,0.084,0,0,147456,1608556544,13700558848,13295616,1040089088,0,0,
17-11 17:52:17,0.923,0.503,98.574,0,0,0,49152,1608523776,13700591616,13295616,1040093184,0,0,
17-11 17:52:18,25.404,4.928,69.584,0.085,0,0,155648,1609043968,13700067328,13299712,1040093184,0,0,
17-11 17:52:19,1.171,0.920,97.910,0,0,0,24576,1609334784,13699776512,13299712,1040093184,0,0,
17-11 17:52:20,10.207,2.407,87.303,0.083,0,0,278528,1609265152,13699833856,13316096,1040089088,0,0,
17-11 17:52:21,6.922,1.501,91.576,0,0,0,0,1609203712,13699883008,13316096,1040101376,0,0,
17-11 17:52:22,1.336,0.835,97.663,0.167,0,0,180224,1609175040,13699899392,13332480,1040097280,0,0,
17-11 17:52:23,29.586,5.241,65.173,0,0,0,196608,1609150464,13699915776,13332480,1040105472,0,0,
17-11 17:52:24,1.343,0.756,97.817,0.084,0,0,163840,1611288576,13697769472,13340672,1040105472,0,0,
17-11 17:52:25,1.167,1,97.833,0,0,0,49152,1608908800,13700141056,13340672,1040113664,0,0,
17-11 17:52:26,14.548,3.094,82.274,0.084,0,0,24576,1610940416,13698109440,13340672,1040117760,0,0,
17-11 17:52:27,1.255,0.669,98.075,0,0,0,81920,1610739712,13698310144,13340672,1040113664,0,0,
17-11 17:52:28,13.678,3.169,83.069,0.083,0,0,327680,1611493376,13697544192,13348864,1040117760,0,0,
17-11 17:52:29,1.171,0.669,98.077,0.084,0,0,73728,1611825152,13697212416,13348864,1040117760,0,0,
17-11 17:52:30,8.545,2.115,89.340,0,0,0,237568,1611808768,13697220608,13365248,1040109568,0,0,
17-11 17:52:31,33.475,7.137,59.388,0,0,0,40960,1611771904,13697245184,13365248,1040121856,0,0,
17-11 17:52:32,5.626,1.679,92.611,0.084,0,0,73728,1612038144,13696978944,13365248,1040121856,0,0,
17-11 17:52:33,1.170,1.086,97.661,0.084,0,0,303104,1612038144,13696978944,13365248,1040121856,0,0,
17-11 17:52:34,10.526,2.005,87.385,0.084,0,0,262144,1614139392,13694857216,13373440,1040134144,0,0,
17-11 17:52:35,0.837,0.669,98.494,0,0,49152,0,1611223040,13697753088,13373440,1040154624,0,0,
17-11 17:52:36,7.441,1.839,90.635,0.084,0,0,90112,1610362880,13698600960,13381632,1040158720,0,0,
17-11 17:52:37,0.838,0.754,98.409,0,0,0,40960,1610719232,13698244608,13381632,1040158720,0,0,
17-11 17:52:38,14.322,3.350,82.245,0.084,0,0,131072,1611001856,13697961984,13389824,1040150528,0,0,
17-11 17:52:39,0.920,0.836,98.244,0,0,0,65536,1611243520,13697703936,13389824,1040162816,0,0,
17-11 17:52:40,1.587,0.752,97.577,0.084,0,0,139264,1611284480,13697654784,13398016,1040162816,0,0,
17-11 17:52:41,6.276,1.255,92.469,0,0,0,49152,1611517952,13697421312,13398016,1040162816,0,0,
17-11 17:52:42,1.501,0.584,97.832,0.083,0,0,90112,1611501568,13697437696,13406208,1040154624,0,0,
17-11 17:52:43,15.072,2.964,81.880,0.085,0,0,155648,1611497472,13697429504,13406208,1040166912,0,0,
17-11 17:52:44,1.343,0.756,97.817,0.084,0,0,180224,1613795328,13695131648,13414400,1040158720,0,0,
17-11 17:52:45,15.071,3.164,81.765,0,0,155648,49152,1611616256,13697220608,13414400,1040248832,0,0,
17-11 17:52:46,33.501,7.305,59.110,0.084,0,0,16384,1608744960,13700100096,13414400,1040236544,0,0,
17-11 17:52:47,1.674,0.586,97.741,0,0,0,57344,1608781824,13700050944,13414400,1040252928,0,0,
17-11 17:52:48,1.340,0.921,97.571,0.168,0,0,188416,1608790016,13700042752,13422592,1040244736,0,0,
17-11 17:52:49,34.606,6.446,58.948,0,0,0,65536,1608728576,13700091904,13422592,1040257024,0,0,
17-11 17:52:50,19.966,4.279,75.671,0.084,0,0,122880,1609568256,13699244032,13430784,1040257024,0,0,
17-11 17:52:51,1.505,0.836,97.659,0,0,0,155648,1609547776,13699252224,13438976,1040261120,0,0,
17-11 17:52:52,14.552,2.792,82.657,0,0,0,0,1609547776,13699252224,13438976,1040261120,0,0,
17-11 17:52:53,34.211,6.961,58.744,0.085,0,0,196608,1609281536,13699510272,13447168,1040261120,0,0,
17-11 17:52:54,34.848,6.818,58.333,0,0,0,147456,1609531392,13699244032,13447168,1040277504,0,0,
17-11 17:52:55,3.239,1.080,95.598,0.083,0,0,122880,1606164480,13702606848,13455360,1040273408,0,0,
17-11 17:52:56,2.254,0.918,96.828,0,0,0,0,1609183232,13699584000,13455360,1040277504,0,0,
17-11 17:52:57,9.343,1.768,88.889,0,0,0,65536,1609043968,13699727360,13455360,1040273408,0,0,
17-11 17:52:58,0.840,0.756,98.319,0.084,0,0,73728,1609060352,13699710976,13455360,1040273408,0,0,
17-11 17:52:59,8.060,2.351,89.589,0,0,0,122880,1609605120,13699153920,13463552,1040277504,0,0,
17-11 17:53:00,1.506,0.669,97.741,0.084,0,0,65536,1609596928,13699153920,13471744,1040277504,0,0,
17-11 17:53:01,2.008,0.669,97.238,0.084,0,0,172032,1609658368,13699080192,13479936,1040281600,0,0,
17-11 17:53:02,1.506,0.753,97.741,0,0,0,0,1608626176,13700112384,13479936,1040281600,0,0,
17-11 17:53:03,17.687,3.018,79.128,0.168,0,0,131072,1608626176,13700112384,13479936,1040281600,0,0,
17-11 17:53:04,34.276,6.255,59.469,0,0,0,286720,1610186752,13698539520,13488128,1040285696,0,0,
17-11 17:53:05,34.015,6.905,59.079,0,0,0,73728,1605492736,13703233536,13488128,1040281600,0,0,
17-11 17:53:06,19.916,4.958,75.126,0,0,0,0,1606025216,13702701056,13488128,1040285696,0,0,
17-11 17:53:07,1.169,1.002,97.746,0.083,0,0,155648,1606029312,13702684672,13496320,1040289792,0,0,
17-11 17:53:08,15.430,3.169,81.318,0.083,0,0,57344,1606029312,13702684672,13496320,1040289792,0,0,
17-11 17:53:09,26.801,5.863,67.337,0,0,0,106496,1606283264,13702426624,13496320,1040293888,0,0,
17-11 17:53:10,1.579,0.914,97.506,0,0,0,65536,1606266880,13702443008,13504512,1040285696,0,0,
17-11 17:53:11,2.596,0.586,96.650,0.168,0,0,229376,1606283264,13702402048,13512704,1040302080,0,0,
17-11 17:53:12,1.750,1.083,97.167,0,0,0,0,1606258688,13702426624,13512704,1040302080,0,0,
17-11 17:53:13,1.839,0.753,97.324,0.084,0,0,229376,1606242304,13702426624,13520896,1040310272,0,0,
