timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/01/02 17:41:40.946, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:41.947, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:42.949, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:43.950, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:44.951, 72 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:45.952, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:46.953, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:47.959, 71 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:48.960, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:49.962, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:50.963, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:51.964, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:52.967, 82 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:53.969, 71 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:54.971, 63 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:55.972, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:56.974, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:57.976, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:58.977, 51 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:41:59.978, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:00.981, 57 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:01.982, 42 %, 33 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:02.984, 51 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:03.999, 51 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:05.001, 43 %, 32 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:06.003, 47 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:07.004, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:08.006, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:09.007, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:10.009, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:11.010, 79 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:12.011, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:13.013, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:14.014, 70 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:15.016, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:16.017, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:17.018, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:18.020, 64 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:19.022, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:20.024, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:21.025, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:22.027, 84 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:23.028, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:24.031, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:25.033, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:26.034, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:27.036, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:28.038, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:29.039, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:30.041, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:31.042, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:32.043, 60 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:33.044, 73 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:34.046, 80 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:35.048, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:36.049, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:37.051, 72 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:38.052, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:39.055, 75 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:40.059, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:41.061, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:42.063, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:43.065, 68 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:44.067, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:45.070, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:46.071, 84 %, 66 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:47.072, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:48.075, 76 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:49.076, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:50.078, 62 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:51.080, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:52.081, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:53.083, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:54.085, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:55.087, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:56.088, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:57.089, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:58.091, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:42:59.093, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:00.094, 91 %, 74 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:01.095, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:02.097, 50 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:03.098, 59 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:04.100, 58 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:05.101, 48 %, 37 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:06.102, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:07.105, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:08.106, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:09.108, 87 %, 69 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:10.109, 77 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:11.111, 87 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:12.113, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:13.115, 71 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:14.117, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:15.117, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:16.119, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:17.120, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:18.122, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:19.123, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:20.124, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:21.127, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:22.128, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:23.129, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:24.131, 71 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:25.133, 51 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:26.134, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:27.135, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:28.137, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:29.138, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:30.140, 79 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:31.141, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:32.142, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:33.143, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:34.145, 80 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:35.146, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:36.148, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:37.150, 81 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:38.151, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:39.152, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:40.154, 76 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:41.155, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:42.157, 84 %, 66 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:43.158, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:44.160, 60 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:45.162, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:46.163, 58 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:47.164, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:48.165, 93 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:49.167, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:50.168, 56 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:51.169, 71 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:52.174, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:53.175, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:54.176, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:55.178, 48 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:56.180, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:57.182, 61 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:58.183, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:43:59.184, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:00.186, 73 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:01.187, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:02.189, 46 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:03.190, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:04.192, 61 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:05.193, 43 %, 33 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:06.194, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:07.196, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:08.197, 72 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:09.199, 47 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:10.200, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:11.202, 78 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:12.203, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:13.204, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:14.205, 76 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:15.207, 75 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:16.208, 76 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:17.209, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:18.211, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:19.213, 84 %, 66 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:20.214, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:21.216, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:22.218, 55 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:23.219, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:24.221, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:25.222, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:26.224, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:27.226, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:28.227, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:29.228, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:30.230, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:31.231, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:32.233, 80 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:33.234, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:34.237, 62 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:35.238, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:36.239, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:37.241, 57 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:38.242, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:39.244, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:40.248, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:41.250, 64 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:42.251, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:43.253, 67 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:44.254, 56 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:45.256, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:46.258, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:47.259, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:48.260, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:49.263, 60 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:50.271, 53 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:51.272, 45 %, 37 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:52.274, 57 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:53.275, 52 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:54.277, 59 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:55.279, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:56.280, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:57.281, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:58.282, 50 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:44:59.284, 59 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:00.285, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:01.287, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:02.294, 51 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:03.296, 43 %, 32 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:04.298, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:05.299, 56 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:06.301, 43 %, 35 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:07.302, 50 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:08.304, 64 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:09.305, 51 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:10.307, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:11.311, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:12.313, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:13.315, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:14.317, 77 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:15.319, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:16.320, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:17.323, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:18.325, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:19.326, 84 %, 66 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:20.328, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:21.329, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:22.330, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:23.332, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:24.335, 74 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:25.336, 84 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:26.338, 53 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:27.339, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:28.340, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:29.341, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:30.343, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:31.347, 76 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:32.349, 44 %, 36 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:33.351, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:34.353, 68 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:35.354, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:36.356, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:37.357, 82 %, 68 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:38.358, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:39.359, 87 %, 68 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:40.362, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:41.363, 55 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:42.365, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:43.366, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:44.368, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:45.370, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:46.371, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:47.373, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:48.374, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:49.376, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:50.378, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:51.380, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:52.383, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:53.384, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:54.391, 63 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:55.393, 83 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:56.394, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:57.395, 83 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:58.397, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:45:59.399, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:00.400, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:01.402, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:02.403, 55 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:03.405, 51 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:04.408, 63 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:05.409, 61 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:06.410, 53 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:07.411, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:08.412, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:09.414, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:10.415, 84 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:11.417, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:12.419, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:13.420, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:14.422, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:15.423, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:16.424, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:17.426, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:18.428, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:19.429, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:20.430, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:21.432, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:22.434, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:23.435, 56 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:24.438, 82 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:25.439, 78 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:26.440, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:27.443, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:28.446, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:29.447, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:30.449, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
